SA1_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
80106106710,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,7,12,4,4,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,6,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,3,9,10,6,31,28,20,14,3,0,118,6,0,3,0,5,0,0,0,0,13,5,0,0,0,0,0,3,0,0,6,5,0,0,0,0,0,0,0,0,5
80106106712,7,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,6,0,0,0,0,0,3,3,0,0,4,0,0,5,3,0,0,0,0,0,9,0,0,5,4,4,0,0,0,0,10,0,0,3,0,3,4,0,0,0,8,0,0,7,6,6,6,0,0,0,26,0,0,4,0,0,0,0,0,0,8,0,0,0,8,14,8,0,0,0,31,0,6,3,0,0,0,0,0,0,10,15,18,36,26,26,27,16,7,0,169,7,0,0,0,4,6,0,0,0,19,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5
80106106713,5,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,11,0,0,4,0,0,0,6,0,0,10,0,0,3,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,7,7,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,11,12,14,18,13,24,21,14,0,130,8,0,0,0,0,3,0,0,0,11,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,7
80106106714,8,4,0,0,0,0,0,0,0,10,5,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,5,0,7,0,0,0,5,0,0,0,3,7,10,0,0,0,26,0,0,0,0,0,0,0,0,0,7,14,11,4,11,22,23,21,8,0,121,5,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,4
80106106715,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,9,0,0,6,0,0,3,3,0,0,10,0,0,0,5,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,10,0,0,0,3,3,3,0,0,0,25,0,0,0,5,3,0,0,0,0,9,0,0,0,9,8,3,0,0,0,22,0,0,0,0,0,0,0,0,0,13,10,11,15,26,30,24,19,5,0,143,8,0,5,0,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
80106106716,8,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,11,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,7,4,8,5,6,0,0,19,0,0,0,4,5,6,0,0,0,7,0,0,0,0,10,3,0,0,0,16,0,0,0,0,0,0,3,0,0,6,12,10,3,8,22,19,15,0,0,98,4,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8
80106106717,4,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,19,0,0,7,4,3,0,0,0,0,16,0,0,12,0,0,3,0,0,0,19,0,0,10,12,7,3,0,0,0,33,0,0,0,3,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,3,0,0,17,13,11,46,35,22,24,19,4,0,178,5,4,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,0,0,6
80106106718,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,21,30,69,0,0,0,6,0,5,18,28,38,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106719,7,4,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,9,0,5,7,0,0,0,0,0,0,12,0,0,12,9,3,0,0,0,0,23,0,0,11,0,5,3,0,0,0,17,0,0,6,4,0,0,3,0,0,21,0,0,14,7,0,0,0,0,0,19,0,0,14,9,0,0,0,0,0,24,0,0,15,7,16,11,0,0,0,39,0,0,0,0,5,6,0,0,0,7,0,0,3,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,13,16,77,38,37,21,7,4,0,218,3,0,6,3,3,0,0,0,0,16,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
80106106801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106901,8,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,3,19,8,0,0,0,31,0,0,0,3,0,0,0,0,0,3,17,4,9,12,22,16,12,8,0,116,8,0,0,0,0,4,5,0,0,16,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
80106106902,26,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,8,0,7,0,29,4,0,0,0,0,0,0,0,0,4,48,16,9,10,10,11,7,11,0,124,14,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8
80106106903,7,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,7,0,0,11,0,0,0,4,5,6,3,5,0,22,0,0,0,4,3,3,0,0,0,9,0,0,0,10,16,13,9,0,0,45,0,0,0,0,3,0,0,0,0,10,19,6,9,16,37,34,28,8,4,171,5,0,0,0,3,0,5,0,0,16,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,10
80106106904,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,5,0,0,3,16,0,0,0,0,3,0,0,0,0,3,0,0,0,4,7,9,3,0,0,24,0,0,0,0,0,0,0,0,0,5,11,6,3,9,19,13,16,5,3,91,4,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
80106106905,13,0,0,0,0,4,0,0,0,19,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,5,0,5,0,9,0,9,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,10,0,0,3,0,0,0,3,0,0,10,0,3,0,3,3,0,0,0,0,13,0,0,8,0,0,3,3,0,0,15,0,0,5,4,0,4,3,0,4,14,0,0,4,6,0,0,0,0,0,10,0,0,5,10,13,8,5,3,0,37,0,0,0,3,4,3,0,0,0,12,0,0,0,10,20,4,3,0,0,43,7,0,0,4,0,0,5,0,0,12,27,24,23,48,48,33,19,16,11,242,6,0,0,8,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,17
80106106906,8,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,0,0,10,0,5,6,0,0,0,0,0,0,12,0,0,13,6,4,0,0,0,0,25,0,0,8,0,4,5,0,0,0,17,0,0,3,0,4,0,0,0,0,17,0,0,4,10,0,5,4,0,0,19,0,0,0,8,5,11,3,0,0,28,0,0,0,8,0,7,0,0,0,15,0,0,4,4,13,8,0,0,0,33,0,0,4,0,0,0,0,0,3,8,16,22,43,46,35,28,16,7,6,220,7,0,0,0,5,0,0,4,0,15,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
80106106907,9,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,4,4,0,0,8,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,4,5,0,23,0,0,4,0,0,3,3,0,0,7,0,0,0,5,14,12,3,0,0,32,0,0,0,0,0,0,0,0,0,6,16,13,9,7,27,25,26,13,6,139,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,3
80106106908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106909,11,5,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,3,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,5,5,6,8,6,7,0,24,0,0,0,5,3,4,0,0,3,15,0,0,0,9,22,20,0,0,0,50,0,0,0,0,0,0,3,0,0,6,24,18,8,21,33,36,21,11,6,168,7,5,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,4
80106107001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,0,11,0,0,0,4,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,3,8,3,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,4,12,12,4,0,0,22,0,0,0,0,0,0,0,0,0,6,5,5,0,15,21,20,25,14,0,122,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
80106107002,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,7,0,10,0,0,3,0,0,3,5,6,0,13,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,0,0,0,10,0,0,0,4,5,0,6,0,0,10,0,0,4,14,9,10,4,3,0,37,0,0,0,4,3,0,0,0,0,9,0,0,3,7,13,10,10,0,0,46,0,0,0,0,4,0,3,3,0,13,12,9,15,35,33,24,37,22,5,195,3,0,0,0,0,0,0,0,0,11,3,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3
80106107003,7,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,8,3,3,17,0,3,5,0,0,0,6,3,0,11,0,0,5,0,0,0,3,3,0,14,0,0,3,0,0,3,3,0,0,13,0,0,0,4,5,0,3,10,0,29,0,0,0,0,0,3,3,0,0,11,0,0,6,6,11,17,10,0,0,50,0,0,0,0,0,4,5,0,0,15,21,6,23,20,21,31,52,23,5,204,5,0,0,0,0,8,0,0,0,14,7,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,3,0,0,13
80106107004,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,5,8,13,0,0,0,26,0,0,0,0,0,0,0,3,0,11,10,7,4,8,16,31,29,13,6,121,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80106107005,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,13,0,3,0,0,0,0,3,0,0,10,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,4,0,0,9,0,0,0,8,3,4,4,4,0,24,0,0,0,3,0,4,0,4,0,18,0,0,0,10,13,14,5,3,0,47,0,0,0,0,6,0,0,0,0,5,10,9,6,32,34,36,28,14,0,173,8,6,0,0,7,3,3,0,0,26,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6
80106107006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,3,0,13,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,5,8,0,4,0,21,0,0,0,4,8,0,0,0,0,14,0,0,0,3,10,6,5,7,0,33,0,0,0,0,0,0,0,0,0,0,11,8,8,14,23,16,26,18,5,127,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3
80106107007,4,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,8,0,4,3,0,0,4,0,0,0,15,0,0,0,4,0,3,0,0,0,11,0,5,11,0,0,0,3,0,0,25,0,0,6,0,0,5,3,0,0,17,0,0,11,7,5,10,0,6,3,37,0,0,0,0,4,4,0,0,0,14,0,0,0,8,13,11,0,0,0,37,0,0,0,0,0,0,0,4,0,10,13,17,28,31,31,45,23,16,9,217,3,0,0,0,0,3,0,0,0,13,4,0,3,0,0,0,0,4,0,6,3,0,0,0,0,0,0,0,0,3
80106107008,14,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,5,0,0,4,3,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,4,12,13,6,0,0,30,0,0,0,0,3,0,0,0,0,3,13,7,6,10,26,17,16,5,4,110,9,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
