SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
80106113113,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,12,31,10,13,22,5,9,0,103,0,31,121,62,82,94,83,56,11,540
80106113114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,0,15,95,82,51,39,17,6,0,310
80106113115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,33,10,8,4,4,0,0,71,13,25,112,40,38,51,38,3,0,326
80106113116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,10,3,11,5,0,44,7,16,46,44,43,35,32,11,0,228
80106113117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,7,0,5,0,0,41,0,32,108,91,50,26,13,0,0,322
80106113118,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,36,178,99,38,20,12,6,0,395
80106113119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,34,155,58,31,20,11,0,0,331
80107107101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,35,30,81,109,54,17,11,3,365
80107107104,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,20,33,34,43,35,18,11,0,215
80107107105,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,70,70,64,53,31,16,3,349
80107107106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6,0,0,0,0,0,0,17,12,16,69,79,34,28,12,9,0,265
80107107107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14,6,18,75,41,43,53,15,13,0,267
80107107108,0,0,0,0,0,4,0,3,3,14,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,11,17,41,93,90,81,61,37,17,3,439
80107107109,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,0,0,0,0,14,11,35,59,57,73,38,19,5,0,308
80107107110,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,15,14,41,125,123,79,63,39,21,4,512
80107107111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,14,25,26,32,46,40,19,7,8,210
80107107112,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,12,37,59,81,107,85,22,22,3,431
80107107113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,11,7,13,44,37,46,25,16,7,0,200
80107107114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,19,10,20,63,47,46,50,19,0,4,252
80107107202,0,0,0,0,0,0,5,3,4,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,5,12,45,50,28,40,43,43,18,290
80107107203,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,15,20,35,61,59,53,25,7,0,281
80107107204,0,0,0,0,0,4,0,0,5,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,7,18,58,49,54,78,53,25,6,347
80107107205,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,5,0,4,0,3,0,0,15,29,39,79,98,127,66,38,4,4,476
80107107206,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,33,10,38,107,88,74,58,39,13,3,430
80107107207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,17,10,25,57,50,47,61,39,10,4,306
80107107208,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,42,75,64,69,70,44,19,3,409
80107107209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107210,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,4,0,0,18,7,22,45,46,58,43,27,14,0,267
80107107211,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,21,32,33,38,21,11,0,177
80107107301,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,4,0,8,0,0,0,5,0,0,0,0,0,5,14,22,66,63,63,53,36,19,0,331
80107107302,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,15,8,34,51,65,53,78,34,20,3,342
80107107303,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,15,32,68,71,67,77,37,8,5,371
80107107304,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,20,65,53,27,41,27,9,0,255
80107107307,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,11,28,61,64,50,75,33,10,10,323
80107107308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,12,20,28,27,50,55,30,4,0,228
80107107309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,15,12,43,64,77,73,83,47,16,3,423
80107107310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,11,33,42,37,52,82,54,13,3,324
80107107311,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,5,0,0,18,15,27,114,73,88,69,39,20,5,441
80107107312,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,8,13,22,30,32,72,61,22,8,0,268
80107107313,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,15,9,23,88,43,31,46,18,5,8,271
80107107314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,7,19,35,34,37,31,30,11,0,194
80107107315,0,0,0,0,0,0,0,3,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,16,32,0,0,0,0,0,0,15,49,53,118
80107107316,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,19,5,16,66,54,26,30,22,8,9,223
80107107317,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,22,38,46,68,56,27,4,3,272
80107107401,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,5,30,43,64,50,74,64,16,4,362
80107107402,0,0,0,4,0,4,4,8,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,17,17,74,69,68,82,68,27,10,425
80107107403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,37,35,40,68,27,5,0,229
80107107404,0,0,0,0,0,9,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,12,8,10,59,53,33,37,34,16,0,250
80107107405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,7,0,0,0,15,11,48,72,68,54,59,30,6,3,363
80107107406,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,6,4,0,0,0,0,0,14,8,31,85,55,58,77,35,17,0,368
80107107407,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,16,11,32,64,101,66,55,49,13,0,399
80107107408,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17,14,42,18,51,26,12,0,195
80107107409,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,11,18,21,83,48,56,78,40,7,0,349
80107107410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3,17,46,32,49,45,26,5,0,229
80107107411,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,8,7,34,81,53,77,77,38,14,0,383
80107107412,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,9,21,17,36,42,32,38,27,11,0,213
80107107413,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,36,45,38,51,23,18,0,238
80107107502,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,27,31,45,62,60,24,7,0,266
80107107503,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,32,33,77,59,31,18,10,311
80107107504,0,0,0,0,0,9,6,5,0,19,0,0,0,0,0,0,0,0,0,4,0,0,3,5,7,3,3,4,0,28,9,26,63,59,43,58,47,29,7,354
80107107505,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,17,8,36,66,63,82,72,28,11,0,373
80107107506,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,6,0,0,0,13,9,34,88,81,57,40,12,9,0,334
80107107507,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,11,7,13,71,56,71,48,28,8,0,300
80107107508,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,8,27,35,36,54,43,33,6,4,242
80107107509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,13,22,30,24,42,19,3,3,163
80107107510,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,19,32,62,77,95,76,16,13,0,388
80107107512,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,0,0,0,0,6,18,9,25,33,35,46,50,20,9,4,227
80107107513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,13,10,19,25,38,57,58,27,10,0,242
80107107514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107516,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,3,0,0,12,18,39,95,78,88,67,38,20,3,445
80107107517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,11,23,20,33,76,34,21,5,3,223
80107107601,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,8,4,28,34,36,41,68,51,10,3,275
80107107602,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,5,17,27,50,59,57,56,12,7,289
80107107603,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,12,37,58,48,47,73,29,13,308
80107107604,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,9,15,27,76,43,47,54,17,0,292
80107107605,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,31,47,54,59,50,14,0,280
80107107606,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,27,34,58,62,70,65,20,3,344
80107107607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107608,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,22,27,68,55,68,54,17,6,330
80107107609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,14,25,39,51,29,11,3,192
80107107701,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,19,14,36,81,82,77,91,57,16,3,464
80107107702,0,0,0,0,0,6,3,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,10,7,22,51,53,47,49,31,11,5,272
80107107703,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,31,36,56,54,45,29,7,3,280
80107107704,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,9,17,60,51,27,43,23,11,4,236
80107107705,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,70,69,64,68,30,6,3,330
80107107706,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,32,50,32,43,30,11,3,215
80107107707,0,0,0,0,0,5,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,27,34,35,49,60,39,9,4,269
80107107708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107801,0,0,0,0,0,5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,10,15,33,98,83,58,49,26,19,4,379
80107107802,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,36,33,34,9,11,3,180
80107107803,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,4,6,4,3,0,0,0,26,9,35,68,71,59,31,23,7,0,307
80107107804,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,27,59,38,45,30,14,8,0,234
80107107805,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,8,26,75,40,47,48,23,9,0,286
80107107806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,11,13,17,59,61,65,50,22,4,0,285
80107107807,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,17,19,16,38,57,29,8,8,196
80107107808,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,5,25,73,40,57,63,30,14,0,303
80107107809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,5,0,0,12,12,17,25,37,39,55,27,7,4,218
80107107810,0,0,0,0,0,0,4,16,12,32,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,9,19,32,66,15,22,34,78,65,60,86,113,98,568
80107107811,0,0,0,0,0,3,5,4,0,7,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,5,0,0,5,19,14,44,109,76,63,57,36,36,5,432
80107107812,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,26,38,46,51,48,28,12,0,245
80107107813,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,10,18,19,36,39,67,46,30,10,0,262
80107107814,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,3,0,0,7,16,38,54,60,85,91,38,11,7,390
80107107815,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,6,12,47,60,47,36,24,15,3,252
80107107816,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,41,35,45,45,14,4,0,216
80107107817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,7,9,40,19,37,44,19,6,0,187
80107107818,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,14,31,50,42,75,71,31,13,0,331
80107107819,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,6,4,17,38,24,34,45,10,15,0,194
80107107820,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,25,48,59,51,73,35,12,3,321
80107107821,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,17,31,41,47,66,79,42,11,0,329
80107107901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,24,51,32,32,29,15,5,204
80107107902,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,13,22,54,69,42,51,41,11,0,295
80107107903,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,14,6,25,71,64,58,51,64,19,0,358
80107107904,0,0,0,0,0,0,3,4,6,6,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,9,9,15,32,58,46,50,59,12,3,278
80107107905,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,7,8,10,46,54,43,31,62,42,3,304
80107107906,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,27,72,35,46,60,39,9,0,291
80107107907,0,0,0,0,0,0,3,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,7,19,49,36,34,50,23,12,4,243
80107107908,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,3,0,0,14,3,20,37,34,27,40,39,14,0,220
80107107909,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,9,39,47,24,19,23,10,7,189
80107108002,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,9,0,4,25,0,15,61,47,40,58,69,48,15,356
80107108003,0,0,0,0,0,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,0,4,22,20,82,136,122,106,115,124,59,17,774
80107108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,0,0,0,0,16,3,33,75,37,20,17,9,9,0,205
80107108007,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,15,28,19,68,0,33,103,58,29,36,52,94,58,470
80107108008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,43,25,14,12,7,0,0,124
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,0,0,0,3,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,42,127,93,66,58,50,28,13,472
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,10,62,209,81,40,35,23,3,0,471
80107108014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,7,4,0,0,45
80107108015,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,3,29,166,66,43,38,17,6,0,372
80107108016,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,3,0,11,0,26,118,53,37,40,25,15,0,323
80107108101,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,0,0,14,12,8,77,63,41,48,23,11,3,284
80107108102,0,0,0,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,30,63,49,36,36,30,14,3,255
80107108103,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,22,14,17,50,60,70,81,40,7,8,349
80107108104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,6,7,16,48,51,37,41,24,0,0,227
80107108105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,57,52,40,48,31,4,0,269
80107108106,0,0,0,0,0,5,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,14,9,19,72,42,40,73,19,8,3,283
80107108107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,4,15,47,58,43,37,14,6,0,232
80107108108,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,10,29,86,59,60,56,15,18,4,330
80107108109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,8,32,50,42,54,54,13,5,4,258
80107108111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,7,18,42,35,44,50,20,8,0,234
80107108112,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,10,9,22,49,44,26,22,37,21,3,226
80107108113,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,38,76,37,155
80107108114,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,46,41,19,14,17,12,4,181
80107108201,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,4,0,0,3,0,4,5,0,3,0,0,0,0,11,9,12,48,30,43,37,35,10,3,215
80107108202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,5,35,31,27,26,26,12,5,176
80107108203,0,0,6,0,0,0,7,8,4,22,0,0,0,0,0,0,0,0,0,6,0,0,4,5,6,0,10,4,0,33,5,22,58,55,55,45,71,43,7,372
80107108204,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,13,7,23,31,47,58,41,40,31,3,288
80107108205,0,0,0,0,0,0,3,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,15,5,19,42,52,46,45,39,13,0,255
80107108206,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,32,38,32,47,20,33,13,3,227
80107108207,0,0,0,0,0,0,7,9,4,26,0,0,5,0,0,0,0,0,0,4,0,0,3,5,3,4,3,3,0,22,12,39,91,81,67,61,88,75,22,536
80107108208,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,8,6,8,38,27,24,21,21,0,162
80107108209,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,20,37,31,27,32,24,0,206
80107108210,0,0,0,0,0,0,6,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,16,12,24,42,63,90,53,62,25,10,384
80107108211,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,6,0,0,12,10,20,32,58,41,32,54,20,0,273
