SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
80104103703,0,11,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,14,0,11,9,0,0,0,0,0,23,25,51,34,24,12,5,0,0,152,0,0,8,0,0,0,0,0,6,25,63,43,28,8,3,0,0,180,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,24,73,44,20,11,3,0,0,179,0,9,0,0,0,0,0,0,12,24,80,47,20,13,3,0,0,194,0,11,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,11,0,11,7,0,6,0,0,0,27,55,126,70,48,19,10,0,0,326,0,6,10,3,0,0,0,0,17,55,143,92,48,22,11,0,0,373
80104103704,3,9,8,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,12,3,14,12,9,4,0,3,0,46,23,18,35,24,12,6,3,0,125,0,3,0,0,0,0,0,0,6,22,36,45,38,16,11,6,0,167,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,11,23,34,40,29,19,8,4,0,159,0,0,0,0,0,0,0,0,3,26,37,43,33,21,8,7,0,171,5,15,12,9,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,11,5,13,17,14,4,0,3,0,53,49,54,79,57,28,15,9,0,277,0,6,0,0,0,0,0,0,6,48,72,91,69,28,12,11,0,336
80104103705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,9,7,30,13,5,6,6,4,4,65,0,0,0,0,0,0,5,0,0,7,31,13,9,6,9,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,4,3,5,10,7,4,72,0,0,0,0,0,3,0,3,8,7,25,4,3,5,10,11,7,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,6,0,6,0,0,0,0,5,0,8,17,56,21,5,9,17,12,8,137,0,0,0,0,0,6,5,3,5,17,59,21,6,9,17,22,8,155
80104103706,0,6,8,0,0,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,8,5,4,0,0,0,21,12,16,26,19,13,0,0,0,88,0,0,0,0,0,0,0,0,3,12,21,33,24,16,5,0,0,105,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24,38,13,10,4,0,0,104,0,4,0,0,0,0,0,0,3,10,27,45,13,10,4,0,0,109,0,7,9,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,0,0,0,22,25,33,62,30,25,14,0,0,190,0,4,0,0,0,0,0,0,9,25,46,75,37,28,11,0,0,220
80104103707,0,6,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,12,10,0,0,0,0,0,25,3,35,28,8,5,3,0,0,89,0,0,0,0,0,0,0,0,3,4,51,37,8,5,4,0,0,115,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,7,13,40,38,12,3,4,0,0,113,0,0,0,0,0,0,0,0,5,13,41,46,15,3,4,0,0,125,0,9,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,11,12,4,0,0,0,0,30,18,77,65,18,8,6,4,0,202,0,0,0,0,0,0,0,0,3,15,94,84,22,8,6,4,0,236
80104103708,3,10,12,8,0,0,0,0,30,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,11,12,10,4,0,0,0,45,19,24,33,31,17,5,0,0,129,0,0,0,4,0,0,0,0,6,19,37,45,39,25,5,3,0,174,0,9,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,3,0,0,0,0,0,14,25,34,47,35,17,10,4,0,172,0,0,3,0,0,0,0,0,0,25,40,53,29,17,11,4,0,191,3,16,16,10,0,0,0,0,44,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,3,19,17,7,4,0,0,0,54,44,59,83,61,34,15,0,0,299,0,0,3,4,0,0,0,0,8,46,83,102,72,39,18,4,0,360
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103710,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,5,3,0,0,0,0,0,8,0,3,6,0,0,0,0,0,19,15,32,63,21,12,5,3,0,149,0,0,0,0,0,0,0,0,0,15,41,69,24,12,5,3,0,168,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,34,67,21,10,6,5,0,162,0,0,0,0,0,0,0,0,0,17,34,70,28,10,6,5,0,166,0,0,4,3,0,0,0,0,11,0,0,3,0,0,0,0,0,6,0,5,3,0,0,0,0,0,7,0,3,13,4,0,0,0,0,21,32,73,127,46,21,13,10,0,309,0,0,0,0,0,0,0,0,3,32,80,138,54,21,13,10,0,338
80104103711,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,9,8,3,0,0,0,0,24,33,51,67,35,14,14,3,0,214,3,0,0,0,0,0,0,0,3,30,58,78,38,14,14,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,69,84,31,16,17,7,0,241,5,6,0,0,0,0,0,0,9,32,70,85,31,16,17,7,0,253,0,3,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,7,0,8,11,3,0,0,0,0,24,57,116,154,69,32,25,11,0,457,7,0,0,0,0,0,0,0,13,62,129,162,69,30,25,12,0,491
80104103712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,14,0,0,0,0,0,4,8,0,14,12,4,16,12,6,0,15,11,78,0,0,0,0,0,0,0,0,0,12,4,17,10,6,5,17,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,4,4,4,17,7,0,19,48,10,116,0,0,0,0,0,0,3,0,6,4,4,21,7,0,21,50,13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,17,0,0,6,0,0,4,12,0,19,19,7,34,20,9,23,57,21,190,0,0,0,0,0,0,3,0,6,19,7,41,16,9,30,71,28,219
80104103713,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,0,5,0,0,3,3,0,3,5,0,12,14,10,33,25,14,11,0,0,103,0,0,5,0,0,0,0,0,4,16,10,37,26,15,9,4,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,24,11,9,0,0,114,0,0,0,0,0,0,0,0,0,16,22,30,24,9,9,0,0,120,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,0,6,0,0,0,3,0,3,5,0,14,34,34,61,43,19,18,4,0,213,0,0,4,0,0,0,0,0,9,27,33,70,48,22,19,4,0,232
80104103714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,30,12,51,34,15,19,0,0,168,0,0,0,0,0,0,0,0,3,32,16,53,34,14,20,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,24,27,54,30,16,15,5,0,174,0,5,0,0,0,0,0,0,5,24,28,61,30,16,15,5,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,5,0,0,3,4,0,0,0,0,13,56,41,109,62,32,31,9,0,342,0,6,0,0,0,0,0,0,4,57,40,116,64,31,32,9,0,354
80104103804,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,0,0,11,0,0,3,14,5,3,0,0,18,31,23,27,37,17,7,0,0,143,0,0,0,0,0,0,0,0,0,31,24,35,47,22,8,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,4,0,0,0,0,8,35,18,48,43,12,9,0,0,172,0,0,0,0,0,0,0,0,0,35,18,48,49,15,8,0,0,180,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,3,9,3,5,0,0,16,0,3,5,19,4,5,0,0,32,70,42,77,78,29,16,4,0,317,0,0,0,0,0,0,0,0,0,70,41,82,97,33,17,4,0,345
80104103805,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,5,0,5,6,5,0,0,0,0,15,16,16,34,28,9,9,0,0,111,0,0,0,0,0,0,0,0,3,16,14,42,32,16,9,0,0,127,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,44,24,23,4,3,0,127,0,0,0,0,0,0,0,0,0,14,20,43,22,21,4,3,0,136,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,8,0,6,6,3,3,0,0,0,20,32,32,78,47,35,12,8,0,238,0,0,0,0,0,0,0,0,3,32,35,85,54,35,12,8,0,261
80104103806,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,12,26,5,21,24,10,5,0,0,92,0,0,0,0,0,0,0,0,0,26,9,19,35,9,6,0,0,108,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,20,12,22,29,14,3,3,0,100,0,0,0,0,0,0,0,0,0,20,10,22,34,14,3,3,0,103,0,0,0,6,0,0,0,0,10,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,3,0,13,0,0,0,0,19,52,15,45,57,17,9,7,0,193,0,0,0,0,0,0,0,0,0,52,17,43,64,20,16,7,0,213
80104103807,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,5,0,6,6,0,0,15,14,11,20,32,5,6,0,0,101,0,0,0,0,0,0,0,0,4,16,11,27,33,6,10,0,0,116,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,19,16,25,30,7,8,0,0,113,0,0,0,0,0,0,0,0,4,19,17,31,38,12,10,0,0,121,0,0,3,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,3,9,6,6,0,0,18,32,30,46,69,14,16,5,0,215,0,0,0,0,0,0,0,0,4,37,32,49,70,22,19,5,0,235
80104103808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,6,0,0,0,12,3,3,0,0,4,0,0,0,20,24,15,28,21,12,10,0,0,116,0,3,0,0,0,0,0,0,12,26,26,31,28,16,10,5,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,24,26,35,28,9,12,5,3,145,0,4,3,0,0,6,0,0,10,29,28,40,32,13,12,5,3,168,0,3,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,5,3,6,3,3,6,0,0,0,16,3,3,0,9,9,0,0,0,25,48,40,68,49,25,17,9,0,262,0,9,0,0,0,6,0,0,19,53,52,72,66,32,19,9,0,307
80104103809,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,9,23,8,29,31,4,0,0,0,98,3,0,0,4,0,0,0,0,9,29,8,31,39,7,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,9,37,32,4,0,0,0,111,4,0,0,0,0,0,0,0,8,32,9,39,34,4,3,0,0,121,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,9,0,0,0,0,11,55,18,60,63,13,0,0,0,213,11,0,3,3,0,0,0,0,18,60,18,62,69,13,3,0,0,236
80104103810,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,3,7,4,0,0,0,19,17,5,28,25,13,11,4,0,101,0,0,0,0,0,0,0,0,6,17,8,37,31,13,11,3,0,125,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,4,0,0,0,6,17,9,44,19,4,5,4,0,110,0,0,0,0,0,0,0,0,0,17,11,52,19,13,6,4,0,114,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,15,0,5,8,7,7,0,0,0,29,31,13,76,44,17,17,6,0,209,0,0,0,0,0,0,0,0,3,31,21,85,47,21,21,3,0,237
80104103811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,6,25,20,5,3,0,0,78,0,0,0,0,0,0,0,0,0,14,12,31,20,7,3,0,0,88,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,11,31,19,7,9,0,0,91,0,0,0,0,0,0,0,0,0,12,11,38,21,7,7,0,0,97,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,28,22,59,36,16,9,6,0,178,0,0,0,0,0,4,0,0,4,28,26,67,39,16,13,6,0,185
80104103812,0,0,5,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,9,5,0,0,3,0,27,34,36,44,27,7,7,0,0,158,0,4,0,0,0,0,0,0,9,36,43,53,34,9,7,0,0,189,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,6,0,0,0,0,4,35,42,53,24,14,8,6,0,184,0,5,0,0,0,0,0,0,14,33,50,60,32,14,8,6,0,200,0,6,5,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,7,0,4,10,8,0,0,3,0,31,64,75,105,57,20,8,3,0,340,3,13,0,0,0,0,0,0,15,69,90,112,70,21,8,8,0,385
80104103813,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,7,8,5,0,0,0,13,25,24,30,26,12,3,0,0,117,5,3,0,0,0,0,0,0,5,26,25,37,33,12,3,0,0,134,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,20,18,42,25,10,9,4,0,128,0,0,0,0,0,0,0,0,0,20,18,51,25,10,8,4,0,128,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,4,8,5,0,0,0,20,41,41,77,47,21,8,3,0,238,5,3,0,0,0,3,0,0,10,43,41,85,52,25,15,7,0,268
80104103814,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,3,0,0,5,0,0,15,16,19,34,29,8,3,0,0,105,0,0,0,3,0,0,0,0,11,18,21,37,34,9,3,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,32,21,13,4,4,0,122,3,3,4,0,5,0,0,0,14,21,22,36,21,19,4,4,0,132,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,11,0,0,3,6,0,5,0,0,13,37,46,64,45,22,10,3,0,229,9,3,4,3,5,0,0,0,18,44,46,73,58,27,12,9,0,261
80104103815,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,4,7,3,0,0,0,17,16,15,32,26,21,14,9,0,125,0,0,5,0,0,0,0,0,5,16,19,35,35,28,14,9,0,151,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,24,21,46,28,20,16,0,0,156,0,0,0,0,0,0,0,0,3,20,23,45,35,20,16,0,0,162,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,3,4,7,3,0,0,0,19,34,33,77,58,42,27,6,0,285,0,3,3,0,0,0,0,0,10,40,38,77,72,44,27,6,3,310
80104103907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,5,0,0,0,0,5,19,18,20,13,4,5,3,0,83,0,3,3,0,0,0,0,0,9,19,25,23,21,8,8,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,21,16,11,7,5,0,90,0,0,0,0,0,0,0,0,4,15,21,24,19,11,8,5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,3,0,0,0,0,8,37,33,38,34,14,17,3,0,172,0,6,4,0,0,4,0,0,14,37,39,44,40,17,20,4,0,195
80104103908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,33,12,0,4,0,0,96,6,10,0,0,0,0,0,0,8,22,39,33,13,0,4,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,29,4,0,0,0,0,93,0,5,0,0,0,0,0,0,8,6,35,29,4,7,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,72,66,12,4,6,0,0,187,6,8,0,0,0,0,0,0,17,31,79,65,21,9,9,0,0,205
80104103910,0,5,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,12,0,4,3,3,5,0,0,0,23,40,115,54,27,9,5,0,0,255,4,8,3,3,0,0,0,0,15,50,133,60,30,11,3,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,111,45,21,17,7,0,0,256,0,12,0,0,0,0,0,0,13,52,129,52,21,17,10,0,0,276,0,5,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,0,6,3,4,0,0,0,0,16,0,10,3,3,5,0,0,0,27,90,235,102,49,27,12,0,0,510,5,19,6,3,0,3,0,0,34,98,263,117,57,29,14,0,0,564
80104103911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,12,7,0,6,0,0,84,0,0,0,0,0,0,0,0,0,15,45,12,7,0,6,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,12,7,4,3,0,0,78,0,0,0,0,0,0,0,0,0,19,38,12,7,4,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,83,18,12,3,6,0,0,160,0,0,0,0,0,0,0,0,0,36,84,18,12,3,6,0,0,164
80104103912,0,0,9,4,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,9,11,4,0,0,0,22,38,24,17,28,12,5,0,0,127,0,0,0,0,0,0,0,0,0,38,28,29,35,18,5,0,0,154,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,3,0,0,0,0,3,27,23,26,34,9,8,0,0,130,0,0,0,0,0,0,0,0,0,31,21,26,35,9,8,0,0,140,0,3,9,4,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,12,0,9,12,13,4,0,0,0,32,68,40,44,59,22,12,3,0,254,0,0,0,0,0,0,0,0,0,67,50,56,75,25,12,3,0,288
