SA1_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
80101102204,0,0,0,0,11,0,11,0,0,0,0,22,5,27,15,6,0,17,33,3,47,26,0,0,31,17,0,49,13,3,0,8,18,5,31,7,0,0,6,20,3,34,0,4,0,4,15,0,23,0,0,0,0,13,5,14,0,0,0,0,0,0,4,57,13,0,73,154,18,240,0,0,0,0,11,0,7,0,0,0,0,12,0,16,16,0,6,23,26,3,50,33,0,3,38,13,0,49,13,0,0,14,22,4,36,0,8,0,8,22,0,28,0,9,0,9,8,0,24,0,0,0,0,17,4,19,0,0,0,0,5,0,5,64,17,7,88,125,10,221,0,0,0,0,21,0,18,0,0,0,4,29,10,37,36,6,6,36,55,0,94,62,4,3,62,28,0,95,20,0,0,22,40,5,69,7,7,0,12,45,4,59,0,17,0,17,28,0,41,0,3,0,3,28,3,35,0,0,0,0
80101102205,0,0,0,0,24,0,24,0,0,0,0,17,0,21,4,5,0,10,9,3,26,25,0,3,30,14,0,40,18,0,0,22,20,0,42,3,3,0,6,26,0,32,0,11,0,11,20,3,29,0,3,0,3,12,3,12,0,0,0,0,6,0,6,53,17,3,73,148,5,230,0,0,0,0,14,0,13,0,0,0,0,11,0,6,8,0,0,14,16,0,28,40,0,3,45,7,0,56,11,3,0,14,21,0,37,0,6,0,6,26,0,32,0,11,0,11,19,0,31,0,5,0,5,15,4,17,0,0,0,0,0,0,0,60,23,10,94,124,6,226,0,0,0,0,32,0,35,0,3,0,3,28,0,29,15,5,0,19,24,3,52,64,0,7,70,23,7,94,27,3,4,38,48,0,83,3,9,0,11,50,0,66,0,19,0,19,41,3,57,0,4,0,4,23,5,31,0,0,0,0
80101102206,0,0,0,0,9,0,12,0,0,0,4,4,0,7,3,0,0,3,5,0,12,19,3,0,21,4,0,29,10,0,0,12,14,3,31,0,0,0,3,13,0,16,0,4,0,4,14,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,35,11,0,46,70,6,117,0,0,0,0,11,0,15,0,0,0,0,12,0,7,7,0,0,7,4,0,14,24,0,0,28,8,0,32,10,0,0,14,10,0,24,0,4,0,0,11,0,12,0,4,0,4,13,0,18,0,0,0,0,8,0,8,0,0,0,0,0,0,0,45,9,0,55,74,0,134,0,0,0,0,23,0,22,0,0,0,4,15,0,19,6,0,0,6,8,0,20,46,3,0,50,7,0,63,21,6,0,26,23,3,50,0,5,0,5,21,0,27,0,10,0,10,20,0,28,0,0,0,0,13,0,13,0,0,0,0
80101102207,0,4,0,4,14,0,18,0,0,0,0,9,0,13,7,0,0,9,23,3,38,25,0,0,25,12,0,38,11,0,0,15,12,0,31,3,4,0,7,20,4,30,0,9,0,9,16,0,24,0,0,0,0,19,0,19,0,0,0,0,6,0,6,46,16,0,61,123,10,205,0,0,0,0,6,0,3,0,5,0,5,14,0,16,6,0,0,14,15,4,29,27,0,0,33,11,0,38,11,7,3,21,13,0,34,6,7,0,12,23,0,31,0,6,0,6,15,0,24,0,0,0,0,9,0,11,0,0,0,0,0,0,5,51,26,4,79,106,9,198,0,0,0,0,22,0,27,0,4,0,5,19,3,27,10,3,0,17,45,3,62,56,0,0,58,23,0,80,23,4,3,32,24,4,65,6,14,0,22,40,3,65,0,8,0,8,27,0,42,0,0,0,0,25,0,26,0,0,0,0
80101102208,0,0,0,0,15,0,15,0,0,0,0,15,0,15,0,0,0,0,4,0,9,9,0,0,9,7,0,11,8,5,0,12,12,0,23,3,5,0,3,12,0,22,0,3,0,3,12,4,15,0,6,0,6,15,0,15,0,0,0,0,0,0,0,18,9,0,24,91,6,124,0,0,0,0,14,0,14,0,0,0,0,6,0,11,0,0,0,0,0,0,6,12,0,0,12,10,0,17,12,0,0,9,14,0,27,0,7,0,9,15,0,23,0,7,0,7,15,0,23,0,0,0,0,15,0,12,0,0,0,0,0,0,0,21,19,0,43,89,5,132,0,0,0,0,30,0,30,0,0,0,0,20,0,19,4,0,0,4,10,0,12,15,0,0,15,8,0,28,20,0,0,23,26,0,48,3,10,0,17,27,0,43,0,10,0,10,30,4,42,0,5,0,5,27,0,30,0,0,0,0
80101102301,0,0,0,0,10,0,14,0,0,0,0,14,0,13,10,5,0,6,30,0,41,24,0,0,29,15,0,39,15,3,0,17,13,0,33,4,0,0,4,20,3,26,0,0,0,0,9,0,10,0,3,0,3,14,0,15,0,0,0,0,5,0,5,50,10,0,63,128,8,198,0,0,0,0,13,3,16,0,0,0,0,3,0,9,15,3,0,17,24,0,45,21,0,0,20,8,0,31,19,3,0,20,17,3,41,0,6,0,6,15,0,26,0,5,0,5,16,0,23,0,4,0,4,11,0,16,0,0,0,0,5,0,5,56,15,0,71,118,14,201,0,0,0,0,23,8,31,0,0,0,0,15,0,16,20,5,0,26,60,0,84,44,0,0,50,21,0,66,32,3,0,40,29,3,73,4,7,0,6,41,9,52,0,5,0,5,30,0,33,0,4,0,4,26,0,31,0,0,0,0
80101102302,0,0,0,0,5,0,5,0,0,0,0,4,0,7,4,0,0,4,16,8,26,8,0,0,13,3,0,18,3,0,0,3,10,0,13,0,0,0,0,11,0,11,0,3,0,3,7,0,12,0,0,0,0,8,0,10,0,0,0,0,0,0,0,23,0,0,20,70,9,102,0,0,0,0,6,0,10,0,0,0,0,8,0,8,8,0,0,8,14,0,23,6,0,0,9,0,0,10,9,0,0,10,5,0,18,0,0,0,0,13,0,12,0,3,0,3,12,0,16,0,0,0,0,5,0,5,0,0,0,0,0,0,0,26,4,0,32,68,3,101,0,0,0,0,10,0,10,0,0,0,0,10,0,13,10,0,0,10,32,10,48,22,0,0,23,8,0,29,12,0,0,12,14,3,31,6,0,0,6,19,0,22,0,3,0,3,20,0,26,0,0,0,0,12,0,16,0,0,0,0
80101102303,0,0,0,0,17,0,14,0,0,0,0,26,6,27,6,0,0,9,41,3,49,18,0,0,18,19,7,42,10,0,0,10,16,0,21,0,4,0,4,20,0,23,0,3,0,3,10,0,17,0,4,0,4,4,0,10,0,0,0,0,0,0,0,32,16,0,48,158,5,211,0,0,0,0,3,0,9,0,0,0,0,21,0,28,6,0,4,9,30,4,45,22,0,0,24,15,0,39,3,0,0,4,12,0,19,0,4,0,5,16,0,17,0,4,0,5,4,0,11,0,0,0,0,13,0,13,0,0,0,0,5,3,8,34,8,3,49,135,4,189,0,4,0,4,20,0,25,0,0,0,0,49,6,58,13,0,4,17,70,5,93,40,0,0,47,37,7,84,9,0,0,13,31,0,46,0,3,0,8,34,0,41,0,6,0,9,17,0,25,0,4,0,4,25,0,25,0,0,0,0
80101102304,0,0,0,0,12,0,12,0,0,0,0,7,6,11,10,0,0,12,30,3,43,20,3,0,26,21,3,51,11,4,0,14,18,0,34,0,0,0,0,19,4,26,0,0,0,0,12,0,14,0,0,0,0,9,0,9,0,0,0,0,5,0,5,41,8,0,50,134,23,203,0,0,0,0,5,0,11,0,0,0,0,26,0,24,9,0,0,7,40,4,52,20,0,3,23,22,4,47,9,0,0,12,25,0,35,0,4,0,3,15,5,25,0,3,0,3,19,3,23,0,0,0,0,18,4,26,0,0,0,0,5,0,4,36,13,3,51,165,27,241,0,0,0,0,18,0,24,0,0,0,0,34,6,33,22,0,0,26,65,11,98,42,3,0,46,40,10,97,19,3,0,21,40,5,70,0,3,0,0,36,15,48,0,3,0,5,29,4,37,0,0,0,0,29,4,30,0,0,0,0
80101102305,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,10,36,5,47,11,0,0,10,9,0,25,4,0,0,4,10,0,15,3,0,0,3,10,0,15,0,4,0,4,6,0,11,0,0,0,0,3,0,3,0,0,0,0,6,0,6,28,0,0,33,93,0,128,0,0,0,0,8,0,15,4,0,0,4,11,0,13,8,0,0,11,24,0,30,15,0,0,15,3,0,23,8,0,0,8,15,0,32,0,0,0,0,9,0,16,0,9,0,6,10,0,16,0,0,0,0,9,0,9,0,0,0,0,0,0,0,31,11,0,48,95,5,145,0,0,0,0,14,0,16,4,0,0,4,23,0,27,14,0,0,16,56,0,72,28,0,0,26,17,5,47,14,0,0,19,25,0,46,3,0,0,3,22,0,34,0,10,0,12,14,0,27,0,0,0,0,13,0,13,0,0,0,0
80101102306,0,0,0,0,5,0,14,0,0,0,0,7,0,12,6,0,0,11,31,4,43,23,0,0,22,3,0,29,11,5,0,9,16,0,33,4,0,0,4,12,0,22,0,0,0,0,4,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,41,7,3,51,98,5,156,0,0,0,0,5,0,5,0,0,0,4,13,0,15,11,0,0,11,23,0,34,20,0,0,22,10,0,34,11,4,0,16,11,0,24,0,3,0,6,13,0,14,0,7,0,7,16,0,15,0,0,0,4,8,0,10,0,0,0,0,0,0,0,38,15,3,61,93,5,155,0,0,0,0,14,0,16,3,0,0,0,15,0,23,18,0,0,15,50,4,75,38,0,6,42,13,4,63,20,4,0,29,29,0,58,5,5,0,10,25,0,36,0,3,0,3,19,0,24,0,0,0,4,13,0,17,0,0,0,0
80101102307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,0,20,3,0,0,3,4,0,11,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,10,10,23,0,0,0,0,43,10,56,0,0,0,0,54,13,73,4,0,5,12,132,42,185,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,14,0,24,9,0,0,9,3,0,7,0,0,0,4,6,0,7,0,0,0,0,4,0,6,0,9,0,9,39,0,46,0,8,0,8,88,20,114,0,0,0,3,94,41,138,10,14,0,30,256,62,344,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,12,30,0,42,11,0,0,11,6,0,20,4,0,0,5,8,0,7,0,0,0,3,8,0,8,0,9,0,9,53,10,70,0,5,0,5,135,31,171,0,0,0,3
80101102401,0,0,0,0,8,0,3,0,0,0,0,6,0,6,4,0,0,4,12,0,17,17,0,0,18,7,4,28,7,0,0,7,6,0,5,0,0,0,0,11,0,11,0,0,0,0,10,0,12,0,0,0,0,6,0,6,0,0,0,0,0,0,5,25,0,0,29,48,0,84,0,0,0,0,7,0,5,0,0,0,0,6,0,6,5,4,0,11,12,0,22,10,0,0,12,10,0,21,7,0,0,9,9,0,24,0,3,0,3,7,0,3,0,5,0,5,13,5,13,0,0,0,0,7,0,12,0,0,0,0,3,0,3,25,9,0,44,69,0,119,0,0,0,0,7,0,11,0,0,0,0,11,0,11,15,4,0,13,23,0,40,26,0,0,30,15,4,44,16,0,0,16,17,0,31,0,3,0,3,13,0,11,0,4,0,4,21,5,27,0,0,0,0,12,0,10,0,0,0,0
80101102402,0,0,0,0,12,0,12,0,0,0,0,11,0,18,10,0,0,17,17,0,35,23,0,3,26,14,3,48,14,0,0,17,14,5,33,0,5,0,6,13,0,20,0,5,0,5,14,0,14,0,3,0,3,12,0,17,0,0,0,0,3,0,3,49,12,9,72,123,9,202,0,4,0,3,7,0,11,0,0,0,0,11,0,16,18,0,0,18,17,4,39,29,0,3,34,16,3,51,13,0,0,13,12,4,28,0,6,0,10,11,0,19,0,4,0,4,21,0,23,0,0,0,0,7,0,15,0,0,0,0,3,0,3,65,25,6,92,111,9,210,0,4,0,3,21,0,25,0,0,0,0,29,3,34,27,4,0,36,39,3,74,51,0,7,61,30,7,96,27,0,0,32,29,9,66,4,8,0,12,25,0,36,0,8,0,8,31,0,44,0,7,0,7,19,0,26,0,0,0,0
80101102403,0,0,0,0,13,0,12,0,0,0,0,9,0,9,9,0,0,9,24,0,32,15,0,0,19,10,0,25,13,0,0,13,15,0,29,0,0,0,3,18,0,24,0,0,0,0,9,0,11,0,0,0,0,9,0,8,0,0,0,0,0,0,0,42,7,0,46,105,7,154,0,0,0,0,6,0,6,0,0,0,0,7,0,10,11,0,4,15,18,3,32,22,4,0,24,8,0,33,11,0,0,14,13,0,29,0,0,0,0,14,0,20,0,3,0,3,12,0,18,0,4,0,4,8,0,8,0,0,0,0,4,0,4,48,10,0,55,86,3,151,0,0,0,0,17,0,21,0,0,0,4,19,0,21,20,0,4,25,41,3,69,41,4,0,39,11,0,59,22,0,0,26,26,0,58,0,0,0,6,33,0,40,0,0,0,0,20,0,26,0,3,0,3,18,0,17,0,0,0,0
80101102404,0,0,0,0,10,0,14,0,0,0,0,9,0,10,9,0,0,9,15,4,26,15,0,4,20,11,0,31,12,0,0,11,10,0,19,0,0,0,0,11,0,15,0,0,0,0,9,0,11,0,0,0,0,7,0,11,0,0,0,0,5,0,5,37,5,4,45,82,8,135,0,5,0,5,3,0,4,0,0,0,0,5,0,5,12,0,0,13,9,0,24,12,0,0,16,6,0,21,3,0,3,9,6,0,18,0,0,0,0,15,0,17,0,0,0,0,6,0,8,0,0,0,0,3,0,4,0,0,0,0,4,0,4,27,5,0,38,57,0,97,0,4,0,4,17,0,20,0,0,0,0,10,0,15,22,0,0,20,26,4,47,28,0,4,32,13,0,50,18,3,3,15,14,0,36,0,5,0,5,26,0,30,0,0,0,0,14,4,19,0,0,0,0,14,0,19,0,0,0,0
80101102405,0,0,0,0,5,0,3,0,0,0,0,3,0,7,8,0,0,8,16,0,26,14,0,0,8,11,0,24,8,0,0,13,9,0,25,0,4,0,3,9,0,14,0,7,0,7,11,0,14,0,0,0,0,3,0,3,0,0,0,0,5,0,0,33,12,0,41,78,4,125,0,0,0,0,6,0,6,0,0,0,0,10,0,4,3,0,0,3,10,0,10,20,0,0,23,9,0,27,9,0,0,9,11,0,22,0,4,0,4,10,0,15,0,7,0,7,10,0,16,0,0,0,0,7,0,7,0,0,0,0,0,0,0,31,13,3,49,62,0,108,0,0,0,0,13,0,16,0,0,0,0,11,0,15,13,0,0,13,31,0,39,28,0,0,33,20,0,51,15,0,0,21,20,0,45,0,6,0,12,17,0,27,0,10,0,10,16,0,28,0,0,0,0,6,0,8,0,0,0,0
80101102406,0,0,0,0,8,0,6,0,0,0,0,13,0,15,7,0,0,7,27,0,35,13,0,0,17,10,3,34,8,0,0,8,18,3,24,0,0,0,0,18,0,23,0,3,0,3,14,0,12,0,0,0,0,9,0,10,0,0,0,0,0,0,0,32,4,0,36,113,15,165,0,0,0,0,11,0,18,0,6,0,6,11,4,18,14,0,0,11,31,0,45,16,0,0,19,17,0,34,14,3,0,13,20,0,32,0,7,0,7,13,0,20,0,4,0,4,20,0,26,0,0,0,0,9,0,11,0,0,0,0,0,0,0,41,19,0,60,132,10,207,0,0,0,0,21,3,24,0,3,0,3,26,0,31,19,0,0,22,58,3,81,36,3,0,35,31,3,70,12,3,0,18,35,3,56,0,6,0,7,30,4,42,0,8,0,8,34,0,40,0,6,0,6,12,4,25,0,0,0,0
80101102407,0,0,0,0,5,0,5,0,0,0,0,7,8,15,9,0,0,5,23,3,34,6,0,0,6,18,0,20,5,0,0,5,16,0,15,0,0,0,0,12,3,13,0,0,0,0,10,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,16,0,0,19,83,10,116,0,0,0,0,3,0,8,0,3,0,0,13,4,16,7,0,0,7,27,3,34,13,0,0,12,8,0,21,7,0,0,7,11,0,16,0,6,0,6,9,3,21,0,5,0,5,5,0,13,0,0,0,0,4,0,4,0,0,0,0,0,0,0,30,6,0,36,84,7,126,0,0,0,0,7,0,6,5,3,0,3,21,3,33,13,0,0,16,49,7,68,17,0,0,20,22,0,43,10,0,0,10,25,0,38,0,6,0,6,24,9,31,0,0,0,0,10,0,19,0,0,0,0,10,0,4,0,0,0,0
80101102408,0,0,0,0,11,0,15,0,0,0,0,9,6,15,11,0,0,14,38,3,56,25,4,0,34,15,0,42,10,0,0,10,24,4,36,0,0,0,0,16,0,18,0,3,0,3,18,0,20,0,0,0,0,12,0,16,0,0,0,0,3,0,3,49,13,0,61,144,11,218,0,4,0,4,9,0,17,0,0,0,0,6,0,10,16,0,0,12,25,0,42,29,0,7,33,19,4,52,12,0,0,12,20,0,29,0,6,0,4,19,0,28,0,3,0,3,17,0,23,0,0,0,0,10,4,16,0,0,0,0,4,0,4,51,16,3,68,125,14,208,0,3,0,3,21,0,28,0,0,0,0,21,6,25,26,3,0,29,64,4,97,54,0,3,64,30,4,96,22,0,0,22,42,4,64,0,0,0,7,40,0,45,0,7,0,7,32,0,34,0,6,0,6,18,5,27,0,0,0,0
80101102501,0,0,0,0,10,0,12,0,0,0,0,6,0,8,6,0,0,6,15,0,22,10,0,0,18,15,0,30,4,0,0,4,14,5,24,0,0,0,3,10,0,12,0,0,0,0,11,0,13,0,0,0,0,3,0,3,0,0,0,0,3,0,3,29,4,0,30,88,11,128,0,0,0,0,8,0,8,0,0,0,0,6,0,6,12,0,0,14,13,0,28,12,7,0,22,8,0,27,6,0,0,6,11,0,20,0,0,0,0,9,0,13,0,3,0,3,16,0,20,0,0,0,0,7,0,7,0,0,0,0,0,0,0,29,10,0,42,78,8,130,0,0,0,0,11,0,13,0,0,0,0,14,3,18,21,0,0,24,25,0,50,24,7,4,32,20,3,55,6,0,0,13,25,5,41,0,4,0,0,23,0,30,0,4,0,4,31,0,33,0,0,0,0,11,0,16,0,0,0,0
80101102502,0,0,0,0,13,0,10,0,0,0,0,15,0,15,5,0,0,5,16,0,22,19,0,3,18,13,0,31,6,0,0,6,14,0,24,0,0,0,0,18,0,17,0,4,0,4,13,0,12,0,0,0,0,7,0,7,0,0,0,0,0,0,0,28,6,3,37,111,5,151,0,0,0,0,9,0,16,0,0,0,0,7,0,9,5,0,0,5,18,0,28,21,0,0,21,9,0,38,9,0,0,9,15,0,28,0,4,0,4,13,0,23,0,4,0,4,19,0,27,0,0,0,0,7,0,7,0,0,0,0,4,0,4,39,15,0,57,108,6,170,0,0,0,0,22,5,27,0,0,0,0,22,0,26,9,0,0,9,38,0,47,42,0,6,46,19,0,67,23,0,0,23,32,3,54,0,5,0,5,35,3,45,0,11,0,11,30,0,44,0,0,0,0,15,0,15,0,0,0,0
80101102503,0,0,0,0,24,0,24,0,0,0,0,10,0,10,8,0,0,8,23,0,30,20,0,0,23,8,0,32,19,0,0,12,20,0,39,4,0,0,3,20,0,22,0,3,0,3,20,0,29,0,0,0,0,10,0,10,0,0,0,0,4,0,4,51,5,0,56,137,4,199,0,0,0,0,20,0,20,0,3,0,0,10,0,14,9,0,0,9,28,0,32,30,4,0,32,10,0,44,10,0,0,16,29,0,45,0,6,0,7,27,0,36,0,5,0,5,24,5,33,0,0,0,0,11,0,11,0,0,0,0,0,0,0,44,20,3,68,146,6,217,0,0,0,0,41,0,41,0,3,0,0,20,0,23,13,0,0,13,40,0,63,48,0,0,58,20,0,74,22,4,0,33,47,0,83,6,3,0,13,45,0,59,0,11,0,10,44,5,53,0,0,0,0,18,0,18,0,0,0,0
80101102504,0,0,0,0,19,0,18,0,0,0,0,10,0,15,9,0,0,9,24,0,35,16,3,0,19,17,5,43,17,0,0,16,15,0,34,0,0,0,0,20,4,25,0,3,0,3,19,0,29,0,0,0,0,9,0,9,0,0,0,0,0,0,0,43,10,0,53,142,12,208,0,0,0,0,13,0,14,0,0,0,0,16,3,17,7,6,0,12,18,4,34,28,5,0,32,10,0,44,13,3,4,13,20,5,34,0,3,0,3,18,0,21,0,9,0,9,18,0,28,0,0,0,0,13,0,13,0,0,0,0,5,0,5,45,21,5,70,134,8,214,0,0,0,0,30,0,31,0,0,0,0,26,3,33,18,6,0,17,44,3,66,48,3,0,55,29,4,87,25,3,4,29,37,4,70,0,4,0,4,41,4,46,0,7,0,7,38,0,57,0,0,0,0,22,0,22,0,0,0,0
80101102505,0,0,0,0,9,0,13,0,0,0,0,6,0,6,8,0,0,11,13,0,20,14,0,0,13,10,3,29,4,0,0,4,8,0,13,0,0,0,0,8,0,13,0,5,0,5,12,0,15,0,0,0,3,11,0,8,0,0,0,0,0,0,0,22,7,0,32,75,3,112,0,0,0,0,12,0,12,0,0,0,0,10,0,10,3,0,0,3,5,0,14,17,0,0,19,3,0,20,11,0,0,8,15,0,27,0,0,0,0,7,0,9,0,9,0,9,19,0,25,0,0,0,0,3,0,3,0,0,0,0,3,0,3,27,13,0,42,75,0,111,0,0,0,0,24,0,21,0,0,0,0,15,0,15,9,0,0,9,14,0,30,31,0,0,31,18,3,46,15,0,0,10,23,0,40,0,0,0,0,15,0,22,0,15,0,15,29,0,41,0,5,0,3,10,0,18,0,0,0,0
80101102506,0,0,0,0,17,0,15,0,0,0,0,17,0,22,8,0,0,8,13,0,18,23,0,3,26,16,0,41,8,0,0,8,14,0,28,6,3,0,7,15,0,23,0,8,0,8,27,0,33,0,0,0,0,21,0,23,0,0,0,0,0,0,0,49,12,3,59,140,9,203,0,4,0,4,11,0,18,0,0,0,0,10,0,13,11,0,0,17,10,5,26,29,0,0,27,4,0,36,10,6,0,18,14,0,30,0,3,0,8,23,3,31,0,7,0,7,34,0,46,0,4,0,4,18,0,21,0,0,0,0,4,0,4,53,18,0,75,137,11,222,0,4,0,4,28,3,30,0,0,0,0,33,3,33,23,0,0,25,18,5,45,54,0,4,54,19,0,77,24,6,0,24,32,0,55,3,9,0,10,38,3,56,0,14,0,14,58,3,75,0,5,0,5,42,0,44,0,0,0,0
80101102601,0,0,0,0,10,0,10,0,0,0,0,12,0,10,4,0,0,5,12,0,14,13,0,0,17,3,0,17,12,0,0,12,17,0,29,6,0,0,6,16,4,30,0,4,0,4,6,0,16,0,0,0,0,18,0,18,0,0,0,0,4,0,4,34,6,0,44,95,10,142,0,0,0,0,8,0,8,0,0,0,0,13,0,13,5,0,0,5,5,3,13,22,0,6,19,0,0,29,9,0,0,9,12,0,23,0,3,0,4,21,4,27,0,9,0,9,14,0,21,0,0,0,0,10,0,14,0,0,0,0,5,0,5,34,13,6,48,86,9,145,0,0,0,0,17,0,15,0,4,0,4,18,4,23,5,0,0,3,16,3,24,35,0,4,39,6,0,46,24,0,0,24,25,4,51,5,3,0,13,36,3,54,0,12,0,12,17,0,29,0,0,0,0,32,0,28,0,0,0,0
