SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
80107108413,0,0,0,0,3,4,4,0,0,11,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,13,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,15,8,9,12,9,11,4,0,0,68,0,0,0,0,0,0,0,0,0,0,21,10,14,14,16,15,20,7,0,117,0,0,0,0,0,4,9,4,0,17,0,0,4,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108414,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,21,8,16,13,9,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,29,11,20,19,14,9,6,3,5,116,0,0,0,4,0,11,5,0,7,27,0,0,5,5,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
80107108415,0,0,0,0,4,5,0,0,0,9,0,0,4,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,18,0,0,0,0,3,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,0,0,14,30,11,14,14,15,5,9,0,0,98,0,0,0,0,0,0,0,0,0,0,41,19,20,26,27,23,15,6,0,177,0,0,0,0,0,8,7,5,0,20,6,4,3,5,3,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0
80107108417,0,0,0,0,0,3,0,4,13,20,0,5,0,3,0,0,0,6,3,17,0,0,0,0,0,0,0,4,9,13,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,9,10,0,19,0,0,0,0,0,3,0,14,19,36,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,4,5,9,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,0,3,0,4,7,0,0,0,0,5,0,0,5,7,17,24,17,14,4,14,7,5,6,3,94,0,0,0,0,0,3,0,3,0,6,28,18,18,13,16,28,15,37,36,209,0,0,0,0,0,4,5,31,36,76,0,0,0,0,5,5,3,8,11,32,0,0,0,0,0,0,0,16,9,25,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,5,3,6,5,19,0,0,0,0,0,0,4,15,21,40
80107108418,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,21,7,15,12,10,8,6,5,0,84,0,0,0,0,0,0,0,0,0,0,26,14,15,16,16,15,10,5,0,117,0,0,0,0,0,3,0,0,0,3,0,0,4,3,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80107108419,0,0,0,0,0,0,0,13,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,6,16,22,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,4,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,30,58,0,0,0,0,0,0,0,27,55,82,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,0,6,8,14,0,0,0,0,0,0,0,16,44,60,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,8,24,32
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,6,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,5,8,4,0,39,0,0,0,0,0,10,6,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,4,0,0,0,4
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,0,0,0,0,4,7,0,0,11,3,0,5,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,13,30,15,20,8,12,10,6,0,0,101,4,0,0,0,0,0,0,0,0,4,44,22,21,11,26,21,15,5,0,165,0,0,5,0,4,7,3,4,4,27,4,5,3,0,6,7,0,0,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80107108602,0,0,0,0,0,3,7,0,0,10,0,4,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,3,17,7,10,0,0,0,60,3,0,0,0,0,3,0,0,0,6,21,16,10,21,14,29,14,4,0,129,0,0,0,0,0,6,0,5,0,11,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4
80107108603,0,0,0,3,0,3,3,0,0,9,5,4,6,3,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,3,0,0,18,42,25,10,16,17,13,11,0,0,134,6,0,3,0,4,0,0,0,0,13,53,36,23,23,31,27,22,3,0,218,0,0,0,0,5,5,11,0,0,21,0,0,0,4,0,3,0,0,0,7,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108604,0,0,0,0,4,8,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,21,20,8,9,6,10,5,0,0,79,0,4,0,0,0,0,0,0,0,4,24,25,12,15,15,22,17,7,0,137,0,0,0,0,0,4,5,0,0,9,0,0,0,0,7,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0
80107108605,0,0,0,0,3,3,4,4,0,14,7,6,0,4,0,0,0,0,0,17,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,3,0,3,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,18,23,23,20,15,23,16,17,3,0,140,3,0,0,4,0,0,0,0,0,7,32,31,30,26,25,30,37,11,3,225,0,0,0,0,4,9,13,0,0,26,5,0,3,0,0,5,5,0,0,18,0,0,0,0,0,10,7,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,0,0,0,0,0,4,5,0,0,9
80107108701,0,0,0,3,0,0,3,4,0,10,3,3,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,4,0,0,16,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,5,4,4,6,4,6,6,0,0,35,0,0,0,0,0,0,0,0,0,0,9,0,0,4,6,3,0,0,0,22,44,28,20,28,9,10,11,0,0,150,0,4,0,0,0,3,0,0,0,7,58,36,31,47,21,23,19,4,0,239,0,0,3,4,5,14,4,4,0,34,4,0,9,3,5,8,0,0,0,29,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5
80107108702,0,0,0,5,0,0,0,0,0,5,8,9,3,3,5,3,0,0,0,31,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,14,39,22,21,20,12,15,6,0,0,135,4,0,0,0,0,5,0,0,0,9,44,38,30,32,21,20,11,7,0,203,0,0,0,3,0,11,4,0,0,18,3,0,6,3,5,4,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0
80107108703,0,0,0,0,0,5,14,3,0,22,8,3,4,3,0,4,3,0,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,0,20,0,0,0,0,0,3,7,4,0,14,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,7,3,4,0,3,0,20,0,0,0,0,0,0,4,0,0,4,4,0,0,9,8,3,9,0,0,33,44,27,32,21,23,17,6,0,0,170,7,3,0,0,0,3,0,0,0,13,55,33,36,44,39,38,28,7,0,280,0,0,4,0,11,13,13,3,0,44,6,0,6,3,10,0,3,0,0,28,0,0,0,3,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,13,0,0,0,0,0,0,5,0,0,5
80107108704,0,0,0,0,0,4,0,0,0,4,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,11,17,11,15,6,8,9,0,0,0,66,0,5,3,3,0,0,0,0,0,11,17,19,31,13,13,11,3,3,0,110,0,0,0,0,0,9,3,3,0,15,0,0,4,4,0,8,0,3,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0
80107108705,0,0,0,3,3,0,4,0,0,10,8,10,0,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,14,0,0,4,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,6,4,0,0,23,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,4,0,0,20,32,29,30,12,29,19,5,0,0,156,3,6,3,0,4,0,0,0,0,16,47,41,33,27,41,24,17,6,3,239,0,0,0,7,4,10,6,3,0,30,0,4,6,11,4,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,12,0,0,0,0,0,3,0,0,0,3
80107108706,0,0,4,3,7,3,7,4,0,28,6,5,3,12,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,14,0,0,0,3,0,3,6,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,3,12,3,3,3,0,0,29,0,0,0,0,0,3,0,0,0,3,8,3,5,4,5,7,7,0,0,39,33,33,36,19,31,4,10,3,0,169,0,0,3,3,0,4,3,0,0,13,42,47,48,46,48,25,37,10,0,303,0,0,0,0,4,15,10,6,5,40,5,3,7,0,0,5,5,0,0,25,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,11,0,0,0,0,0,3,0,0,5,8
80107108707,0,0,0,0,0,3,0,0,0,3,3,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,23,13,14,15,7,11,4,0,0,87,3,0,0,7,0,5,5,0,0,20,37,19,16,25,10,18,15,6,3,149,0,0,0,0,3,9,3,6,0,21,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,4,4
80107108801,0,0,4,4,4,10,4,3,0,29,0,3,0,4,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,10,0,0,0,0,3,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,6,6,0,0,23,47,33,27,16,10,16,11,0,0,160,0,0,0,0,0,0,0,0,0,0,54,39,39,32,26,35,21,5,0,251,0,0,0,5,3,5,3,0,0,16,4,0,0,8,6,8,3,0,0,29,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108802,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,11,12,13,12,6,12,12,3,0,0,70,0,3,0,0,0,0,0,0,0,3,21,18,20,12,22,30,11,4,0,138,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0
80107108803,0,0,0,0,0,5,0,0,0,5,0,3,0,5,3,3,0,0,0,14,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,13,0,0,0,0,0,0,5,0,0,5,0,0,0,3,9,4,3,0,0,19,28,19,18,11,11,15,8,0,0,110,0,0,0,0,0,0,0,0,0,0,29,20,28,19,19,27,23,0,0,165,0,0,0,4,0,9,0,0,0,13,0,0,0,0,4,5,7,0,0,16,0,0,0,0,0,8,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108804,0,0,0,5,4,5,3,0,0,17,9,0,5,8,0,6,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,3,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,4,0,0,15,27,24,27,12,20,18,0,0,0,128,3,0,0,0,0,0,0,0,0,3,37,30,38,26,25,33,14,7,0,210,0,0,0,9,0,7,5,0,0,21,4,0,4,4,6,0,4,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108805,0,0,0,0,0,4,0,0,0,4,3,5,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,7,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,32,13,25,15,10,14,0,0,0,109,4,0,0,0,0,0,0,0,0,4,40,23,39,22,12,22,8,0,3,169,0,0,0,3,5,7,0,5,0,20,3,4,10,4,3,4,0,0,0,28,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
80107108806,0,0,0,0,0,5,5,0,0,10,5,4,3,5,3,0,0,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,12,18,24,8,10,12,6,3,0,0,81,0,7,0,7,3,0,0,0,0,17,20,31,17,16,15,22,11,0,0,132,0,0,0,3,3,9,9,0,0,24,3,3,3,5,5,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0
80107108807,0,0,0,0,8,4,8,0,0,20,4,0,0,4,3,0,0,0,0,11,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,5,0,0,0,22,33,17,19,25,18,14,3,0,0,129,0,0,0,5,6,0,0,0,0,11,39,30,25,35,42,23,15,0,0,209,0,0,0,6,3,5,3,4,0,21,3,3,5,4,5,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
80107108808,0,0,0,0,0,7,5,0,0,12,4,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,5,5,0,0,24,29,12,13,18,11,4,0,0,0,87,4,3,5,0,0,0,0,0,0,12,42,21,22,26,21,18,11,9,0,170,0,0,0,0,5,6,0,3,0,14,4,3,0,5,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,5
