SA1_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
80108109208,0,0,0,0,11,11,0,0,0,0,12,12,4,0,0,0,9,17,27,0,0,0,4,32,35,0,4,0,7,42,24,0,4,0,5,33,17,0,4,0,0,23,13,0,3,0,0,15,5,0,0,0,0,4,120,0,16,6,48,194,0,0,0,0,16,16,0,0,0,0,11,12,7,0,0,0,10,21,33,0,3,0,4,43,29,0,7,0,9,43,21,0,0,0,4,28,20,0,3,0,0,20,13,0,0,5,0,15,0,0,0,4,0,5,125,5,10,5,58,202,0,0,0,0,33,33,0,0,0,0,20,21,17,0,0,0,17,30,56,0,5,0,11,71,68,0,13,0,10,92,46,0,6,0,7,55,32,0,4,0,0,41,29,0,3,5,0,39,3,0,0,0,0,6,247,0,27,4,110,391
80108109209,0,0,0,0,4,4,0,0,0,0,12,12,0,0,0,0,4,4,0,0,0,0,0,0,8,6,0,0,3,17,4,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,32,55,0,0,0,0,9,9,0,0,0,0,8,8,0,0,0,0,7,10,0,0,0,0,4,4,9,0,0,0,3,17,3,0,4,0,0,5,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,0,6,3,31,52,0,0,0,0,16,16,0,0,0,0,21,21,0,0,0,0,6,13,0,0,0,0,4,3,21,6,3,0,9,31,8,0,5,0,0,13,3,0,0,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,25,6,4,8,63,109
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,0,0,0,0,7,7,0,0,0,0,12,12,16,0,0,0,8,25,17,0,0,0,5,25,13,0,9,0,11,29,3,0,0,0,6,11,17,0,3,3,0,28,13,6,5,11,0,30,6,0,3,0,0,12,92,10,15,16,53,181,0,0,0,0,10,10,5,0,0,0,9,5,21,0,0,0,11,32,10,0,4,0,4,25,16,5,0,0,6,32,6,0,3,0,5,16,21,3,10,6,3,44,10,0,15,24,3,51,4,0,0,19,0,25,95,13,31,52,48,242,0,0,0,0,23,23,5,0,0,0,16,17,35,0,0,0,20,58,32,5,4,0,11,52,26,5,7,0,18,59,15,0,4,0,6,22,40,3,12,13,5,77,28,6,20,33,3,80,9,0,3,21,0,34,191,22,51,62,100,417
80108109302,0,0,0,0,5,5,0,0,0,0,3,10,4,0,0,0,8,16,9,0,3,0,0,15,16,0,0,0,8,18,7,0,0,0,0,8,5,0,0,0,0,8,3,0,0,0,0,7,6,0,0,0,0,7,54,0,9,5,36,98,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,0,9,16,13,0,0,0,3,20,19,0,4,0,11,29,6,0,4,0,0,8,5,0,0,3,5,15,5,0,0,3,0,12,0,0,0,4,0,4,52,5,8,10,35,108,0,0,0,0,10,10,0,0,0,0,8,12,14,0,0,0,22,29,20,0,3,0,9,32,33,0,3,0,12,48,11,0,4,0,3,17,13,0,0,4,5,23,13,0,0,3,0,16,6,0,0,9,0,10,105,8,11,11,68,208
80108109303,0,0,0,0,14,14,0,0,0,0,13,13,16,0,0,0,14,26,24,0,0,0,3,38,18,0,4,0,15,36,12,5,3,0,0,20,9,0,0,0,0,13,12,0,0,0,0,16,4,0,0,0,0,7,101,4,18,0,62,189,0,0,0,0,11,11,0,0,0,0,6,6,19,0,0,0,12,23,30,0,4,0,8,42,15,0,5,0,6,32,15,0,4,0,6,36,15,3,6,7,0,23,16,0,0,4,0,17,0,0,0,7,0,3,102,4,23,11,54,191,0,0,0,0,29,29,0,0,0,0,17,17,32,0,0,0,20,57,55,4,5,0,14,75,32,3,8,0,21,68,29,6,13,0,9,50,25,3,5,7,0,34,32,0,5,4,0,33,4,0,0,7,0,9,199,9,39,8,117,381
80108109304,0,0,0,0,19,19,0,0,0,0,8,13,13,0,0,0,28,36,42,0,0,0,15,59,37,5,3,0,17,62,25,0,0,0,7,35,16,0,0,4,0,22,12,0,0,5,0,23,4,0,0,0,0,4,156,0,12,6,105,282,0,0,0,0,25,25,0,0,0,0,17,17,23,0,0,0,25,46,47,0,3,0,14,65,43,0,9,0,11,62,27,0,4,0,3,38,17,0,0,3,4,22,12,0,3,10,0,25,5,0,0,7,0,6,160,4,26,18,93,305,0,0,0,0,49,49,0,0,0,0,26,26,33,0,0,0,49,87,85,0,4,0,26,122,83,3,11,0,27,124,47,0,12,0,13,75,33,0,5,3,0,48,27,0,4,16,0,49,4,0,0,7,0,11,321,10,35,22,199,585
80108109305,0,0,0,0,17,17,0,0,0,0,19,19,6,0,0,0,25,29,36,5,4,0,14,54,24,4,11,0,6,46,15,0,3,0,5,25,17,0,0,0,0,25,6,0,4,0,0,17,0,0,0,0,0,0,113,6,19,0,85,229,0,0,0,0,14,14,0,0,0,0,13,13,16,0,0,0,13,25,29,3,4,0,11,48,21,6,10,0,10,49,13,0,4,3,8,32,17,3,4,7,0,34,8,0,0,5,0,17,0,0,0,8,0,8,111,13,23,22,61,235,0,0,0,0,37,37,0,0,0,0,26,26,23,0,0,0,38,59,68,7,5,0,23,104,47,8,18,0,15,87,33,0,9,3,11,59,33,3,7,11,3,50,21,0,5,5,0,32,0,0,0,8,0,8,225,19,45,27,150,467
80108109306,0,0,0,0,19,19,0,0,0,0,12,12,13,0,0,0,25,44,33,0,0,0,16,48,23,0,7,0,13,44,22,0,9,0,4,34,18,0,4,0,4,27,11,3,0,0,0,13,3,0,0,0,0,3,123,10,21,3,93,244,0,0,0,0,8,8,0,0,0,0,12,10,27,0,0,0,18,42,26,0,3,0,10,47,25,3,0,0,10,41,15,0,8,0,7,32,20,0,3,6,0,26,5,0,8,3,0,15,0,0,0,4,0,4,123,9,22,12,61,227,0,0,0,0,27,27,0,0,0,0,21,26,40,0,0,0,42,90,63,3,3,0,25,96,45,3,4,0,24,75,37,0,19,4,13,64,33,4,10,9,4,54,15,3,6,6,0,34,3,0,0,4,0,7,242,18,42,15,158,473
80108109401,0,0,0,0,12,12,0,0,0,0,9,11,3,0,0,0,12,17,19,0,6,0,11,31,26,0,5,0,8,40,5,0,3,0,4,16,23,0,6,0,0,26,12,0,0,0,0,13,0,0,0,0,0,4,87,6,13,4,60,169,0,0,0,0,19,19,0,0,0,0,10,10,13,0,5,0,15,26,17,5,0,0,9,29,20,4,5,0,0,34,16,0,8,5,0,25,16,0,5,10,0,24,12,0,0,6,0,17,0,0,0,5,0,6,91,8,19,17,51,190,0,0,0,0,26,26,0,0,0,0,22,23,12,0,5,0,27,43,34,5,5,0,19,63,49,3,13,0,8,78,26,0,9,0,0,39,38,0,5,8,0,55,22,0,0,6,0,30,5,0,0,3,0,10,181,13,35,27,110,361
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,0,0,13,13,0,0,0,0,7,7,0,0,0,0,12,14,10,0,0,0,0,15,14,0,0,0,0,17,7,0,0,0,0,12,7,0,0,0,0,9,3,0,0,0,0,8,0,0,0,0,0,0,50,0,3,4,40,93,0,0,0,0,10,10,0,0,0,0,16,16,3,0,0,0,8,14,10,0,0,0,3,17,16,3,0,0,0,19,6,0,4,0,4,15,10,0,8,0,4,22,0,0,0,0,0,5,0,0,0,0,0,0,52,6,13,5,48,108,0,0,0,0,19,19,0,0,0,0,25,25,5,0,0,0,24,24,23,0,0,0,3,28,27,4,3,0,4,38,11,0,6,0,8,30,25,0,8,0,4,29,6,0,0,0,0,14,0,0,0,0,0,0,101,10,15,7,86,207
80108109404,0,0,0,0,9,9,0,0,0,0,10,10,10,0,0,0,29,40,40,0,3,0,19,56,25,5,0,0,0,33,25,0,3,0,3,36,23,0,4,0,6,36,26,0,0,5,0,27,4,0,0,0,0,3,144,6,17,8,89,267,0,0,0,0,14,14,0,0,0,0,9,9,15,0,0,0,33,51,30,4,0,0,13,51,27,0,11,0,11,53,25,0,10,0,0,45,16,0,9,0,4,32,26,0,4,6,0,29,5,0,3,13,0,19,149,12,37,20,88,302,0,0,0,0,22,22,0,0,0,0,21,21,27,0,0,0,66,94,71,4,4,0,29,107,53,0,15,0,18,84,48,0,17,0,10,83,40,4,16,4,8,68,45,0,3,11,0,61,6,0,3,10,0,25,289,15,56,26,180,566
80108109405,0,0,0,0,17,17,0,0,0,0,6,6,13,0,0,0,14,29,25,0,0,0,7,35,36,0,7,0,8,50,15,0,0,0,0,17,28,0,4,4,0,35,18,0,4,0,0,22,4,0,0,0,0,4,141,3,14,6,60,221,0,0,0,0,16,16,0,0,0,0,10,10,15,3,0,0,11,28,24,0,0,0,5,34,38,0,0,0,9,50,20,0,10,0,6,33,25,0,3,6,0,38,8,0,3,3,0,17,0,0,0,0,0,6,131,5,17,17,57,232,0,0,0,0,35,35,0,0,0,0,22,22,31,0,0,0,23,55,58,5,0,0,15,76,70,0,8,0,14,93,30,0,12,4,8,55,52,0,9,14,0,76,26,0,3,3,0,38,11,0,0,0,0,13,271,8,30,20,120,451
80108109406,0,0,0,0,16,16,0,0,0,0,15,15,13,0,3,0,21,36,23,0,0,0,19,40,24,0,7,0,12,33,11,0,9,0,4,20,8,0,0,3,0,10,9,0,0,4,0,9,8,0,0,0,0,10,85,0,13,6,87,190,0,0,0,0,9,10,0,0,0,0,16,16,20,0,0,0,16,40,22,0,6,0,24,53,14,0,3,0,17,35,8,0,4,0,3,17,9,0,4,3,0,19,8,0,6,6,0,16,0,0,0,0,0,3,85,6,19,10,91,208,0,0,0,0,26,29,0,0,0,0,32,32,36,0,3,0,39,75,50,0,6,0,40,91,36,0,8,0,26,72,17,0,7,0,13,40,10,0,4,6,0,24,12,0,3,3,0,23,5,0,0,4,0,6,171,7,30,12,175,402
80108109407,0,0,0,0,8,8,0,0,0,0,4,4,5,0,0,0,16,19,18,0,0,0,4,27,9,0,0,0,4,13,17,0,7,0,6,30,10,0,0,4,0,16,19,0,5,0,0,18,0,0,0,0,0,4,77,5,17,6,42,138,0,0,0,0,7,7,0,0,0,0,10,10,8,0,0,0,14,26,18,0,0,0,4,26,13,0,0,0,11,26,19,0,5,0,4,30,7,0,0,5,5,15,10,0,0,3,0,17,0,0,5,0,0,5,79,3,15,14,52,164,0,0,0,0,18,18,0,0,0,0,13,13,16,0,0,0,25,46,35,0,3,0,10,53,25,0,9,0,13,46,36,0,10,0,7,60,25,0,6,3,5,33,24,0,3,6,0,34,3,0,0,0,0,10,159,7,30,15,96,305
80108109501,0,0,0,0,7,7,0,0,0,0,5,5,8,0,0,0,12,23,21,0,5,0,6,31,8,3,6,0,0,21,6,0,0,0,0,8,12,0,0,0,0,12,4,0,0,0,0,3,0,0,0,0,0,4,55,3,13,0,38,109,0,0,0,0,6,6,0,0,0,0,4,4,11,0,0,0,10,21,13,0,3,0,5,22,6,0,5,0,4,21,7,0,4,0,0,14,7,0,0,6,0,16,3,0,5,0,0,8,0,0,0,4,0,3,55,0,18,11,33,116,0,0,0,0,17,17,0,0,0,0,9,9,18,0,0,0,25,44,32,0,9,0,12,54,17,3,8,0,8,38,14,0,8,0,3,25,18,0,0,5,0,29,6,0,3,0,0,14,0,0,4,4,0,4,113,5,29,11,69,232
80108109502,0,0,0,0,11,11,0,0,0,0,0,0,12,0,0,0,10,19,26,0,0,0,6,35,10,0,0,0,3,16,16,0,0,0,0,20,11,0,0,3,0,20,7,0,0,3,0,11,0,0,0,0,0,0,78,0,9,3,42,135,0,0,0,0,8,8,0,0,0,0,12,12,13,0,0,0,7,22,28,3,0,0,0,33,13,0,6,0,5,18,12,0,0,0,4,21,8,0,3,0,0,18,3,0,3,0,0,10,0,0,0,3,0,3,78,3,11,10,39,143,0,0,0,0,21,21,0,0,0,0,14,14,20,0,0,0,21,43,50,3,3,0,15,69,25,0,7,0,10,36,25,0,0,0,9,38,23,0,3,6,3,36,16,0,3,3,0,19,0,0,0,3,0,4,156,6,20,10,82,272
80108109503,0,0,0,0,6,6,0,0,0,0,4,4,3,0,0,0,16,22,16,0,0,0,11,23,7,0,0,0,6,14,7,3,5,0,0,8,5,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,38,4,7,3,50,103,0,0,0,0,9,9,0,0,0,0,3,10,7,0,0,0,5,12,12,0,4,0,4,23,7,0,5,0,6,18,4,0,4,0,6,14,7,0,4,8,0,18,0,0,0,0,0,5,0,0,0,4,0,3,44,7,13,11,28,100,0,0,0,0,16,16,0,0,0,0,7,15,13,0,0,0,24,39,27,0,5,0,11,46,16,0,7,0,13,34,3,3,6,6,8,21,8,0,5,3,0,23,6,0,0,5,0,16,0,0,0,4,0,3,82,8,24,16,80,210
80108109504,0,0,0,0,14,14,0,0,0,0,9,9,10,0,0,0,6,11,11,0,0,0,5,24,17,0,0,0,9,28,8,0,4,0,7,20,12,0,4,0,0,19,10,0,5,3,0,22,10,0,0,0,0,7,75,5,14,4,45,154,0,0,0,0,10,10,0,0,0,0,4,7,18,0,0,0,0,18,9,0,0,0,0,13,18,0,3,0,7,25,11,0,4,4,3,21,18,0,16,10,8,46,9,0,5,9,0,26,3,0,0,5,0,12,83,4,34,25,40,186,0,0,0,0,21,21,0,0,0,0,13,18,17,0,0,0,9,30,23,0,0,0,9,36,33,0,7,0,15,53,17,3,8,4,14,46,30,0,21,15,5,71,18,0,13,10,0,44,13,0,0,5,0,17,160,9,52,33,86,340
80108109505,0,0,0,0,10,10,0,0,0,0,7,7,15,0,0,0,28,43,21,0,0,0,5,32,18,0,3,0,11,32,13,0,0,0,3,18,14,0,0,0,0,20,16,0,0,0,0,16,0,0,0,0,0,0,104,0,7,3,71,182,0,0,0,0,11,11,0,0,0,0,12,13,17,0,0,0,12,25,26,0,0,0,15,43,16,0,4,0,8,33,12,0,0,3,5,21,18,0,4,5,0,30,10,0,0,3,0,17,0,0,0,0,0,8,103,0,10,13,70,201,0,0,0,0,26,26,0,0,0,0,18,17,31,0,0,0,36,70,55,0,3,0,21,80,35,8,5,0,20,64,23,0,0,0,8,39,40,0,4,4,0,50,26,0,0,3,0,30,0,0,0,3,0,5,205,6,19,19,138,382
80108109506,0,0,0,0,0,0,0,0,0,0,11,11,6,0,0,0,9,15,13,0,0,0,7,14,25,0,4,0,5,34,12,0,0,0,0,11,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,4,51,0,8,0,45,98,0,0,0,0,9,9,0,0,0,0,3,3,6,0,0,0,13,22,13,0,6,0,4,20,14,0,5,0,6,20,8,4,3,0,3,20,0,0,4,0,4,12,0,0,0,4,0,6,0,0,0,0,0,0,53,9,15,5,43,124,0,0,0,0,11,11,0,0,0,0,15,15,16,0,0,0,22,37,25,0,6,0,12,39,32,0,8,0,7,56,19,4,3,0,7,34,0,3,4,0,4,16,4,0,5,4,0,10,0,0,0,0,0,3,102,12,22,5,84,223
80108109507,0,0,0,0,10,10,0,0,0,0,11,11,10,0,0,0,21,33,14,0,0,0,7,22,10,0,0,0,13,17,12,0,0,0,4,19,8,0,0,5,3,20,9,4,4,0,0,17,0,0,0,0,0,4,62,8,9,0,65,146,0,0,0,0,6,6,0,0,0,0,5,5,5,0,0,0,16,21,18,0,3,0,7,29,7,0,8,0,9,27,15,3,5,0,4,28,9,3,4,4,0,18,8,0,3,4,0,18,0,0,0,0,0,0,63,8,20,6,58,160,0,0,0,0,19,19,0,0,0,0,15,15,16,0,0,0,34,55,32,0,4,0,18,53,19,6,6,0,19,46,26,3,3,0,9,49,13,3,4,3,9,37,18,4,8,3,0,30,0,0,0,0,0,9,131,12,25,10,127,310
80108109508,0,0,0,0,14,14,0,0,0,0,14,14,8,0,0,0,12,24,25,0,5,0,6,37,18,0,3,0,8,28,16,4,3,0,4,23,21,0,8,0,0,27,6,0,0,4,0,8,7,0,0,0,0,8,91,3,14,9,60,181,0,0,0,0,10,10,0,0,0,0,10,10,14,0,0,0,18,28,26,0,0,0,9,35,18,0,7,0,11,38,14,0,6,0,3,23,18,0,6,8,5,35,0,0,9,7,0,13,4,0,0,5,0,8,87,3,32,19,66,213,0,0,0,0,22,22,0,0,0,0,21,21,20,0,0,0,25,48,49,0,6,0,24,74,38,0,8,0,14,68,31,4,11,0,11,48,33,0,13,6,3,62,6,0,9,17,0,24,9,0,0,7,0,14,179,8,48,24,126,388
80108109509,0,0,0,0,14,14,0,0,0,0,17,17,5,0,0,0,14,19,15,0,0,0,6,16,15,0,0,0,3,20,17,0,0,0,0,23,9,0,7,0,0,13,11,0,0,0,0,10,3,0,0,0,0,3,72,0,6,0,65,146,0,0,0,0,10,10,0,0,0,0,8,8,8,0,0,0,15,24,14,0,0,0,6,23,15,3,4,0,5,23,8,0,3,4,4,21,12,0,0,0,6,21,6,0,0,7,0,18,3,0,0,0,0,5,74,6,10,8,57,155,0,0,0,0,27,27,0,0,0,0,28,28,18,0,0,0,30,47,25,0,0,0,16,46,25,4,3,0,10,49,24,0,3,4,10,38,26,0,5,0,6,30,21,0,0,7,0,29,3,0,0,0,0,6,140,11,18,8,123,302
80108109601,0,0,0,0,10,10,0,0,0,0,11,11,3,0,0,0,19,18,14,0,0,0,0,18,16,0,0,0,3,20,14,0,0,0,3,25,21,0,0,0,0,28,16,0,0,0,0,18,6,0,0,0,0,6,81,3,8,0,52,147,0,0,0,0,4,4,0,0,0,0,9,9,0,0,0,0,18,23,14,0,0,0,10,21,22,5,3,0,7,35,22,4,3,0,3,34,18,4,8,8,6,35,10,0,5,5,0,18,6,0,0,3,0,5,89,5,15,14,57,183,0,0,0,0,12,12,0,0,0,0,19,19,7,0,0,0,32,46,21,0,0,0,12,39,34,5,3,0,13,53,36,4,8,0,8,57,39,3,8,7,6,62,26,0,3,5,0,35,10,0,0,3,0,14,174,12,29,12,110,334
80108109602,0,0,0,0,12,12,0,0,0,0,8,8,4,0,0,0,13,14,10,3,0,0,8,24,18,0,0,0,12,32,17,0,0,0,4,19,10,0,5,0,3,22,13,0,0,0,0,10,6,0,0,0,0,6,72,3,14,0,59,146,0,0,0,0,9,9,0,0,0,0,11,11,3,0,0,0,8,19,13,0,0,0,4,22,13,0,4,0,7,24,14,0,0,0,6,34,19,0,0,3,0,23,11,0,0,10,0,15,0,0,0,0,0,7,70,4,17,16,51,153,0,0,0,0,25,25,0,0,0,0,18,18,13,0,0,0,22,33,25,3,7,0,10,41,31,0,4,0,19,52,30,0,7,0,11,53,26,0,4,3,3,42,21,0,0,10,0,31,6,0,0,0,0,8,144,5,30,16,107,298
80108109603,0,0,0,0,20,20,0,0,0,0,21,21,6,0,0,0,21,23,25,0,3,0,12,40,32,0,3,0,0,40,12,0,6,0,7,25,35,0,3,3,0,41,15,0,0,0,0,11,3,0,0,0,0,10,128,3,20,7,75,232,0,0,0,0,14,14,0,0,0,0,13,15,14,0,0,0,25,39,29,0,0,0,3,31,36,0,8,0,8,47,17,3,7,6,4,40,25,0,7,5,3,42,11,0,0,6,0,19,6,0,0,0,0,0,129,3,26,16,73,257,0,0,0,0,34,34,0,0,0,0,33,33,20,0,0,0,47,66,52,0,3,0,15,68,61,0,13,0,9,90,27,3,18,10,12,65,57,0,11,8,7,80,24,0,0,5,0,32,7,0,0,0,0,12,250,12,46,25,156,489
80108109604,0,0,0,0,9,9,0,0,0,0,4,4,11,0,0,0,7,16,13,0,0,0,6,26,18,0,0,0,3,23,11,0,0,0,0,15,21,0,3,0,3,33,17,0,4,3,5,31,10,6,9,13,0,27,91,11,17,18,45,181,0,0,0,0,8,8,0,0,0,0,7,7,12,0,0,0,14,20,17,0,3,0,3,28,16,0,8,0,0,21,19,0,3,0,0,18,19,0,5,3,4,39,13,0,9,25,3,52,3,0,11,54,3,69,91,3,36,81,45,248,0,0,0,0,21,21,0,0,0,0,9,9,19,0,0,0,19,39,31,3,3,0,17,51,31,0,6,0,0,42,27,0,4,0,5,31,40,0,15,3,6,68,31,0,14,33,8,81,12,8,13,66,3,97,184,8,54,98,89,433
80108109605,0,0,0,0,11,11,0,0,0,0,9,9,3,0,0,0,8,15,21,3,0,0,3,26,18,0,8,0,3,29,10,0,0,0,0,10,19,0,0,0,3,22,7,0,0,0,0,8,0,0,0,0,0,0,77,5,4,0,42,125,0,0,0,0,16,16,0,0,0,0,3,3,7,0,0,0,8,14,18,3,4,0,4,29,16,0,0,0,0,28,15,0,5,0,0,20,18,0,0,0,0,17,5,0,0,5,0,10,0,0,0,0,0,0,83,8,6,8,32,131,0,0,0,0,29,29,0,0,0,0,16,16,9,0,0,0,13,31,35,3,4,0,9,50,34,0,6,0,7,50,23,0,5,0,0,32,39,4,0,0,0,42,11,0,0,5,0,14,0,0,0,0,0,0,155,13,11,8,75,263
80108109701,0,0,0,0,12,12,0,0,0,0,4,4,8,0,0,0,10,19,23,4,0,0,6,33,18,0,4,0,6,28,10,3,4,0,5,29,13,0,10,0,8,36,10,0,6,0,4,27,6,0,0,0,0,7,80,9,33,4,67,197,0,0,0,0,13,13,0,0,0,0,7,7,16,0,0,0,15,33,17,3,3,0,9,31,18,0,4,0,8,28,14,0,7,3,6,23,10,4,12,10,0,31,11,0,5,12,0,26,0,5,0,0,0,7,83,11,37,23,59,210,0,0,0,0,27,27,0,0,0,0,13,13,23,0,0,0,26,56,39,3,4,0,12,63,34,0,10,0,13,58,23,0,12,3,12,54,24,3,24,10,6,68,15,4,13,14,4,57,7,5,0,8,0,12,164,21,69,27,124,406
80108109702,0,0,0,0,22,22,0,0,0,0,12,12,13,0,0,0,15,21,22,0,0,0,11,35,23,0,8,0,0,28,15,0,6,0,9,20,9,0,0,0,0,12,15,0,0,0,0,20,0,0,0,0,0,3,97,0,8,5,63,172,0,0,0,0,11,11,0,0,0,0,10,9,9,0,0,0,14,27,26,0,0,0,5,35,25,0,4,0,3,36,14,0,4,0,0,20,7,0,3,5,3,18,12,0,0,4,0,17,0,0,0,6,0,6,96,0,8,8,47,166,0,0,0,0,30,30,0,0,0,0,17,20,24,0,0,0,25,47,53,0,0,0,15,65,46,5,5,0,9,62,26,0,9,4,9,41,17,0,3,3,6,24,22,0,0,9,0,31,0,0,0,4,0,7,196,4,17,16,105,336
