SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
80105106112,0,0,0,0,0,0,0,0,0,0,6,6,4,8,3,4,0,7,0,0,3,4,0,8,0,0,5,3,0,5,5,0,4,4,6,7,4,3,9,17,0,17,8,0,14,3,0,3,24,4,27,0,5,3,0,0,0,79,40,122
80105106113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,4,12,4,4,6,5,6,9,17,16,25,11,4,18,8,3,15,4,0,5,12,3,16,5,0,3,0,0,0,74,45,122
80105106114,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,3,0,0,0,0,15,10,3,16,19,9,9,15,4,21,27,11,20,32,24,40,56,24,0,24,22,3,25,18,0,18,20,4,27,8,7,13,0,0,0,143,145,289
80105106116,0,0,0,0,0,0,0,0,3,0,4,4,0,4,4,0,7,9,0,5,3,3,0,9,8,11,21,13,8,24,11,14,20,7,27,37,30,29,63,20,4,24,21,4,20,17,0,18,13,3,15,6,3,8,0,0,0,161,131,286
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,4,3,0,7,10,4,3,7,4,0,11,0,0,3,3,6,10,14,8,13,7,0,7,15,0,17,12,0,11,50,4,54,7,0,13,0,0,0,119,38,154
80105106120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,3,0,4,0,4,4,3,4,3,6,5,12,6,11,17,27,23,47,20,7,24,34,4,34,16,0,16,68,12,80,7,0,13,0,0,3,193,67,260
80105106121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,6,0,6,0,0,6,10,3,11,8,0,8,10,0,10,6,0,6,46,0,46,0,0,0,0,0,0,95,12,104
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,0,3,3,0,0,0,0,3,0,0,6,6,0,13,13,0,9,9,4,7,11,0,8,6,6,9,11,3,24,26,3,11,17,6,11,17,12,13,20,4,7,6,8,5,12,0,0,9,56,8,64,10,8,13,0,0,0,120,134,256
80105112402,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,0,3,3,0,0,0,3,5,12,3,10,10,5,8,13,9,13,21,9,0,9,7,9,14,3,0,3,53,8,57,4,0,4,0,0,0,109,63,169
80105112403,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,3,3,3,6,5,0,3,7,4,5,4,4,0,5,12,9,19,4,0,4,17,5,21,0,0,0,64,6,72,3,0,8,0,0,0,114,42,160
80105112404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,6,9,0,5,7,0,9,10,4,9,9,4,3,7,5,0,3,13,7,17,7,0,5,5,3,15,7,0,11,66,3,69,5,3,5,0,0,0,125,60,179
80105112405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,6,7,0,0,3,13,0,12,6,0,6,3,0,3,9,0,7,56,6,65,7,0,7,0,0,0,91,29,119
80105112406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,6,3,5,6,0,6,3,6,12,5,4,11,7,0,8,13,3,20,7,0,7,53,6,56,9,6,7,0,0,0,108,41,144
80105112407,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,7,10,9,8,7,10,7,17,15,8,10,18,19,25,39,14,10,17,15,7,22,18,0,18,78,9,91,3,3,9,0,0,0,167,102,270
80105112408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,0,0,3,8,9,6,0,7,0,3,5,0,0,4,9,10,13,4,0,9,4,0,9,3,0,5,31,4,33,9,3,10,0,0,0,67,37,103
80105112410,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,13,17,0,9,12,16,36,53,4,4,9,9,9,13,13,0,19,39,8,50,6,0,6,0,3,3,103,100,202
80105112411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,8,0,3,7,7,6,13,0,8,10,9,3,8,10,20,33,9,3,12,9,13,23,17,3,17,63,22,86,8,3,12,0,0,0,138,99,237
80105112501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,4,8,6,3,11,10,0,10,11,4,17,18,0,18,18,0,18,18,0,18,34,0,36,13,0,11,0,0,0,126,11,139
80105112502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,0,0,0,0,0,0,0,12,12,0,11,11,0,23,25,0,3,3,0,8,8,0,0,0,9,3,11,4,7,4,0,3,3,0,0,3,0,0,7,4,3,8,3,5,7,9,0,9,14,8,20,0,3,7,0,4,4,43,96,138
80105112702,4,3,5,0,0,0,0,10,5,0,5,5,0,3,3,0,5,5,4,4,8,0,8,8,0,9,3,6,10,17,10,16,26,9,7,19,18,21,41,9,6,18,5,13,19,10,0,11,16,13,32,3,3,8,0,0,0,86,134,224
80105112703,0,3,3,0,0,0,0,0,0,0,5,5,0,4,9,0,6,5,0,4,3,0,3,3,0,6,5,3,5,12,4,12,16,3,6,11,15,26,39,15,5,18,12,5,18,6,0,13,49,15,59,11,4,17,0,0,0,120,102,227
80105112704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,5,3,0,3,3,9,4,11,9,0,9,11,0,11,0,0,0,45,3,46,5,0,5,0,0,0,80,24,111
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,0,0,5,0,0,0,0,3,3,0,6,6,0,14,14,0,8,8,3,6,15,4,18,21,0,17,21,11,11,19,6,14,20,3,9,13,16,17,34,15,0,15,11,10,13,0,0,0,37,12,47,4,0,4,0,9,9,111,159,267
80106106202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,5,4,6,8,3,6,10,11,12,22,11,0,11,13,4,14,6,0,6,72,12,89,7,0,7,0,0,0,138,48,187
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106204,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,4,0,3,0,0,0,0,0,3,0,0,0,3,0,5,3,5,3,6,3,14,8,0,9,5,3,8,5,0,3,39,5,41,11,0,10,0,0,0,89,30,119
80106106205,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,4,0,6,11,4,3,6,0,0,0,5,0,12,0,3,6,6,3,8,15,6,22,9,0,10,11,5,19,10,0,10,71,3,80,6,3,7,0,0,0,149,46,199
80106106206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,7,3,0,3,3,0,3,8,0,7,8,0,8,34,0,34,7,0,11,0,0,0,75,16,92
80106106207,4,3,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,3,0,0,5,0,0,6,0,0,0,5,4,4,3,0,5,3,0,8,3,0,9,9,0,9,6,0,6,60,4,60,10,0,8,0,0,4,106,34,137
80106106208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,0,6,7,0,12,3,0,3,0,0,0,4,0,4,46,7,49,10,6,10,0,0,0,80,19,101
80106106209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,3,0,4,5,4,3,0,4,3,3,3,8,6,0,6,6,0,6,3,0,3,52,8,53,5,0,7,0,0,0,79,27,110
80106106301,7,6,9,0,0,0,0,4,4,0,8,8,0,8,8,3,3,11,0,7,7,3,7,6,0,13,8,15,18,32,7,16,25,4,22,27,21,50,77,26,3,29,28,13,44,18,10,25,115,24,142,14,0,19,0,0,3,261,210,475
80106106302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,3,6,0,6,4,0,4,6,0,6,45,7,49,3,0,3,0,0,0,75,8,85
80106106303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,5,0,10,4,7,5,5,3,7,8,6,14,7,0,7,8,0,10,8,0,8,62,8,74,9,0,5,0,0,0,122,31,155
80106106304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,52,0,57,7,0,7,0,0,0,71,3,78
80106106401,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,6,6,0,3,5,0,0,0,3,7,9,0,9,9,0,13,16,0,12,12,8,15,28,7,3,16,3,3,7,9,0,9,21,12,30,4,0,4,0,0,0,67,91,161
80106106402,0,0,0,0,0,0,0,0,0,0,4,3,0,6,8,0,0,0,0,0,0,8,0,8,0,0,0,0,4,9,3,0,5,0,0,6,14,5,18,12,0,12,10,0,13,9,0,9,80,6,87,9,0,9,0,0,0,157,34,194
80106106403,0,0,0,0,0,0,0,0,0,0,3,3,0,12,12,0,3,3,0,0,0,0,0,0,0,4,6,0,5,6,4,3,8,0,0,0,8,6,16,12,0,15,6,0,8,3,0,5,36,12,40,3,0,3,0,0,0,75,47,119
80106106405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,10,0,5,4,0,0,0,4,12,15,9,7,12,3,4,10,14,25,45,14,0,14,13,7,19,10,0,14,97,16,115,14,0,15,0,0,3,199,88,284
80106106407,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,4,0,8,4,0,4,50,9,58,0,0,0,0,0,0,76,12,90
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,7,0,0,0,0,0,0,4,7,8,3,5,12,7,3,7,3,14,25,3,0,3,3,0,8,0,0,0,16,6,28,3,0,5,0,0,0,54,57,110
80106106411,0,5,3,0,0,0,0,9,9,0,5,5,0,18,18,0,8,8,6,3,8,5,7,14,3,13,16,0,15,20,0,24,22,9,20,27,21,64,89,13,11,28,21,11,35,13,6,16,31,20,48,4,6,9,0,4,4,126,239,360
80106106413,0,0,3,0,0,0,0,0,0,0,5,5,0,6,3,0,0,0,3,9,10,0,0,0,3,0,3,0,4,4,0,5,4,4,4,4,3,0,5,9,0,9,4,0,4,8,0,8,64,4,69,8,0,6,0,0,0,103,35,141
80106106414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,9,4,17
80106106415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,3,0,3,0,4,4,0,0,0,0,5,3,0,3,6,5,0,5,8,0,8,4,0,4,7,0,7,56,0,56,8,0,8,0,0,0,98,20,113
80106106416,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,4,5,4,7,3,0,3,6,0,6,7,0,7,62,0,62,5,0,5,0,0,0,100,23,124
80106106417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,6,0,10,10,0,9,8,0,8,4,4,0,4,0,0,0,3,0,3,7,3,8,0,0,0,0,0,0,16,28,44
80106106418,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,3,0,0,0,4,10,17,9,18,25,7,18,20,9,14,25,25,17,41,13,4,13,12,7,17,3,0,3,9,4,9,0,0,0,0,0,0,87,94,176
80106106419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,5,3,10,17,0,13,14,7,8,14,9,19,29,8,8,17,14,7,18,10,0,10,28,10,40,9,0,7,0,0,0,95,84,179
80106106420,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,7,11,17,3,17,17,3,13,16,12,37,48,16,0,15,14,0,19,7,3,15,28,10,34,4,5,7,0,0,0,105,97,198
80106106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106701,0,5,5,0,0,0,0,0,0,6,0,5,0,8,13,0,0,0,0,0,0,0,4,9,0,10,4,0,0,0,0,3,3,4,0,6,11,4,15,8,0,6,20,0,16,9,0,9,37,9,44,0,0,5,0,3,3,93,57,145
80106106702,0,0,0,0,0,5,0,3,3,0,12,11,4,21,23,0,7,11,3,0,3,4,4,5,5,3,6,5,3,6,4,0,8,3,0,7,4,4,12,3,0,3,3,0,3,4,0,4,15,0,20,3,0,3,0,0,3,65,66,132
80106106703,0,0,3,0,0,0,0,3,3,0,0,0,0,6,3,0,3,3,0,0,5,4,6,7,0,0,0,5,0,0,0,0,3,3,0,3,7,3,9,3,0,7,7,0,10,10,0,10,35,5,37,6,0,6,0,0,0,84,27,111
80106106704,0,0,0,0,0,0,0,0,0,0,8,3,0,10,10,3,0,3,3,4,8,0,8,8,8,4,6,0,5,7,4,0,4,6,9,15,10,4,18,4,3,8,0,0,9,8,0,8,17,4,25,9,0,8,0,0,0,80,61,138
80106106705,0,0,0,0,0,0,0,4,4,0,6,6,0,20,24,0,4,4,0,0,0,4,0,8,3,3,6,7,4,10,0,3,5,4,0,10,16,0,18,0,0,0,4,0,3,7,0,7,20,4,22,6,0,6,0,0,0,80,60,137
80106106706,0,0,0,0,3,3,0,0,0,0,4,4,8,10,10,6,6,7,5,6,8,3,3,8,0,0,0,4,0,7,4,3,12,7,8,8,6,8,13,7,0,7,10,4,13,9,0,9,34,8,41,0,4,3,0,0,0,97,60,156
80106106707,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,8,8,3,8,15,7,8,18,9,11,25,12,7,24,6,5,14,19,7,23,15,19,37,13,0,11,14,0,18,9,0,9,12,7,24,5,0,3,0,5,3,134,115,242
80106106708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,4,4,0,0,3,0,0,6,0,5,4,0,0,0,8,6,17,5,0,5,8,0,7,10,0,10,69,0,72,3,0,3,0,3,3,110,29,137
80106106709,0,0,0,0,0,0,0,3,3,0,3,3,0,8,7,0,4,5,0,0,0,9,4,16,5,0,10,3,0,4,6,5,7,0,0,0,6,0,9,5,0,5,8,3,7,0,0,0,28,4,32,0,0,0,0,0,0,77,39,114
80106106710,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,4,3,0,3,3,0,3,3,0,3,3,7,0,6,3,8,10,0,0,0,15,0,12,0,0,4,7,4,4,11,0,8,39,0,41,5,0,7,0,0,0,78,37,115
80106106712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,3,3,3,0,5,0,4,4,3,3,8,0,4,3,6,0,7,14,0,14,13,0,12,10,0,10,54,0,52,4,0,4,0,0,0,102,31,127
80106106713,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,6,4,4,0,0,0,0,4,0,3,6,0,6,0,7,10,4,0,4,9,6,11,14,0,13,10,0,9,4,0,4,40,5,48,7,3,8,4,0,4,100,26,130
80106106714,0,0,0,0,4,4,0,0,0,0,4,4,4,6,9,0,0,0,0,4,6,0,0,4,0,0,0,0,4,7,0,0,0,0,0,0,9,0,10,4,0,4,3,0,4,3,0,3,37,4,39,9,0,12,0,0,0,78,35,109
80106106715,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,9,3,0,0,3,0,0,0,4,0,7,3,5,7,6,0,9,0,3,3,8,9,10,12,0,12,8,0,8,3,0,3,44,4,46,10,0,10,0,0,0,102,37,136
80106106716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,3,0,3,3,0,3,5,0,5,5,0,4,42,0,42,3,0,8,0,0,0,75,14,86
80106106717,0,3,3,0,0,0,0,0,0,0,11,11,0,0,4,0,3,3,5,0,3,0,7,5,9,6,13,0,7,12,3,7,12,5,7,14,15,6,21,13,0,13,13,5,12,10,0,10,34,3,37,3,0,4,0,0,0,107,66,171
80106106718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,8,0,8
80106106719,0,3,3,0,0,0,0,0,0,0,0,0,4,6,4,0,5,5,4,3,4,3,11,11,7,4,12,6,8,9,7,12,17,11,11,18,20,30,47,20,0,23,20,4,23,8,0,8,25,15,36,5,0,7,0,0,0,133,107,235
80106106801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,0,0,0,0,0,0,4,5,7,6,0,6,4,0,3,0,0,0,42,0,48,6,0,6,0,0,0,75,16,90
80106106902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,3,0,3,32,3,36,5,0,5,0,0,3,47,12,60
80106106903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,3,3,6,6,14,10,0,10,4,0,6,6,0,6,73,3,80,9,0,9,0,0,0,114,18,137
80106106904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,8,0,0,0,0,0,0,0,0,5,7,3,10,4,0,3,4,0,4,0,0,0,31,3,33,3,0,3,0,0,0,61,15,81
80106106905,0,0,0,0,0,0,4,3,3,0,0,5,0,8,7,0,6,12,0,8,8,5,5,11,4,3,10,0,9,11,3,5,8,3,4,15,6,9,19,13,0,13,7,7,10,12,0,12,72,6,76,5,0,5,0,4,3,150,79,229
80106106906,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,3,7,4,5,8,7,8,14,3,7,14,4,11,18,15,0,15,15,0,17,5,0,5,70,4,74,6,4,15,0,0,0,133,47,181
80106106907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,5,0,5,0,0,0,6,0,6,0,8,12,5,0,5,4,0,4,3,0,3,52,3,57,7,0,12,0,0,0,93,21,112
80106106908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,7,3,0,3,7,3,5,6,0,8,5,0,5,14,0,14,7,0,7,63,8,64,9,0,9,0,0,0,104,18,119
80106107001,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,5,3,3,0,9,9,0,5,5,0,0,4,0,0,9,5,0,6,8,8,14,4,0,4,4,0,4,5,0,5,51,4,49,8,0,8,0,0,0,91,40,124
80106107002,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,5,0,0,6,0,3,0,0,0,8,7,9,0,0,3,4,5,11,18,4,21,9,0,9,10,0,12,16,0,11,69,8,73,4,0,4,0,0,0,146,35,182
80106107003,0,0,0,0,0,0,0,0,3,0,3,3,0,4,4,0,0,0,0,0,0,0,4,5,0,4,5,3,0,12,4,4,5,5,3,6,11,5,21,11,0,11,10,0,10,7,0,7,64,5,72,8,0,8,0,0,0,138,41,173
80106107004,0,0,0,0,0,0,0,6,6,0,6,8,0,14,14,0,0,6,5,0,8,0,0,3,0,4,3,0,4,9,0,7,6,0,0,5,8,0,5,3,0,3,5,0,5,5,0,5,42,0,47,4,0,4,0,5,6,80,60,142
80106107005,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,6,0,7,10,0,4,11,4,0,7,6,8,6,0,0,3,9,4,9,11,0,11,9,0,9,5,0,5,78,5,85,4,0,8,0,0,0,130,40,173
80106107006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,3,5,4,0,3,0,5,7,0,0,0,11,6,9,13,0,13,6,3,12,4,0,3,52,9,61,0,0,0,0,0,0,93,32,124
80106107007,0,5,5,0,0,0,0,0,0,0,4,4,0,6,6,0,0,0,0,3,5,3,10,11,4,5,8,3,7,12,0,8,11,0,0,3,14,15,24,8,6,16,12,3,16,15,0,13,66,11,78,12,5,16,6,0,6,142,100,242
80106107008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,4,0,0,3,3,0,7,0,0,0,8,0,8,6,0,6,40,4,46,3,0,3,0,0,0,64,12,76
80106112901,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,0,0,0,0,0,4,5,7,12,3,13,18,5,14,20,4,14,18,21,50,69,21,3,30,19,10,33,16,0,16,60,26,88,10,0,17,0,0,0,169,164,333
80106112902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,4,3,5,5,0,3,4,5,3,8,5,9,17,5,0,5,10,0,12,5,0,5,41,12,52,3,4,6,0,0,0,81,43,127
80106112903,0,0,3,0,0,0,0,0,0,0,4,4,0,6,3,0,0,0,0,0,0,0,9,9,7,18,19,3,31,38,7,24,30,12,21,33,31,96,126,12,3,18,22,18,44,17,3,23,80,33,114,9,3,6,0,5,5,205,276,481
80106113002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106113003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106113004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106113005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106113006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106113007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7
