SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
80105105007,0,0,9,9,0,0,6,3,0,3,15,22,4,8,0,12,11,3,0,20,10,0,4,17,10,0,4,18,7,0,0,7,0,0,0,0,44,15,40,99,0,0,12,12,0,0,5,3,4,0,4,7,5,7,7,11,12,0,9,25,16,6,0,24,8,0,3,7,5,0,5,9,0,0,0,0,44,17,51,110,0,0,24,24,0,3,10,7,8,6,19,29,8,11,6,26,21,7,8,35,25,6,9,42,18,0,6,28,10,0,5,16,0,0,0,4,87,30,90,205
80105105008,0,0,3,3,0,0,7,9,3,3,8,9,10,3,0,20,9,0,7,19,3,0,11,12,3,0,3,7,4,0,0,4,0,0,0,3,35,12,36,80,0,0,0,0,0,0,8,10,7,5,8,14,15,4,3,24,9,6,4,19,0,0,12,12,3,0,11,16,0,0,6,11,0,0,3,9,33,11,63,105,0,0,4,4,0,4,16,25,9,4,7,26,24,6,10,43,15,3,14,32,10,4,12,29,4,3,15,23,3,0,6,8,4,0,6,8,70,24,97,191
80105105011,0,0,23,23,0,0,7,7,3,12,8,27,23,4,7,33,26,11,8,38,20,4,14,42,16,3,3,21,7,0,0,12,6,0,0,5,100,30,81,212,0,0,18,18,0,0,18,18,0,8,17,31,14,7,14,35,29,6,15,51,18,0,12,41,12,0,20,31,9,0,3,19,0,0,3,6,91,31,124,245,0,0,46,46,0,0,29,29,9,21,29,56,34,18,19,65,56,17,19,92,41,8,32,82,25,4,24,53,17,0,5,30,9,4,4,13,188,64,204,462
80105105012,0,0,14,14,0,0,7,7,0,6,17,27,22,6,8,29,14,3,4,24,10,3,0,17,9,4,3,16,0,0,3,5,3,0,3,4,59,23,55,141,0,0,12,12,0,0,9,9,11,9,7,22,22,8,11,42,15,4,9,27,7,4,13,29,8,0,9,17,3,0,11,10,0,0,3,6,62,25,86,168,0,0,28,28,0,0,26,26,10,10,24,50,41,13,18,68,32,8,11,50,17,9,18,45,15,0,7,30,4,0,10,18,5,0,3,9,121,48,141,311
80105105013,0,0,15,15,0,0,28,28,4,3,16,27,18,4,5,25,23,4,10,37,22,10,5,30,18,3,3,26,7,0,0,7,0,0,4,6,88,27,86,197,0,0,19,19,0,0,32,28,8,6,15,23,15,3,0,26,21,5,11,39,21,9,17,42,20,0,12,36,0,0,5,3,0,0,5,5,86,26,109,228,0,0,38,38,0,0,56,56,11,10,29,51,38,7,7,52,44,6,18,72,43,16,21,79,36,7,15,58,3,5,5,7,0,0,7,7,175,58,196,429
80105105014,0,0,10,10,0,0,4,4,4,0,4,10,13,0,4,18,14,4,0,25,11,6,5,17,4,0,0,3,0,0,3,3,0,0,0,0,46,15,27,90,0,0,4,4,0,0,23,23,5,0,9,12,19,7,5,36,12,8,6,22,6,4,4,20,0,0,0,3,0,0,5,5,0,0,8,8,46,19,69,134,0,0,13,13,0,0,32,32,9,6,16,27,32,12,6,51,31,9,9,44,21,5,11,35,8,0,3,12,0,0,5,5,0,0,8,8,90,32,98,223
80105105015,0,0,3,3,0,0,3,3,4,0,8,12,3,0,0,5,0,0,0,4,0,0,0,5,3,0,14,14,18,7,11,30,16,0,14,28,44,10,54,99,0,0,0,0,0,0,5,5,0,4,6,12,0,0,0,5,0,0,3,8,3,0,4,0,5,0,16,21,25,0,31,56,12,0,29,35,44,8,92,142,0,0,3,3,0,0,7,7,8,3,11,22,4,0,0,6,0,0,10,11,4,0,0,6,14,0,28,40,42,5,40,88,24,0,40,62,90,11,144,247
80105105016,0,0,3,3,0,0,11,11,0,3,11,18,7,0,0,8,9,0,9,19,5,0,4,5,0,3,0,7,3,0,0,4,0,0,0,0,26,12,33,76,0,0,8,8,0,0,4,4,0,3,9,14,15,3,0,17,12,0,0,17,4,0,6,10,0,0,9,9,0,0,4,6,0,0,4,4,36,10,51,93,0,0,13,13,0,0,16,16,3,12,20,30,17,9,0,30,23,0,10,33,10,0,12,15,4,3,12,16,5,0,6,10,0,0,4,4,65,22,85,166
80105105017,0,0,4,4,0,0,7,6,0,0,6,7,10,0,0,13,9,0,0,14,5,4,0,8,6,0,3,9,0,0,0,0,0,0,3,3,30,10,30,77,0,0,3,3,0,0,8,11,0,0,15,15,14,0,0,14,9,7,0,18,4,0,3,9,6,0,4,6,0,0,0,0,0,0,0,0,34,16,44,85,0,0,13,13,0,0,17,18,0,0,18,25,22,0,4,30,12,14,9,30,12,3,0,23,10,0,5,14,5,0,0,8,0,0,4,4,61,23,72,157
80105105018,0,0,3,3,0,0,4,6,3,4,8,13,6,4,3,13,9,3,0,7,11,0,3,11,6,0,0,9,0,0,0,0,0,0,0,0,28,9,24,64,0,0,7,7,0,0,7,8,0,6,13,19,6,10,4,16,9,0,6,16,3,4,3,12,4,0,10,15,0,0,3,3,0,0,0,0,31,13,48,88,0,0,10,10,0,3,13,11,4,7,19,26,9,10,5,28,20,3,3,22,12,4,9,26,9,0,10,19,0,0,5,6,0,0,0,0,58,26,72,151
80105105101,0,0,5,5,4,17,29,42,31,50,48,129,14,0,19,33,4,0,5,13,3,0,3,6,5,0,0,5,6,0,0,6,0,0,0,0,66,66,110,236,0,0,5,4,3,16,43,60,36,39,55,133,16,0,14,27,4,0,9,10,0,3,3,10,3,0,4,7,0,0,0,0,0,0,0,0,66,63,133,264,0,0,5,10,5,31,69,107,65,86,105,259,31,0,35,63,9,0,9,24,6,6,10,20,5,0,4,11,6,0,0,6,0,0,0,0,128,123,241,498
80105105102,0,0,5,5,0,0,19,19,3,6,21,35,8,7,10,20,5,0,9,19,15,5,13,34,11,0,9,26,9,0,3,15,0,0,0,0,56,27,95,174,0,0,10,10,0,3,30,30,0,15,27,39,12,5,13,24,9,0,7,17,16,3,11,34,15,4,18,33,5,0,13,16,0,0,3,3,53,29,120,200,0,0,13,13,0,3,38,47,7,17,52,75,17,13,18,46,8,0,18,28,34,9,27,72,29,7,23,57,13,0,15,29,0,0,3,3,109,60,208,377
80105105105,0,0,0,0,3,30,64,98,27,58,111,202,25,16,60,97,5,3,19,31,8,3,22,35,0,0,10,9,4,0,3,3,0,0,0,0,72,115,289,476,0,0,0,4,5,30,49,80,36,61,87,192,18,14,37,60,3,8,14,27,4,3,10,16,0,0,3,5,0,0,5,4,0,0,0,0,70,113,214,397,0,4,3,8,12,57,109,182,63,124,201,394,41,21,95,157,11,13,38,53,15,4,34,51,3,0,17,21,0,0,3,7,0,0,0,0,143,225,508,875
80105105109,0,0,10,10,0,10,44,58,13,31,67,112,23,12,13,43,14,0,11,25,10,8,11,25,4,0,0,10,0,0,0,4,0,0,0,3,67,68,147,277,0,0,7,3,0,7,75,82,15,33,70,116,21,11,22,53,9,7,14,35,12,0,8,22,6,0,4,10,0,0,5,6,0,0,4,4,65,63,212,334,0,0,8,12,4,16,118,138,34,64,133,229,39,22,37,101,30,13,20,64,14,7,17,39,6,6,8,17,5,0,5,6,5,0,6,9,130,126,358,614
80105105110,0,0,3,3,0,5,12,9,7,18,20,45,9,4,10,23,0,0,3,8,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,17,21,49,90,0,0,0,0,0,3,11,14,20,17,20,52,4,3,12,13,0,0,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,24,44,87,0,0,3,3,0,8,20,25,25,32,38,99,14,6,25,37,0,0,10,3,0,0,3,3,0,0,5,5,0,0,0,0,0,0,0,0,34,46,96,175
80105105111,0,0,4,4,0,7,36,39,14,47,48,101,11,7,26,42,0,4,13,16,0,3,7,8,3,0,3,8,0,0,4,5,0,0,0,0,33,65,124,226,0,0,0,0,0,11,58,66,13,39,56,104,9,9,6,23,7,5,7,19,5,0,9,12,3,0,6,8,0,0,0,0,0,0,0,0,36,51,146,235,0,0,5,5,0,9,83,99,25,84,103,206,24,10,26,64,9,4,17,36,3,3,11,25,9,0,10,24,0,0,5,9,0,0,3,3,68,116,278,460
80105105112,0,0,0,0,0,0,9,12,0,13,24,33,5,7,8,17,0,0,4,3,7,0,0,7,0,0,0,8,3,0,0,3,0,0,0,0,13,18,52,85,0,0,0,0,0,0,10,15,5,10,31,43,3,3,16,19,0,0,0,3,0,0,3,4,3,0,0,0,0,0,0,5,0,0,0,0,17,15,69,97,0,0,4,4,0,5,27,28,6,20,48,80,11,9,18,37,0,0,12,12,3,0,3,9,3,0,0,10,6,0,3,3,0,0,0,0,30,36,114,187
80105105113,0,0,0,0,0,0,8,12,6,26,23,52,6,5,9,22,0,0,4,8,5,0,4,5,0,0,9,6,3,0,5,8,0,0,0,0,25,37,54,118,0,0,0,0,0,0,7,10,4,19,37,67,16,5,10,30,0,3,8,11,5,0,4,13,0,0,8,8,0,0,0,3,0,0,0,0,25,38,70,134,0,0,0,0,0,8,15,19,10,51,58,118,21,10,20,52,0,5,9,19,10,0,8,19,0,0,11,11,7,0,4,13,0,0,0,0,48,73,126,252
80105105114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
80105105115,0,0,4,4,0,0,22,22,4,16,26,51,11,8,5,22,16,3,9,32,11,0,5,15,18,4,5,23,8,0,3,10,0,0,0,4,72,38,78,185,0,0,4,4,0,5,33,42,7,19,34,64,11,5,6,26,19,5,0,25,4,6,9,19,18,0,8,26,9,0,6,13,0,0,11,13,73,41,120,229,0,0,5,5,0,8,54,63,12,39,66,116,25,13,12,46,35,10,15,55,18,3,7,33,35,0,12,51,12,4,14,25,5,0,11,19,138,75,200,422
80105105116,0,0,4,4,0,4,18,27,4,36,37,76,9,4,13,30,3,0,13,17,3,5,9,9,0,0,8,8,0,0,7,0,0,0,0,0,17,48,101,166,0,0,9,9,0,3,18,21,0,29,38,70,9,3,12,25,3,0,5,15,0,0,8,3,0,0,6,4,0,0,0,0,0,0,0,0,17,44,89,150,0,0,10,10,0,7,37,46,8,63,77,141,16,10,26,58,6,3,19,30,5,5,11,16,0,0,4,9,0,0,6,5,0,0,0,0,41,90,187,318
80105105117,0,0,0,0,0,0,10,12,4,8,24,41,4,3,12,19,10,0,7,16,5,0,6,14,0,0,3,3,0,0,0,0,0,0,0,0,21,19,58,103,0,0,0,0,0,3,19,21,5,16,33,55,0,4,9,18,3,0,4,12,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,18,17,71,111,0,0,0,0,0,7,25,35,14,22,59,91,4,11,17,37,7,0,9,22,7,0,15,24,0,0,0,0,4,0,0,4,0,0,0,0,43,40,128,210
80105105118,0,0,0,0,0,3,11,20,16,26,46,79,11,10,16,36,0,0,4,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,26,41,80,149,0,0,0,0,0,10,16,29,12,16,27,58,5,0,14,19,0,0,7,9,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,24,34,69,123,0,0,0,0,3,15,29,49,30,44,70,143,12,11,29,50,0,3,13,18,0,0,3,11,3,0,0,3,0,0,0,0,0,0,0,0,51,75,148,270
80105105119,0,0,5,8,0,7,15,23,4,37,40,87,9,9,31,49,3,6,3,18,4,0,4,7,4,0,0,6,0,0,0,0,0,0,0,0,23,73,98,193,0,0,3,6,0,12,20,35,13,36,27,69,7,13,19,37,6,5,11,15,3,0,5,10,0,0,0,0,0,0,3,3,0,0,0,0,26,61,89,176,0,0,9,12,0,22,32,57,14,71,70,157,12,21,43,79,10,8,14,31,10,3,7,19,4,0,5,6,0,0,0,0,0,0,0,0,47,132,183,367
80105105120,0,0,0,0,0,17,22,43,17,54,57,126,11,16,39,65,3,9,5,22,3,4,9,22,0,0,0,0,0,0,3,3,0,0,0,0,39,94,139,268,0,0,3,3,0,20,14,32,15,52,48,113,7,7,21,39,3,0,10,13,4,3,5,10,0,0,0,4,0,0,0,0,0,0,0,0,36,83,105,224,0,0,3,3,0,36,38,75,36,101,109,238,26,19,60,105,9,8,14,36,11,6,16,29,3,5,0,8,0,0,4,8,0,0,0,0,76,173,247,491
80105105301,0,0,4,4,0,8,22,31,6,31,60,104,22,9,24,53,20,10,14,44,15,5,18,36,22,0,3,26,12,0,3,13,0,0,3,7,101,64,152,319,0,0,4,5,0,11,11,23,16,36,33,84,17,5,18,40,19,0,14,41,24,5,15,38,13,4,7,28,14,0,7,19,0,0,3,5,100,58,120,278,0,0,13,13,0,21,37,55,19,68,94,189,37,10,50,90,44,12,28,82,38,11,29,77,34,0,13,48,24,0,14,31,5,0,3,9,203,118,269,592
80105105302,0,0,3,3,0,10,9,22,16,31,34,84,11,8,19,38,9,3,10,20,9,0,8,19,7,0,3,9,0,0,0,0,0,0,0,0,54,58,88,200,0,0,0,0,3,9,24,38,22,34,27,75,13,8,12,29,6,4,11,19,8,0,5,16,0,0,9,9,0,0,0,0,0,0,0,0,46,53,82,187,0,0,3,3,3,23,36,57,39,65,63,163,25,16,30,69,15,9,19,41,18,8,11,33,7,4,8,18,0,0,4,4,0,0,0,0,103,116,173,388
80105105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105306,0,0,0,0,0,0,5,12,0,19,30,49,7,8,12,27,5,0,7,19,4,0,0,5,6,0,4,14,3,0,0,3,0,0,0,0,32,32,65,122,0,0,3,3,0,4,7,11,3,9,20,30,13,4,0,15,5,0,6,10,0,0,7,8,10,0,7,7,0,0,0,0,0,0,0,0,28,21,53,98,0,0,8,8,0,4,16,18,3,30,46,80,16,16,15,44,10,3,11,28,9,0,10,17,17,0,5,18,9,0,0,5,0,0,0,0,60,51,113,220
80105105307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105311,0,0,0,0,0,13,19,30,11,22,26,61,6,6,11,18,4,0,4,11,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,26,40,65,133,0,0,0,0,0,16,35,49,11,17,31,60,9,0,10,19,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,29,37,75,145,0,0,0,0,0,27,54,79,26,42,57,121,13,3,21,38,10,0,8,15,0,0,0,4,11,0,0,12,0,0,0,0,0,0,0,0,63,77,145,278
80105105312,0,0,0,0,0,3,18,22,9,28,51,83,8,11,24,47,11,4,19,41,17,0,7,27,6,0,4,12,4,0,0,4,0,0,0,0,57,44,131,234,0,0,0,0,0,8,14,24,14,15,35,63,13,11,16,29,20,0,6,28,14,0,9,19,3,0,3,10,0,0,0,3,0,0,0,0,64,36,86,182,0,0,0,0,0,14,35,49,20,42,83,151,21,20,36,76,32,8,28,66,32,5,18,47,7,0,12,18,3,0,0,11,0,0,0,0,116,79,215,416
80105105313,0,0,0,0,0,10,29,33,16,21,52,84,5,9,5,17,6,0,12,16,9,0,3,8,5,0,0,8,0,0,0,0,0,0,0,0,34,34,104,174,0,0,3,3,0,10,39,47,15,24,43,77,5,4,3,16,4,0,6,10,6,0,6,9,7,0,0,8,0,0,0,0,0,0,0,0,32,36,107,174,0,0,5,5,0,20,60,80,29,40,90,160,11,12,10,35,7,0,15,25,10,0,6,22,3,0,4,14,0,0,0,0,0,0,0,0,68,69,205,349
80105105314,0,0,9,10,0,25,23,50,20,66,63,149,18,8,19,45,14,7,16,34,6,0,7,17,7,3,3,12,0,0,0,3,0,0,0,0,68,105,143,320,0,0,5,5,0,16,38,55,22,52,67,145,18,8,12,42,10,3,16,24,8,0,9,17,4,0,3,10,0,0,0,0,0,0,0,0,64,92,149,301,0,0,11,16,0,43,61,107,48,122,134,297,37,18,37,88,20,6,28,62,15,0,15,33,12,3,9,16,0,0,3,3,0,0,0,0,138,198,292,624
80105105404,0,0,9,9,0,0,33,33,5,3,21,26,17,4,7,27,16,11,4,29,4,0,15,20,5,0,0,7,9,0,0,3,9,0,0,7,64,18,83,166,0,0,11,11,0,0,32,32,10,3,24,33,16,0,11,28,22,6,11,37,6,8,12,26,6,0,8,13,4,0,8,12,0,0,0,5,57,22,113,188,0,0,18,18,0,0,65,65,10,8,40,56,34,3,15,57,39,17,12,71,12,9,21,46,10,0,5,18,8,0,3,14,8,0,5,7,116,45,192,353
80105105405,0,0,0,0,0,0,8,8,0,3,8,18,9,0,0,9,3,7,0,11,0,0,3,3,0,0,3,3,0,0,0,3,0,0,0,0,18,13,29,61,0,0,0,0,0,4,4,10,3,3,9,14,4,7,5,12,5,9,0,12,0,0,6,5,0,0,0,6,0,0,0,0,0,0,0,0,16,20,29,58,0,0,5,5,0,4,17,17,9,3,14,30,13,5,4,20,8,8,5,26,0,0,7,8,0,0,3,5,0,0,0,4,0,0,0,0,27,27,58,117
80105105406,0,0,16,18,0,0,28,30,3,5,26,36,19,3,20,46,20,4,3,28,14,5,10,27,9,4,3,17,6,0,7,10,0,0,3,3,73,21,120,212,0,0,11,8,0,3,30,31,8,3,25,37,26,4,5,39,15,8,9,34,14,0,13,27,5,6,10,24,6,0,8,14,0,0,3,3,79,30,108,217,0,4,30,32,0,6,58,61,16,12,54,78,50,4,24,80,34,13,14,64,31,8,17,57,17,6,16,40,8,0,12,22,0,0,3,3,149,50,230,431
80105105407,0,0,12,12,0,0,23,26,14,16,31,61,16,13,13,33,9,3,12,24,6,7,12,25,5,3,0,11,5,0,3,11,5,0,0,4,59,38,104,198,0,0,5,5,3,0,42,38,12,17,22,50,17,6,8,29,16,3,18,36,3,4,13,18,0,0,7,5,4,0,0,4,0,0,5,5,58,30,112,204,0,0,20,20,5,0,63,64,22,32,48,108,30,18,19,64,26,8,29,62,15,12,17,42,8,3,4,15,7,0,3,10,5,0,4,8,114,70,211,400
80105105408,0,0,7,7,0,0,22,26,3,12,13,32,7,6,6,20,0,0,7,8,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,4,20,25,54,99,0,0,3,3,0,0,18,22,0,10,8,20,8,4,8,20,7,0,7,11,5,0,5,7,0,0,3,3,0,0,4,4,0,0,0,3,22,13,55,91,0,0,7,7,3,0,42,46,0,26,25,49,19,12,12,44,10,0,14,17,7,0,5,7,3,0,8,6,0,0,3,3,0,0,4,5,43,38,111,187
80105105409,0,0,6,6,0,14,35,54,38,65,67,168,24,14,22,60,13,0,19,26,9,4,6,19,6,0,4,9,5,0,6,8,0,0,0,0,86,100,161,354,0,0,6,6,0,28,61,89,43,59,71,176,15,10,33,55,9,7,16,33,8,4,9,21,3,0,3,8,7,0,3,7,0,0,3,5,84,97,205,392,0,0,15,16,0,36,99,138,80,125,138,343,38,27,50,119,21,8,33,60,17,6,17,38,10,0,5,19,10,0,10,17,0,0,3,3,173,204,370,741
80105105410,0,0,6,4,0,4,27,37,19,34,23,80,11,3,13,33,7,0,0,12,8,0,6,14,0,0,0,6,0,0,0,0,0,0,0,4,53,49,81,191,0,0,9,5,0,10,33,37,21,34,51,112,15,5,14,35,10,0,8,18,6,0,3,9,4,0,3,6,0,0,0,0,0,0,0,3,52,53,122,223,0,3,5,12,0,14,66,75,39,73,76,187,26,10,31,68,20,0,14,30,11,0,5,22,8,0,6,7,0,0,0,4,3,0,0,3,104,99,208,413
80105105501,0,0,14,14,0,0,13,14,8,8,11,30,24,6,7,42,13,7,0,20,10,3,11,25,0,0,4,9,9,0,3,10,5,0,0,3,76,21,60,163,0,0,13,13,0,0,20,21,13,10,19,39,21,3,6,35,20,4,12,33,11,0,14,22,6,0,9,16,3,3,12,14,0,0,8,8,79,28,105,205,0,0,28,28,0,4,35,36,24,11,35,63,46,14,16,73,34,10,14,54,20,10,23,47,11,3,12,24,14,7,13,27,0,0,9,12,150,49,170,366
80105105502,0,0,3,3,0,0,6,8,4,7,22,35,17,7,9,32,12,0,12,23,10,4,8,23,4,0,0,3,4,0,0,3,0,0,0,0,53,20,58,133,0,0,12,12,0,0,6,9,6,8,8,26,21,9,3,34,17,5,8,23,6,4,4,8,0,0,8,9,5,0,9,15,0,0,4,4,55,26,61,142,0,0,11,11,0,0,16,19,15,17,35,63,39,10,14,63,29,3,14,48,15,8,8,28,7,6,10,17,13,0,7,18,0,0,4,4,112,44,123,275
80105105503,0,0,8,8,0,0,4,4,9,6,11,25,14,4,3,29,13,3,9,22,8,4,6,15,10,0,3,11,8,0,0,7,6,0,0,7,60,22,46,132,0,0,3,3,0,0,12,15,8,9,3,23,19,3,7,33,8,3,10,19,7,3,13,21,5,0,10,15,9,0,13,21,0,0,3,5,62,19,71,160,0,0,16,16,0,0,19,20,17,16,16,53,36,10,7,61,26,7,13,45,10,4,16,36,15,0,16,25,11,0,15,26,5,0,6,12,128,44,122,288
80105105504,0,0,9,9,0,0,19,18,10,0,23,38,19,5,12,44,12,3,4,25,9,0,6,17,9,0,3,13,0,0,0,3,0,0,0,0,65,18,82,165,0,0,8,7,4,0,30,32,8,5,13,25,19,11,6,39,19,3,0,24,8,0,10,21,11,0,6,18,4,0,5,5,0,0,5,6,65,22,96,179,0,0,17,12,4,0,52,57,13,6,40,61,43,15,18,79,23,8,13,44,15,0,19,34,24,0,15,33,5,3,5,7,0,0,5,10,127,35,174,340
80105105505,0,0,8,8,0,6,8,17,14,28,25,67,25,5,13,42,14,4,10,27,8,5,9,22,8,5,4,13,3,0,3,5,0,0,0,0,76,45,80,194,0,0,9,9,0,7,7,20,21,22,44,92,20,4,22,47,12,3,11,26,3,4,6,11,6,0,15,25,5,0,6,7,0,0,5,5,71,45,130,241,0,0,17,17,3,17,17,34,35,46,68,151,46,5,38,87,26,9,20,57,15,3,18,35,14,4,20,34,11,0,7,15,0,0,3,4,141,85,211,441
80105105506,0,0,16,16,0,0,23,18,9,16,28,51,21,8,17,49,14,4,6,30,13,3,7,22,4,0,6,13,0,0,0,4,0,0,0,0,62,31,106,202,0,0,11,11,0,5,23,29,13,14,25,50,22,6,13,43,10,3,9,28,9,3,4,15,9,0,5,16,0,0,11,13,0,0,3,4,61,39,103,204,0,0,24,24,0,3,44,55,26,30,54,106,43,15,33,93,24,12,18,49,17,5,12,36,15,0,15,31,3,0,13,13,0,0,7,4,118,69,216,404
80105105507,0,0,14,14,0,0,21,20,5,3,9,27,22,10,10,38,15,5,7,26,12,3,10,21,12,0,0,11,4,3,3,7,0,0,0,3,74,27,78,174,0,0,13,13,0,0,24,24,8,7,9,25,29,11,10,43,12,10,9,26,9,5,8,16,8,0,10,21,4,0,5,9,0,0,0,0,73,27,89,190,0,0,27,27,3,4,47,46,16,11,20,51,47,18,25,83,25,14,16,53,19,5,15,42,20,0,8,35,10,3,7,23,4,0,4,7,148,48,167,363
