SA1_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
80109110505,..,31,31,33,4,37,26,0,27,37,0,37,9,0,9,4,0,5,103,34,141
80109110506,..,54,54,54,3,59,28,4,30,40,0,40,13,0,14,10,0,10,140,60,204
80109110507,..,82,82,69,13,86,32,7,39,43,0,43,13,0,13,9,0,9,171,103,269
80109110601,..,41,41,62,0,67,36,0,38,43,3,41,8,0,8,9,0,9,155,51,206
80109110602,..,46,46,84,8,89,26,0,26,32,0,33,25,0,25,4,0,4,167,60,222
80109110603,..,40,40,52,0,58,22,6,28,34,0,34,9,0,9,0,0,0,124,47,173
80109110604,..,78,78,35,4,34,12,0,10,12,0,12,7,0,7,0,0,0,66,81,146
80109110605,..,113,113,72,8,83,28,4,33,24,0,24,7,0,7,5,0,5,134,133,268
80109110606,..,39,39,88,0,88,19,0,19,22,0,23,10,0,10,3,0,3,152,37,185
80109110607,..,39,39,54,3,59,28,0,28,32,0,32,11,0,14,5,0,5,132,42,177
80109110701,..,18,18,52,0,49,16,0,16,13,0,19,3,0,3,9,0,9,93,27,114
80109110702,..,24,24,69,0,69,40,0,40,32,0,33,20,4,19,13,0,13,178,26,198
80109110801,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110802,..,46,46,13,5,21,11,0,11,21,0,21,6,0,6,6,0,6,51,53,110
80109110803,..,59,59,58,5,66,47,0,47,41,0,41,11,0,11,10,0,10,164,65,226
80109110804,..,76,76,64,6,71,27,0,28,17,4,20,11,0,11,0,0,0,124,85,209
80109110805,..,47,47,41,5,43,28,0,27,32,0,32,11,0,11,4,0,4,115,48,166
80109110806,..,16,16,32,0,33,22,0,22,30,0,31,17,0,17,0,0,0,94,25,120
80109110807,..,69,69,81,0,84,30,0,30,25,0,25,15,0,15,4,0,4,158,73,228
80109110901,..,72,72,33,4,45,11,0,11,8,0,8,5,0,5,0,0,0,56,77,133
80109110904,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110905,..,66,66,31,6,40,3,0,3,8,0,8,0,0,0,0,0,0,51,73,124
80109110907,..,52,52,45,3,54,20,5,22,19,0,19,4,0,4,0,0,0,94,65,158
80109110908,..,121,121,40,4,44,19,0,19,16,0,16,6,0,6,0,0,0,80,124,205
80109110910,..,77,77,68,3,67,26,3,32,16,0,16,0,0,0,0,0,0,114,78,191
80109110913,..,60,60,42,6,44,15,0,15,10,0,10,5,0,5,0,0,0,64,62,131
80109110915,..,88,88,70,18,87,44,0,46,31,4,31,7,0,7,7,0,7,157,104,264
80109110916,..,130,130,84,24,105,25,8,31,4,0,4,3,0,3,0,0,0,117,157,278
80109110917,..,210,210,146,14,162,50,14,63,28,0,28,5,0,3,0,0,0,230,238,466
80109110918,..,103,103,95,9,104,24,0,26,14,0,14,5,0,5,0,0,0,133,112,245
80109110919,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110920,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110921,..,185,185,124,25,153,48,4,53,36,0,36,4,0,4,5,0,5,216,219,433
80109111001,..,49,49,52,6,59,24,0,24,39,0,40,10,0,10,12,0,12,139,57,198
80109111002,..,65,65,47,0,50,38,0,38,31,0,31,10,0,10,4,0,4,127,66,198
80109111003,..,22,22,24,0,24,17,0,17,21,0,21,3,0,3,0,0,0,70,22,94
80109111004,..,26,26,49,3,51,20,0,21,40,4,42,14,0,14,9,0,9,124,39,162
80109111005,..,17,17,33,0,32,15,0,15,22,3,26,7,0,7,5,0,5,89,22,111
80109111006,..,16,16,32,0,35,12,0,18,31,0,31,9,0,9,6,0,6,90,13,100
80110113401,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110113505,..,25,25,34,8,38,16,5,14,26,0,26,10,0,10,6,0,6,81,38,117
80110113506,..,9,9,22,3,20,24,0,24,48,0,47,17,0,17,8,0,8,118,15,124
80110113507,..,30,30,25,3,29,20,0,21,8,0,8,3,0,3,0,0,0,55,33,89
80110113508,..,60,60,48,5,50,30,0,26,39,0,41,8,0,8,6,0,6,132,71,196
80110113509,..,46,46,58,0,62,47,0,51,29,0,28,12,0,11,9,0,9,154,52,208
80110113510,..,20,20,36,3,35,32,0,32,23,0,23,18,0,18,3,0,3,108,23,123
80110113511,..,81,81,70,8,77,25,3,34,24,0,28,3,0,3,3,0,3,134,92,229
80110113512,..,24,24,36,7,46,30,5,33,24,0,21,8,0,8,4,0,4,101,36,137
80110113513,..,23,23,41,8,38,43,3,45,52,0,50,15,0,15,4,0,3,150,34,184
80110113514,..,27,27,62,11,71,42,3,45,31,3,32,10,0,10,3,0,3,157,46,197
80110113515,..,6,6,22,0,22,30,0,30,38,0,38,12,0,12,5,0,5,109,4,116
80110113602,..,5,5,14,0,14,27,0,27,20,0,20,4,0,4,8,0,8,69,5,72
80110113603,..,9,9,21,0,21,34,0,34,73,0,73,16,0,16,5,0,5,152,8,160
80110113604,..,88,88,107,11,117,31,0,32,18,0,18,8,0,8,0,0,0,164,102,268
80110113605,..,7,7,26,0,33,33,0,33,43,0,43,25,0,25,8,0,8,135,7,146
80110113606,..,77,77,95,7,105,58,3,64,57,0,56,25,0,25,6,0,6,239,88,330
80110113701,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110113901,..,16,16,24,0,24,28,0,29,40,0,47,12,0,12,13,0,13,112,17,129
80110113902,..,8,8,31,0,30,35,0,35,41,0,43,5,0,5,5,0,5,113,7,118
80110113903,..,86,86,65,13,81,23,0,27,11,0,11,0,0,0,0,0,0,98,104,201
80110113904,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110113905,..,67,67,68,11,71,36,4,46,26,0,26,4,0,4,0,0,0,135,77,209
80110113906,..,9,9,42,0,45,33,0,34,44,3,42,14,0,14,12,0,12,144,12,156
80110113907,..,35,35,34,6,34,18,9,24,16,0,23,10,0,10,4,0,4,83,44,129
80110113908,..,14,14,34,5,33,23,0,29,40,0,40,9,0,9,6,0,6,107,17,128
80110113909,..,67,67,53,10,65,18,0,18,11,0,9,0,0,0,0,0,0,88,83,170
80110113910,..,104,104,71,23,92,23,0,26,14,0,14,0,0,0,0,0,0,113,126,239
80110114501,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110114601,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80111114001,..,4,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,12,4,15
80111114002,..,6,6,11,0,11,4,0,4,3,0,5,3,0,3,0,0,0,23,3,28
80111114004,..,10,10,10,0,10,0,0,3,4,0,4,4,0,4,4,0,4,16,5,31
80111114005,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80111114006,..,6,6,22,0,22,11,0,11,29,0,29,9,0,9,7,0,7,86,6,92
80111114101,..,0,0,4,0,4,0,0,0,4,0,4,0,0,0,5,0,5,13,0,17
89797979991,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999949999,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
