SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,9,3,4,8,3,0,31,0,0,0,0,0,0,0,0,10,11,7,4,7,5,0,43,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,10,11,8,3,13,5,3,51
80108109404,10,8,5,5,0,0,0,33,5,6,3,4,0,0,0,16,0,0,0,0,0,0,0,0,13,13,6,0,9,0,0,45,0,0,0,0,0,0,0,0,28,27,13,10,9,6,0,94,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,4,0,0,16,0,0,0,0,0,0,0,0,10,0,4,3,6,0,0,24,37,29,18,14,15,6,0,116
80108109405,4,6,0,4,4,0,0,14,0,0,0,0,7,3,0,13,4,4,3,0,0,0,0,11,30,37,23,10,13,3,0,115,0,0,0,0,0,0,0,0,36,41,30,18,27,4,0,158,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,11,44,42,26,20,27,4,0,168
80108109406,9,13,0,0,5,3,0,28,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,15,12,7,0,6,0,0,34,0,0,0,0,0,0,0,0,29,22,8,4,10,4,0,78,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,4,4,0,8,0,3,0,23,33,27,13,13,12,8,0,100
80108109407,0,0,0,0,3,0,0,13,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,19,12,6,3,7,0,0,49,0,0,0,0,0,0,0,0,20,15,10,5,8,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,21,15,15,5,10,3,0,75
80108109501,7,0,0,0,0,0,0,10,0,5,0,0,0,0,0,3,4,0,0,0,0,4,0,10,17,6,4,0,0,0,0,31,0,0,0,0,0,0,0,0,29,14,3,0,7,4,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,13,27,19,11,3,7,4,5,73
80108109502,0,3,0,0,0,0,0,8,3,4,0,0,0,0,0,11,0,0,0,5,4,3,0,8,16,24,9,3,7,0,0,61,0,0,0,0,0,0,0,0,18,34,10,6,10,5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,10,19,29,14,9,12,5,0,93
80108109503,5,6,0,0,0,0,0,14,5,0,0,0,0,0,0,7,3,7,0,0,0,0,0,9,13,8,3,0,3,0,0,26,0,0,0,0,0,0,0,0,25,17,4,4,9,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,7,0,3,0,0,11,25,22,5,4,11,3,0,73
80108109504,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,9,11,6,9,0,4,6,0,43,0,0,0,0,0,0,0,0,21,15,9,5,10,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,21,15,9,3,10,6,0,67
80108109505,7,4,0,0,5,0,3,16,14,4,3,5,5,0,0,19,0,6,0,0,4,0,0,7,27,14,15,4,0,0,0,68,0,0,0,0,0,0,0,0,43,32,16,7,13,0,3,114,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,43,32,17,9,12,3,3,119
80108109506,0,7,5,0,0,0,0,11,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,14,14,7,3,0,4,0,37,0,0,0,0,0,0,0,0,20,20,14,5,9,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,4,0,5,0,0,18,21,26,21,4,10,5,0,81
80108109507,3,8,3,0,0,0,0,21,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,10,13,15,0,0,0,3,0,43,0,0,0,0,0,0,0,0,16,25,6,8,8,0,5,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,23,24,8,5,7,3,3,80
80108109508,4,0,3,0,3,0,0,11,0,4,0,0,3,0,0,9,3,10,0,3,0,0,0,20,25,16,14,8,6,0,0,69,0,0,0,0,0,0,0,0,27,26,20,11,12,7,5,106,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,8,4,6,4,0,0,30,27,37,27,14,15,7,6,132
80108109509,5,0,0,0,3,0,0,13,0,5,0,4,5,0,0,12,4,8,0,0,0,0,0,12,11,5,4,0,3,0,0,22,0,0,0,0,0,0,0,0,16,16,6,4,14,0,0,61,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,3,0,0,0,0,0,3,0,8,4,4,3,0,0,23,15,28,14,7,15,4,4,79
80108109601,4,3,0,0,0,3,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,5,4,4,3,0,10,3,30,0,0,0,0,0,0,0,0,6,9,3,8,3,11,9,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,8,19,10,8,3,11,4,65
80108109602,4,0,0,0,4,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,7,12,0,4,5,3,0,35,0,0,0,0,0,0,0,0,10,13,4,4,14,5,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,0,0,14,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,15,11,21,3,7,14,8,3,70
80108109603,0,3,3,3,4,0,0,17,0,7,3,0,3,0,0,13,7,10,4,4,0,0,0,17,16,11,14,11,12,5,0,63,0,0,0,0,0,0,0,0,25,29,16,15,11,5,0,105,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,3,5,0,0,0,25,0,0,0,0,0,0,0,0,9,10,5,5,0,0,0,28,30,41,28,25,13,3,0,139
80108109604,7,0,0,0,0,0,0,13,0,0,0,6,0,0,0,8,0,0,4,0,0,0,0,8,14,24,5,5,11,0,0,56,0,0,0,0,0,0,0,0,18,25,12,7,16,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,24,12,7,16,5,0,88
80108109605,8,4,8,0,4,0,0,23,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,7,8,11,15,3,7,3,0,54,0,0,0,0,0,0,0,0,17,15,20,10,6,3,0,87,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,5,8,3,5,0,0,0,17,21,28,28,12,7,3,0,106
80108109701,5,7,6,0,3,0,0,18,0,4,0,5,3,0,0,9,0,6,5,0,0,0,0,10,14,15,14,6,9,7,0,61,0,0,0,0,0,0,0,0,22,29,15,11,16,7,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,5,10,4,0,0,0,0,16,0,0,0,0,0,0,0,0,5,7,4,4,0,0,0,19,26,36,17,11,15,4,4,122
80108109702,0,4,0,5,0,0,3,9,4,3,0,0,0,0,0,8,5,5,3,0,4,0,0,16,21,21,13,3,13,5,0,81,0,0,0,0,0,0,0,0,31,33,12,8,19,5,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,39,34,12,12,15,8,3,125
80108109703,0,8,3,0,3,0,0,16,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,25,21,16,4,15,0,0,80,0,0,0,0,0,0,0,0,31,28,22,7,18,0,5,107,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,14,28,34,25,7,20,0,5,117
80108109705,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,5,0,0,7,0,0,19,3,0,5,0,0,0,0,9,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,3,4,3,0,0,20,15,9,5,7,3,0,0,41
80108109706,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,10,10,7,4,8,0,0,40,0,0,0,0,0,0,0,0,10,20,9,7,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,12,25,8,8,9,0,0,70
80108109707,4,7,3,0,0,3,0,22,0,0,0,0,0,0,0,12,0,6,3,0,0,0,0,4,26,24,15,0,7,3,0,73,0,0,0,0,0,0,0,0,32,35,12,3,6,8,0,111,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,16,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,19,32,38,20,12,18,8,3,128
80108109708,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,10,19,13,7,0,3,0,0,48,0,0,0,0,0,0,0,0,21,24,11,6,5,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,26,30,18,6,7,6,0,88
80108109801,7,3,0,0,0,0,0,11,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,4,9,5,9,7,0,0,0,40,0,0,0,0,0,0,0,0,20,11,13,7,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,5,0,5,0,0,0,13,21,19,9,11,4,3,3,71
80108109802,7,7,3,0,0,0,0,20,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,17,12,4,7,5,0,0,62,0,0,0,0,0,0,0,0,31,27,16,9,13,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,26,16,9,9,5,0,90
80108109804,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,7,5,0,0,0,0,0,0,3,6,13,0,3,5,0,0,35,0,0,0,0,0,0,0,0,10,16,9,9,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,9,8,12,0,4,56
80108109806,8,7,4,0,0,0,0,18,0,0,0,0,0,0,0,3,4,5,4,0,0,0,0,6,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,10,9,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,16,19,13,9,5,3,0,0,48
80108109807,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,5,6,4,5,0,0,35,0,0,0,0,0,0,0,0,15,9,8,4,5,4,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,15,12,11,3,4,4,3,51
80108109808,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,4,0,0,0,3,0,0,0,8,15,17,14,4,13,5,3,67,0,0,0,0,0,0,0,0,17,20,15,12,15,4,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,17,17,24,19,12,18,4,9,102
80108109809,11,13,4,0,0,0,0,25,0,4,5,0,0,0,0,15,9,3,6,4,6,0,0,17,25,16,4,7,10,12,0,76,0,0,0,0,0,0,0,4,37,37,18,11,14,10,3,130,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,10,4,5,7,0,3,27,40,45,18,14,24,14,3,160
80108109810,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,7,8,5,0,0,0,0,21,0,0,0,0,0,0,0,0,15,12,5,0,5,0,3,38,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,10,15,12,9,0,9,0,4,50
80108109811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109812,6,18,9,4,8,0,0,41,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,7,9,8,5,0,5,0,3,24,0,0,0,0,0,0,0,0,18,22,12,0,11,3,3,77,0,0,3,5,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,17,18,29,20,9,15,8,5,96
80108109813,5,13,4,5,3,3,5,45,0,7,3,0,0,0,0,10,0,0,4,0,0,0,0,9,5,23,9,3,0,3,0,42,0,0,0,0,0,0,0,0,14,36,21,8,10,10,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,36,19,15,10,10,5,110
80108109814,0,0,0,0,0,0,0,4,6,4,5,0,0,0,0,19,5,3,0,0,0,0,0,7,14,14,11,9,6,4,0,62,0,0,0,0,0,0,0,0,21,22,16,11,9,10,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,4,0,5,0,17,23,26,17,15,11,11,7,107
80108113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109109901,14,17,4,3,5,0,0,50,0,0,0,0,0,0,0,5,10,0,0,0,4,0,0,16,20,22,7,5,7,0,0,56,0,0,0,0,0,0,0,0,40,41,11,11,16,4,4,127,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,19,38,48,16,16,22,3,4,142
80109109902,7,12,3,0,4,0,0,23,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,7,9,14,9,6,4,0,0,38,0,0,0,0,0,0,0,0,22,21,14,9,13,3,0,78,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,17,28,24,19,9,12,3,0,97
80109109903,0,3,0,6,0,0,0,12,0,0,0,0,5,0,0,8,4,4,0,0,0,0,0,8,9,9,15,7,9,7,5,66,0,0,0,0,0,0,0,0,14,20,18,9,19,7,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,19,22,21,10,19,8,6,106
80109109904,3,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,8,0,3,6,0,0,32,0,0,0,0,0,0,0,0,18,14,5,8,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,16,18,16,12,9,9,3,0,64
80109109905,0,0,0,4,0,0,3,17,4,0,0,0,0,0,0,9,0,0,7,0,0,0,0,11,18,12,10,0,6,0,0,47,0,0,0,0,0,0,0,0,24,22,18,9,10,0,3,81,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,3,0,3,0,5,0,0,6,0,0,0,0,0,0,0,0,4,3,5,3,3,0,0,17,29,23,19,10,10,3,5,100
80109110001,5,3,0,0,0,0,0,4,4,4,8,0,0,0,0,20,3,6,5,5,3,4,4,24,9,21,16,9,5,0,3,67,0,0,0,0,0,0,0,0,20,40,25,10,11,4,9,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,40,25,12,15,3,3,121
80109110002,0,3,5,0,0,0,0,5,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,15,11,33,9,4,7,4,4,72,0,0,0,0,0,0,0,0,21,36,16,7,17,12,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,18,38,21,9,17,10,6,118
80109110003,0,3,0,0,0,0,0,10,0,3,3,3,0,0,0,16,0,3,0,0,0,0,0,7,5,4,7,0,10,10,4,37,0,3,0,0,0,0,0,4,9,15,12,5,7,12,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,15,9,14,15,14,7,11,5,77
80109110004,7,11,3,0,0,0,0,19,3,3,0,0,0,0,0,11,5,4,0,0,0,0,0,12,23,28,11,4,14,6,9,89,0,0,0,0,0,0,0,3,38,47,21,5,14,6,9,132,0,7,0,5,4,0,0,15,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,6,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,4,11,6,8,7,4,0,36,46,55,25,21,18,3,9,167
80109110005,3,0,4,0,0,0,0,15,0,4,0,0,0,0,0,11,6,4,11,0,0,0,0,26,11,13,17,5,13,8,3,76,0,0,0,0,0,0,0,0,18,31,29,12,19,13,4,125,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,12,18,33,26,14,25,16,4,136
80109110006,0,7,3,0,0,4,4,20,0,0,4,0,0,0,0,9,0,6,3,4,4,0,3,18,15,20,11,7,7,0,0,66,0,0,0,0,0,0,0,0,19,33,23,12,11,6,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,7,4,0,17,19,38,23,15,18,8,6,126
80109110007,0,0,0,0,0,0,0,4,0,5,7,0,0,0,0,14,0,0,4,3,5,0,0,7,12,8,6,9,4,0,0,34,0,0,0,0,0,0,0,0,16,13,12,10,14,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,16,12,14,7,12,3,0,64
80109110008,10,9,4,3,0,0,4,25,6,8,5,3,0,0,0,22,0,0,5,0,0,0,0,6,13,16,17,10,10,3,5,71,0,0,0,0,0,0,0,0,31,32,27,10,12,3,3,123,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,3,5,3,0,0,5,0,17,30,31,30,14,17,9,5,139
80109110010,0,5,0,5,4,0,0,9,5,7,0,0,0,4,0,14,4,13,0,0,3,0,0,21,26,22,12,11,12,4,3,86,0,0,0,0,0,0,0,0,33,35,16,17,16,9,3,131,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,15,36,44,22,17,18,13,3,146
80109110011,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,14,11,3,8,9,0,0,43,0,0,0,0,0,0,0,0,16,19,5,5,7,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,16,20,10,10,11,4,0,73
80109110012,0,0,5,0,4,0,0,9,0,3,7,5,0,0,0,12,7,10,10,0,0,0,0,22,12,7,3,5,11,9,7,59,0,0,0,0,0,0,0,0,18,20,17,9,17,10,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,13,18,23,21,10,17,11,5,110
80109110013,9,8,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,9,3,0,0,0,0,31,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,8,10,3,4,0,0,37
