SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
80107108102,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,15,0,3,5,0,0,0,4,0,0,13,0,0,0,0,0,0,4,0,0,6,0,3,3,3,0,0,0,0,0,18,0,0,7,3,0,0,0,0,0,14,0,3,6,5,3,7,0,0,0,20,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,4,0,0,0,12,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,14,32,22,11,22,20,9,3,135,8,0,0,0,0,0,3,0,0,16,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,3,0,11,0,4,4,4,0,4,8,0,0,22,0,3,5,0,0,4,4,0,0,17
80107108103,3,0,0,0,0,0,5,3,0,19,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,6,7,0,3,5,0,0,0,20,0,3,4,0,0,0,0,0,0,9,0,0,4,3,8,4,0,0,0,19,0,0,7,4,6,3,0,0,0,21,0,0,5,5,3,5,0,0,0,8,0,0,0,6,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,18,12,25,24,36,49,15,7,4,189,13,4,0,0,4,11,0,0,0,35,6,0,0,0,0,0,0,0,4,20,4,0,0,0,0,3,6,0,0,15,3,0,4,4,0,6,13,3,0,22,0,0,0,3,0,0,4,6,0,19,3,0,0,4,4,5,5,3,0,25
80107108104,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,13,0,0,0,5,0,3,0,0,0,8,0,0,9,3,0,0,0,0,0,18,0,0,5,0,0,3,0,0,0,11,0,0,0,3,8,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,24,21,19,21,9,0,0,119,8,4,0,4,0,0,0,0,0,18,9,0,0,0,0,3,0,0,0,11,5,3,0,3,0,0,0,0,0,13,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,4,0,0,3,0,4,0,3,0,0,0,0,0,11
80107108105,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,6,0,0,0,3,0,0,13,0,0,4,4,3,0,0,0,0,13,0,0,4,0,0,0,0,0,0,11,0,0,4,7,5,0,4,0,0,19,0,0,8,0,0,0,0,0,0,13,0,0,4,3,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,6,32,28,28,26,13,0,0,146,8,5,0,0,6,5,0,0,0,29,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,6,4,0,0,7,0,5,4,0,0,5,7,0,0,13,0,4,0,0,0,0,0,0,0,10
80107108106,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,6,0,0,0,9,0,0,4,0,0,3,0,0,6,11,0,0,8,4,0,0,0,0,0,14,0,3,0,0,0,5,5,0,0,12,0,0,0,0,0,7,0,0,0,12,0,0,7,4,0,0,0,0,0,16,0,0,4,0,0,4,0,0,0,10,0,0,3,7,3,3,0,0,0,13,0,0,4,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,6,12,39,15,22,35,11,3,3,155,9,0,0,0,0,9,3,0,0,21,11,0,5,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,13,0,3,0,0,0,3,6,0,0,17,0,3,0,0,0,8,0,3,0,14,0,0,3,0,7,3,6,0,6,16
80107108107,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,6,4,0,0,6,0,0,9,0,0,8,0,0,0,0,0,0,17,0,0,0,3,3,0,0,0,0,6,0,0,3,0,4,0,0,0,0,12,0,0,3,5,0,4,0,0,0,10,0,0,0,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,23,30,19,17,14,0,0,116,4,0,0,0,0,3,0,0,0,13,3,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,4,0,5,0,13,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,10
80107108108,0,0,4,0,3,3,4,5,0,12,0,0,0,0,0,5,0,4,0,9,0,0,5,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,9,0,3,0,0,0,6,0,0,0,11,0,0,7,4,0,10,0,0,0,18,0,6,11,0,3,0,0,0,0,18,0,0,4,8,6,4,0,0,0,15,0,0,0,0,9,3,0,0,0,18,0,0,5,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,41,27,33,30,10,9,0,180,13,0,5,4,0,5,0,5,0,32,7,3,0,4,0,0,0,0,0,7,4,0,3,0,6,3,0,0,0,20,0,0,4,0,8,3,3,4,0,23,0,0,5,0,0,5,0,4,0,17,0,5,5,4,0,0,0,5,0,20
80107108109,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,4,3,3,4,0,0,0,0,9,0,0,6,0,4,0,0,0,0,16,0,0,4,4,0,0,0,0,0,14,0,0,5,5,7,5,0,0,0,19,0,0,0,0,4,0,0,0,0,3,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,12,26,23,33,20,3,8,0,132,10,0,0,0,0,5,3,0,0,22,4,0,0,0,0,0,0,0,0,7,8,0,0,0,0,6,0,4,0,12,0,0,0,0,0,0,0,3,0,14,5,10,0,3,0,4,3,0,0,18,0,0,0,0,0,3,0,0,0,7
80107108111,0,0,0,0,0,0,5,4,0,14,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,8,0,0,4,0,15,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,6,4,14,23,17,24,21,3,4,0,116,5,0,3,0,0,4,0,0,0,17,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,5,0,15,0,0,3,0,0,0,6,0,0,13,0,0,6,0,0,0,0,0,0,8
80107108112,0,3,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,0,0,14,0,0,0,4,4,0,3,0,0,12,0,0,0,8,0,0,3,0,0,19,0,6,10,0,3,0,0,0,0,16,0,0,3,3,7,3,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,22,23,9,15,22,11,5,120,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,3,3,0,18,0,0,0,0,0,0,0,7,3,12,0,0,0,3,0,3,5,0,0,18
80107108113,0,0,0,0,0,0,3,11,0,12,0,0,0,0,0,0,5,11,6,21,0,0,0,0,0,0,3,3,5,13,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,4,8,3,11,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,4,23,52,30,108,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,0,12,0,0,0,0,0,0,3,12,3,20,0,0,0,0,0,0,8,11,10,28,0,0,0,0,0,0,3,6,3,14
80107108114,0,0,4,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,11,0,3,8,4,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,6,0,0,3,3,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,6,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,24,11,9,9,7,4,102,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,5,0,9,0,3,0,0,0,0,0,0,0,11,0,0,3,6,0,3,3,4,0,24
80107108201,0,0,0,0,4,0,0,0,0,8,0,0,0,0,5,0,7,0,0,14,0,0,0,0,3,5,3,0,0,7,0,0,5,3,4,0,0,4,0,14,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,4,5,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,9,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,7,7,22,16,23,15,22,6,0,120,6,4,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,5,0,4,14,0,0,0,0,4,3,8,3,0,23,0,0,0,4,3,4,4,0,0,8
80107108202,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,8,0,0,0,0,3,0,0,0,0,5,3,4,0,4,0,0,4,0,0,11,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,3,4,0,0,8,0,0,0,0,0,0,4,0,0,8,0,0,6,4,0,5,0,0,0,12,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,5,14,15,16,14,13,3,6,93,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,3,0,0,11,6,0,0,0,3,0,3,0,0,11
80107108203,0,0,0,0,0,0,6,3,3,19,0,0,0,4,0,0,6,14,0,31,0,0,4,0,0,0,0,7,0,16,0,4,0,4,4,6,6,3,0,25,0,0,3,3,0,5,3,0,0,21,0,4,7,4,0,3,4,0,0,22,0,0,4,4,4,0,0,0,0,10,0,0,4,5,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,13,0,0,3,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,8,10,13,33,29,30,24,46,34,4,211,3,0,0,0,3,3,0,0,0,11,4,0,0,0,0,0,3,0,0,8,5,0,0,0,0,4,5,3,0,20,4,0,4,0,5,0,13,7,3,38,0,0,0,4,0,3,11,15,0,44,0,0,7,0,0,5,5,7,3,25
80107108204,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,5,0,6,0,0,0,4,0,0,8,0,0,10,0,0,4,4,5,0,4,3,0,12,0,0,0,0,0,3,0,0,0,10,0,0,3,4,3,0,0,0,0,14,0,0,0,5,3,0,0,0,0,7,0,0,0,3,11,8,0,0,0,23,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,7,12,15,21,29,17,27,13,3,145,8,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,3,0,11,7,3,0,0,0,0,0,7,0,16,0,0,0,0,0,0,3,6,0,8,0,4,0,0,0,0,3,9,0,10,0,8,0,0,0,0,3,0,0,16
80107108205,0,0,4,0,0,5,3,0,0,18,0,3,0,0,0,3,3,3,0,9,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,4,0,3,0,6,0,0,0,6,0,0,3,3,5,0,0,0,0,15,0,0,0,0,0,4,0,0,0,10,0,0,8,3,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,6,16,22,26,24,26,20,0,0,128,6,0,6,5,0,0,3,0,0,26,0,0,0,0,0,0,3,0,0,7,4,0,3,5,0,0,0,0,0,11,0,0,8,0,3,8,8,0,0,20,0,0,0,0,5,3,4,4,0,24,0,0,4,4,3,0,0,0,0,16
80107108206,0,4,0,0,0,0,6,0,0,9,0,0,0,0,0,4,5,0,0,10,0,0,0,0,3,0,6,3,0,9,0,0,3,4,3,5,5,0,0,11,0,0,0,0,0,0,4,0,3,11,0,3,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,14,20,15,18,10,18,8,3,123,9,0,0,0,0,0,6,0,0,23,3,0,0,4,0,0,4,0,0,13,3,3,0,0,3,0,0,0,0,16,0,4,0,0,6,0,13,3,0,24,0,3,0,4,0,4,3,0,0,12,0,0,0,0,3,4,0,3,0,17
80107108207,4,5,5,3,0,0,3,8,0,27,0,0,0,5,0,0,7,10,0,26,0,0,0,5,0,0,5,5,0,23,0,0,0,0,0,3,13,4,0,27,0,8,7,5,0,3,5,9,0,27,0,4,4,9,7,3,0,3,0,31,0,0,3,3,0,3,6,0,0,29,0,0,5,0,6,4,0,0,0,17,0,0,0,3,0,0,0,0,0,11,0,0,0,10,13,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,14,20,40,48,35,31,53,51,9,294,13,4,4,6,6,0,0,4,0,37,9,0,0,0,0,3,4,0,0,18,5,0,6,0,0,0,4,4,3,27,3,5,4,3,4,0,7,10,0,37,0,0,0,4,7,0,8,8,0,33,0,4,3,6,0,3,12,9,0,37
80107108208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,0,6,4,3,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,21,17,13,10,12,0,82,8,0,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,6,0,9
80107108209,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,4,0,0,12,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,3,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,20,18,12,18,11,0,102,14,5,0,0,0,0,4,0,0,26,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,11,0,20,0,0,0,0,0,0,8,0,4,13,0,0,0,4,0,0,5,3,0,17
80107108210,4,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,5,0,20,0,0,0,0,0,0,0,5,0,13,0,0,0,4,0,0,0,0,0,7,0,0,4,0,5,3,3,0,0,15,0,0,5,0,4,0,0,0,0,13,0,0,3,0,5,10,3,0,0,20,0,0,0,3,5,5,0,0,0,19,0,0,0,3,7,0,0,0,0,20,0,0,6,7,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,12,0,5,0,4,3,0,0,0,0,6,11,3,17,29,45,26,36,14,6,195,12,0,0,4,7,0,6,3,0,23,7,3,0,0,4,0,0,0,0,15,3,0,0,0,0,3,6,0,0,13,4,0,3,4,0,0,4,3,0,21,0,0,0,0,5,0,5,4,5,28,0,0,0,0,3,4,5,3,0,25
80107108211,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,11,0,3,0,0,0,0,3,0,0,9,0,0,5,0,0,0,0,0,0,9,0,0,3,4,4,0,0,0,0,14,0,0,0,4,0,0,0,0,0,6,0,0,0,11,10,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,9,16,21,32,21,13,35,6,0,156,13,5,0,0,0,0,4,0,0,20,0,0,0,0,0,0,7,0,0,10,3,0,3,0,0,4,4,0,0,16,0,0,0,0,0,4,3,7,0,16,0,0,0,0,0,0,3,0,0,8,0,8,0,4,0,0,0,0,0,20
80107108212,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,4,0,0,13,0,0,0,0,0,6,9,0,0,16,0,0,6,0,0,0,8,0,0,10,0,5,3,3,4,4,5,0,0,21,0,0,3,0,0,3,4,0,0,15,0,0,0,7,3,4,3,0,0,17,0,0,4,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,3,7,8,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,12,8,21,22,30,24,34,7,0,167,11,5,0,3,0,3,6,0,0,28,7,0,0,0,0,6,0,0,0,11,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,12,0,6,0,0,5,0,7,0,3,21,0,0,0,0,5,6,8,0,0,29
80107108213,0,0,7,3,0,0,3,0,0,12,0,0,0,3,5,0,3,0,0,15,0,0,3,5,5,0,12,0,0,17,0,0,4,7,0,0,4,0,0,14,0,0,5,3,3,0,3,0,0,19,0,0,0,8,6,0,6,0,0,22,0,3,3,4,4,3,0,0,0,17,0,0,4,3,5,0,3,0,0,16,0,0,3,3,0,4,0,0,0,7,0,0,3,10,9,3,0,0,0,27,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,7,40,49,37,23,43,9,0,223,12,0,3,3,0,0,3,0,0,24,6,0,0,6,0,0,0,0,0,15,7,0,0,0,0,0,4,0,0,15,0,6,7,3,0,3,9,0,0,25,0,0,0,3,5,0,4,0,0,20,0,8,0,6,5,0,13,0,0,35
80107108214,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,5,0,0,0,12,0,0,3,0,5,0,0,0,0,10,0,0,0,0,4,0,0,0,0,5,0,0,3,0,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,13,12,20,19,8,4,98,3,0,0,0,0,0,3,0,0,15,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,4,3,0,16,0,0,3,0,0,0,3,4,0,16
80107108215,0,4,0,0,0,0,0,0,0,3,0,0,6,5,0,4,9,3,0,23,0,0,3,5,0,0,3,0,0,17,0,0,8,0,8,0,4,0,0,23,0,3,4,5,3,5,3,5,0,23,0,0,6,6,5,8,0,0,0,30,0,0,4,6,5,5,0,0,0,19,0,0,8,5,9,9,0,0,0,28,0,0,9,3,4,4,0,0,0,19,0,0,0,6,13,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,5,0,3,4,7,0,0,15,9,12,49,43,59,34,24,11,7,251,9,0,8,0,5,3,0,0,0,24,0,0,0,0,0,0,0,0,0,5,3,0,0,6,5,0,0,0,0,17,0,4,4,3,4,0,0,0,0,10,0,0,3,9,0,6,9,3,0,34,0,5,3,3,0,3,3,3,0,28
