SA1_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,12,13,6,102,0,133,0,0,0,10,0,10,7,0,0,0,0,7,4,4,0,0,0,8,4,0,0,4,0,8,18,6,8,65,0,97,9,0,3,0,0,12,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,33,0,45,3,3,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,25,3,0,4,0,32,0,0,0,3,11,14,87,18,17,179,11,312
80107108602,0,8,8,76,0,92,0,0,0,10,0,10,12,4,3,0,0,19,4,0,0,0,0,4,3,0,0,0,0,3,15,16,4,57,0,92,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,20,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,8,0,27,7,0,0,0,9,16,66,26,9,132,9,242
80107108603,5,23,19,112,0,159,0,0,0,20,0,20,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,26,15,20,106,0,167,7,0,0,0,0,7,0,0,0,4,0,4,7,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,5,3,51,0,65,3,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,47,0,68,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,6,7,0,66,0,0,3,0,19,22,103,41,41,232,22,439
80107108604,4,5,8,82,0,99,0,0,0,6,0,6,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,17,9,6,66,0,98,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,19,0,25,0,0,0,10,0,10,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,24,0,4,3,0,31,0,0,0,0,9,9,65,14,16,152,9,256
80107108605,0,28,13,134,0,175,0,0,0,16,0,16,13,0,0,0,0,13,3,0,0,5,0,8,5,4,3,7,0,19,25,16,12,115,0,168,3,0,0,0,0,3,0,0,0,3,0,3,4,4,0,26,0,34,4,0,0,0,0,4,0,0,0,6,0,6,5,0,0,0,0,5,4,5,0,47,0,56,11,6,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,30,0,47,0,0,0,4,0,4,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,6,0,6,32,3,8,9,0,52,0,0,0,0,11,11,113,41,28,257,11,450
80107108701,3,14,10,162,5,194,0,0,0,25,0,25,12,0,0,0,0,12,0,0,0,3,0,3,3,0,0,0,0,3,27,10,9,104,0,150,7,0,0,0,0,7,0,0,0,0,0,0,9,5,0,20,0,34,3,0,0,5,0,8,0,0,5,0,0,5,15,0,0,0,0,15,9,8,9,45,0,71,3,0,0,11,0,14,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,37,0,41,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,48,4,0,11,0,63,0,0,0,4,11,15,134,26,21,277,12,470
80107108702,11,19,12,114,3,159,0,3,0,28,0,31,8,0,3,0,0,11,0,0,0,0,0,0,5,0,0,3,0,8,19,21,13,93,5,151,4,0,0,0,0,4,0,0,0,0,0,0,7,5,3,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,31,0,31,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,39,0,49,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,5,3,0,41,0,0,0,0,22,22,83,39,24,225,25,396
80107108703,10,28,20,168,5,231,0,4,0,18,0,22,16,0,3,3,0,22,11,0,0,3,0,14,0,4,0,5,0,9,40,23,15,130,0,208,12,0,0,0,0,12,0,0,0,0,0,0,5,5,0,13,0,23,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,8,10,4,0,59,0,73,7,5,0,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,3,6,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,37,0,57,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,43,5,0,0,0,48,0,0,0,0,13,13,174,55,28,307,13,577
80107108704,4,13,5,57,0,79,0,0,0,4,0,4,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,6,15,19,7,45,0,86,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,3,3,23,0,29,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,13,13,89,24,17,104,11,245
80107108705,8,22,18,135,0,183,0,0,0,12,0,12,14,6,0,3,0,23,9,0,0,0,0,9,0,4,0,3,0,7,33,11,14,106,4,168,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,27,0,38,3,0,5,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,11,3,12,6,48,0,69,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,52,5,4,9,0,70,3,0,0,0,15,18,154,28,29,237,21,469
80107108706,6,34,21,164,3,228,0,0,0,27,0,27,12,0,0,3,0,15,6,0,0,0,0,6,4,3,0,4,0,11,36,21,23,128,0,208,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,17,0,0,0,0,0,0,4,3,0,5,0,12,25,0,0,0,0,25,12,4,8,43,0,67,3,5,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,4,0,8,0,0,0,0,0,0,0,5,4,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,35,0,56,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,3,0,9,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,61,11,5,12,0,89,7,0,0,5,21,33,184,52,46,311,28,621
80107108707,0,10,4,98,0,112,0,0,0,19,0,19,3,4,0,0,0,7,3,0,0,0,0,3,3,0,0,3,0,6,17,13,8,57,0,95,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,8,0,14,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,16,0,20,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,25,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,5,0,6,0,44,0,0,0,0,12,12,75,21,13,161,12,282
80107108801,3,20,23,142,0,188,0,0,0,12,0,12,0,0,0,0,0,0,8,3,0,9,0,20,11,4,0,22,0,37,31,11,23,112,5,182,5,0,0,0,0,5,5,4,0,0,0,9,6,0,0,6,0,12,0,0,0,4,0,4,5,5,0,0,0,10,8,0,4,0,0,12,6,4,0,69,0,79,6,3,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,4,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,30,0,37,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,24,6,4,6,0,40,0,0,0,0,12,12,135,36,40,273,17,501
80107108802,0,18,5,105,0,128,0,0,0,5,0,5,6,0,0,0,0,6,3,0,0,5,0,8,5,0,0,3,0,8,6,23,4,91,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,4,0,0,0,0,4,0,0,0,9,0,9,0,0,0,0,0,0,4,6,5,25,0,40,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,9,0,5,0,0,14,0,0,0,0,0,0,54,36,9,189,5,293
80107108803,3,12,14,117,0,146,0,0,0,13,0,13,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,24,12,10,81,0,127,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,4,34,0,38,5,3,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,27,0,37,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,32,5,6,6,0,49,0,0,0,3,0,3,96,26,22,200,6,350
80107108804,4,19,14,125,0,162,0,3,0,4,0,7,10,0,0,0,0,10,3,0,0,5,0,8,5,0,0,4,0,9,31,20,14,93,0,158,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,18,0,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,4,8,41,0,53,3,0,0,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,26,0,49,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,21,9,6,8,0,44,0,0,3,0,0,3,127,35,29,215,5,411
80107108805,4,10,15,113,0,142,0,0,0,31,0,31,0,0,0,0,0,0,6,0,0,0,0,6,0,5,0,0,0,5,20,11,11,82,0,124,5,0,0,0,0,5,0,0,0,0,0,0,5,3,5,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,3,4,30,0,37,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,26,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,33,3,3,7,0,46,0,0,0,0,14,14,89,21,24,204,14,352
80107108806,0,19,6,113,0,138,0,0,0,16,0,16,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,23,9,6,82,0,120,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,3,3,31,0,40,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,5,0,26,0,41,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,4,0,0,25,5,0,0,0,10,15,75,27,14,177,10,303
80107108807,7,28,19,150,0,204,0,3,0,11,0,14,6,0,0,0,0,6,0,0,0,0,0,0,5,6,0,8,0,19,28,25,15,119,0,187,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,28,0,47,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,6,7,37,0,59,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,24,0,7,6,0,37,3,0,0,0,6,9,86,46,34,274,10,450
80107108808,0,7,9,101,0,117,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,3,0,7,6,17,4,81,0,108,9,0,0,0,0,9,0,0,0,0,0,0,7,0,4,18,0,29,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,0,0,4,4,5,0,38,0,47,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25,0,33,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,20,8,0,10,0,38,0,0,0,0,10,10,70,25,13,191,6,305
80107108809,3,42,25,161,0,231,3,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,42,31,30,104,0,207,6,0,0,0,0,6,0,0,0,0,0,0,12,3,0,17,0,32,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32,8,8,3,43,0,62,8,5,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,15,6,4,43,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,0,0,0,0,0,0,30,5,4,7,0,46,0,0,0,0,18,18,162,59,44,273,16,554
80107108810,0,12,10,53,0,75,0,0,0,9,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,14,10,5,79,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,21,0,0,0,0,21,4,0,0,33,0,37,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,6,0,33,7,0,0,0,10,17,69,21,16,140,5,251
80107108901,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,0,20,3,36
80107109001,5,11,0,78,0,94,0,0,0,17,0,17,4,3,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,8,8,3,51,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,15,0,25,5,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,28,6,0,0,0,34,3,0,0,0,11,14,61,23,5,130,11,230
80107109002,0,20,6,69,0,95,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,5,42,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,21,0,30,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,23,3,0,0,0,26,0,0,0,0,9,9,40,25,6,121,9,201
80107109003,0,20,19,154,0,193,0,0,0,0,0,0,4,0,0,5,0,9,6,0,0,0,0,6,10,0,0,3,0,13,34,10,8,138,0,190,4,0,0,0,0,4,5,0,0,0,0,5,6,4,0,16,0,26,8,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,10,4,6,3,58,0,71,6,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,4,0,7,0,0,0,0,0,0,4,12,4,51,0,71,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,9,6,0,49,0,0,0,7,13,20,130,41,29,292,13,505
80107109004,9,27,19,147,0,202,0,4,0,19,0,23,15,0,0,0,0,15,0,0,0,0,0,0,5,0,0,12,0,17,34,21,21,144,0,220,0,0,3,0,0,3,0,5,0,4,0,9,10,0,3,17,0,30,6,0,0,7,0,13,0,0,0,0,0,0,12,0,0,0,0,12,12,3,9,53,0,77,9,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,14,0,0,5,0,19,4,0,0,3,0,7,0,0,0,0,0,0,11,0,0,0,0,11,14,6,5,48,0,73,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,45,9,0,10,0,64,0,0,0,0,12,12,164,52,35,306,12,569
