SA1_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
80107107303,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,8,0,8,..,59,4,65,0,65,..,0,0,0,7,7,438,59,4,65,7,505
80107107304,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,6,..,16,0,15,3,20,..,0,0,0,5,5,305,16,0,15,8,329
80107107307,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,4,0,4,..,76,7,78,0,78,..,0,0,0,4,4,346,76,7,78,4,432
80107107308,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,0,30,0,30,..,0,0,0,5,5,256,27,0,30,5,289
80107107309,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,9,29,0,29,..,60,11,71,0,73,..,0,0,0,17,15,476,63,11,71,21,566
80107107310,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,38,7,43,0,43,..,0,0,0,7,8,334,43,7,47,7,388
80107107311,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,6,10,0,10,..,76,7,82,0,82,..,0,0,0,17,17,474,76,7,82,17,577
80107107312,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,43,5,50,0,53,..,0,0,0,0,0,309,43,5,50,5,362
80107107313,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,5,0,8,0,8,..,34,10,44,0,44,..,3,0,3,14,19,282,34,10,42,14,347
80107107314,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,8,..,32,3,35,0,32,..,0,0,0,6,6,222,32,3,35,4,265
80107107315,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,7,6,14,0,14,..,0,0,0,34,34,76,7,6,14,34,118
80107107316,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,43,0,45,0,45,..,0,0,0,27,27,243,43,0,45,27,316
80107107317,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,3,6,0,6,..,47,5,51,0,54,..,0,0,0,4,4,303,47,5,51,6,364
80107107401,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,6,0,6,..,3,0,3,0,3,..,53,5,55,0,55,..,0,0,0,19,24,387,53,5,58,19,465
80107107402,0,0,0,0,..,0,4,4,0,4,..,0,0,0,0,0,..,0,0,4,0,4,..,6,0,6,0,11,..,70,8,85,0,80,..,5,0,5,10,12,487,76,8,84,9,580
80107107403,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,26,0,32,5,31,..,0,0,0,0,0,271,26,0,30,5,300
80107107404,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,17,3,21,0,21,..,53,12,68,0,68,..,3,0,3,14,15,256,58,15,72,14,339
80107107405,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,4,..,6,0,8,0,8,..,9,7,14,0,14,..,93,9,100,0,104,..,3,0,3,23,18,354,91,9,103,21,475
80107107406,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,6,0,6,..,0,5,7,0,7,..,31,3,33,0,37,..,0,0,0,23,24,418,27,3,36,25,475
80107107407,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,12,0,12,..,73,8,82,0,82,..,0,0,0,16,14,430,76,8,85,16,526
80107107408,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,4,0,4,..,24,4,22,0,22,..,0,0,0,5,5,228,24,4,22,5,259
80107107409,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,68,5,73,6,71,..,0,0,0,13,13,372,68,5,73,16,457
80107107410,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,37,0,36,0,36,..,0,0,0,3,3,240,37,0,36,3,282
80107107411,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,64,10,69,0,69,..,0,0,0,7,7,411,64,10,69,7,489
80107107412,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,33,5,40,0,40,..,0,0,0,18,18,246,33,5,40,18,296
80107107413,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,0,..,31,0,31,0,31,..,3,0,3,3,3,269,34,0,34,4,307
80107107502,0,5,0,5,..,0,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,12,6,13,0,13,..,63,9,65,0,67,..,0,0,0,0,0,287,63,9,65,0,355
80107107503,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,19,0,18,..,58,4,65,0,70,..,0,0,0,4,4,319,58,4,65,3,388
80107107504,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,5,0,5,..,58,3,67,0,67,..,0,0,0,22,28,335,63,3,66,22,429
80107107505,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,62,0,60,0,62,..,0,0,0,21,21,403,62,0,60,18,488
80107107506,0,0,0,0,..,4,4,4,0,4,..,0,0,0,0,0,..,3,4,0,0,0,..,9,0,9,0,9,..,69,7,79,0,79,..,0,0,0,13,13,386,75,7,74,13,472
80107107507,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,3,5,0,5,..,49,7,50,0,56,..,0,0,0,13,13,343,49,7,50,16,412
80107107508,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,66,5,72,0,72,..,0,0,3,5,7,231,65,7,74,5,312
80107107509,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,20,0,20,0,20,..,0,0,0,3,3,191,20,0,20,3,216
80107107510,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,5,12,0,12,..,8,0,16,0,16,..,57,3,61,0,61,..,0,0,0,10,10,474,57,3,61,10,551
80107107512,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,6,29,0,29,..,5,0,5,13,15,238,28,6,35,13,287
80107107513,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,6,6,284,15,0,15,6,314
80107107514,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107107515,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107107516,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,7,3,11,0,11,..,11,0,16,0,16,..,113,19,125,0,125,..,0,0,0,5,6,451,113,19,129,5,582
80107107517,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,7,0,3,..,28,3,30,0,37,..,0,0,0,0,3,271,28,3,30,3,310
80107107601,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,50,8,59,0,58,..,0,0,0,5,4,275,55,8,57,6,340
80107107602,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,29,3,32,0,32,..,0,0,0,4,4,347,29,3,32,4,381
80107107603,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,61,6,63,5,70,..,0,0,0,9,11,339,61,6,66,11,413
80107107604,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,12,0,12,..,61,6,64,0,64,..,0,0,0,8,8,329,61,6,64,8,400
80107107605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,49,3,51,0,51,..,0,0,0,0,0,306,48,3,56,0,360
80107107606,0,5,0,5,..,0,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,9,0,8,..,76,4,88,0,83,..,5,0,5,10,10,351,85,4,90,11,447
80107107607,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107107608,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,52,3,57,0,57,..,0,0,0,5,3,367,54,3,60,5,431
80107107609,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,29,6,39,0,39,..,0,0,0,6,3,190,32,6,37,6,231
80107107701,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,19,0,20,0,20,..,66,12,78,0,78,..,0,0,0,22,22,517,66,12,78,22,613
80107107702,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,13,4,11,0,11,..,51,15,69,0,69,..,0,0,0,8,16,270,55,15,68,8,346
80107107703,0,0,0,0,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,51,4,56,0,56,..,0,0,0,5,5,294,51,4,56,5,349
80107107704,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,11,0,11,..,41,5,46,0,46,..,0,0,0,11,11,243,41,5,46,11,306
80107107705,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,6,28,0,28,..,61,9,71,0,71,..,0,0,0,7,7,389,61,9,71,7,469
80107107706,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,3,0,6,..,24,4,27,0,29,..,0,0,0,6,6,254,24,4,27,7,287
80107107707,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,14,3,11,0,11,..,50,5,57,0,57,..,0,0,0,0,0,282,50,5,57,0,342
80107107708,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107107801,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,15,5,19,0,19,..,78,10,81,0,81,..,0,0,0,12,11,394,80,10,83,12,495
80107107802,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,51,7,61,0,61,..,0,0,0,3,3,171,51,7,61,3,240
80107107803,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,9,0,11,0,11,..,10,0,8,0,8,..,60,8,72,0,70,..,0,0,0,23,26,302,64,8,71,20,398
80107107804,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,11,3,17,0,17,..,47,9,55,0,55,..,0,0,0,6,6,254,47,9,55,6,314
80107107805,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,5,0,5,..,38,4,39,4,43,..,0,0,0,7,7,320,38,4,39,9,369
80107107806,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,37,0,38,0,38,..,0,0,0,13,17,338,36,0,36,13,394
80107107807,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,32,4,35,0,35,..,0,0,0,5,5,181,32,4,35,5,223
80107107808,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,64,5,65,0,65,..,6,0,6,3,3,313,66,5,68,3,388
80107107809,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,6,0,6,..,40,0,43,0,43,..,0,0,0,9,9,240,40,0,43,9,288
80107107810,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,17,0,17,..,98,15,108,0,108,..,0,0,0,58,62,525,95,15,116,58,700
80107107811,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,9,3,13,0,11,..,70,18,88,0,87,..,4,0,5,18,20,463,77,18,95,17,573
80107107812,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,51,8,62,0,62,..,0,0,0,3,5,261,55,8,63,3,324
80107107813,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,8,..,38,0,42,0,43,..,0,0,0,10,10,280,38,0,42,13,334
80107107814,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,14,0,14,..,6,0,11,0,11,..,109,14,123,0,127,..,0,0,0,9,4,389,111,14,126,4,522
80107107815,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,26,3,29,0,29,..,0,0,0,8,13,284,29,3,32,8,322
80107107816,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,39,0,39,0,43,..,0,0,0,0,0,243,39,0,39,0,283
80107107817,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,13,0,13,..,0,0,0,8,8,223,15,0,13,8,242
80107107818,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,8,0,8,..,45,5,48,0,48,..,0,0,0,4,4,362,45,5,48,4,421
80107107819,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,41,9,46,0,52,..,0,0,0,15,15,189,41,9,46,14,252
80107107820,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,5,0,5,0,5,..,32,7,39,0,39,..,6,0,6,0,4,353,37,7,45,0,405
80107107821,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,12,0,17,..,5,6,4,0,4,..,57,8,67,3,71,..,4,0,4,7,10,339,60,8,69,10,415
80107107901,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,43,0,43,0,43,..,0,0,0,0,0,240,43,0,43,0,283
80107107902,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,49,0,54,0,54,..,6,0,6,9,14,340,54,0,56,9,405
80107107903,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,4,13,0,13,..,49,7,59,0,59,..,8,0,8,21,21,400,61,7,65,21,480
80107107904,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,12,..,59,10,68,0,66,..,0,0,0,5,5,306,59,10,68,8,381
80107107905,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,35,0,35,0,35,..,0,0,0,9,9,356,35,0,35,9,403
80107107906,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,58,3,58,5,60,..,0,0,0,3,3,297,58,3,58,6,364
80107107907,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,10,..,8,0,8,0,9,..,66,0,70,0,71,..,6,0,6,8,12,216,64,0,71,14,298
80107107908,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,6,11,0,11,..,43,9,50,0,50,..,0,0,0,13,13,209,43,9,50,13,272
80107107909,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,5,3,10,0,10,..,26,8,36,0,36,..,0,0,0,0,3,216,28,8,35,0,257
80107108002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,4,18,0,18,..,63,3,66,0,70,..,4,0,4,24,33,319,67,3,72,24,419
80107108003,0,8,4,4,..,3,0,6,0,6,..,0,0,0,0,0,..,6,0,7,0,7,..,23,3,21,0,21,..,138,21,155,6,157,..,8,0,12,18,26,719,151,16,165,21,910
80107108006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,14,0,14,0,14,..,74,7,75,0,75,..,9,0,9,11,15,125,76,7,85,11,220
80107108007,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,98,3,108,0,109,..,3,0,3,63,70,360,106,3,107,63,530
80107108008,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,31,0,31,..,3,0,3,0,3,100,31,0,33,4,137
80107108009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,3,0,4,..,0,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,23,0,24,0,26,..,135,9,145,5,152,..,0,0,0,13,17,374,139,9,147,20,547
80107108012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80107108013,0,13,0,13,..,6,0,8,0,10,..,0,0,3,0,3,..,5,0,5,0,5,..,28,0,28,0,28,..,152,12,163,4,161,..,0,0,0,18,16,352,153,12,160,21,533
80107108014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,48,3,0,3,0,56
80107108015,0,8,0,8,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,12,0,12,..,102,11,108,0,108,..,0,0,3,8,10,287,103,12,114,8,409
80107108016,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,101,0,106,3,106,..,0,0,0,17,17,245,101,0,106,21,366
80107108101,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,73,8,81,0,80,..,4,0,4,11,17,290,75,9,81,16,393
80107108102,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,68,0,72,6,78,..,0,0,0,0,4,242,71,0,73,10,322
80107108103,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,81,14,94,0,93,..,4,0,4,16,18,353,82,14,98,18,469
80107108104,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,10,0,8,0,8,..,42,6,45,0,45,..,0,0,0,8,8,266,42,6,45,8,322
80107108105,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,10,4,12,0,12,..,88,3,89,0,94,..,0,0,0,0,4,283,83,3,95,3,375
80107108106,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,9,0,11,..,7,5,16,0,16,..,61,10,70,3,76,..,0,0,0,12,14,272,65,10,77,17,358
80107108107,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,69,7,74,3,79,..,0,0,0,13,13,239,69,7,74,14,323
80107108108,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,3,4,5,0,5,..,19,0,19,0,20,..,95,20,112,0,113,..,0,0,0,3,8,316,91,20,113,6,433
80107108109,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,4,..,13,4,14,0,13,..,60,10,74,0,78,..,9,0,9,9,19,255,74,10,88,13,348
80107108111,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,4,16,0,16,..,3,0,4,0,4,..,47,10,53,0,53,..,0,0,0,5,5,244,47,10,53,5,296
80107108112,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,7,0,7,0,7,..,46,0,42,0,42,..,0,0,0,6,7,237,44,0,44,6,290
80107108113,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,149,3,0,3,4,155
80107108114,0,0,0,0,..,0,3,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,41,4,41,0,45,..,0,0,0,0,0,190,39,4,42,0,234
80107108201,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,4,0,4,0,4,..,31,0,33,0,33,..,0,0,0,6,6,240,31,0,33,6,283
80107108202,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,29,7,33,0,32,..,0,0,0,5,5,205,29,7,33,4,249
80107108203,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,12,0,10,0,10,..,47,9,64,0,64,..,3,0,3,30,32,380,51,9,63,30,471
80107108204,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,35,0,38,..,0,0,0,11,9,306,37,0,35,14,353
80107108205,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,3,0,3,..,52,13,62,0,62,..,0,0,0,15,18,247,52,13,61,15,327
80107108206,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,30,4,38,0,42,..,0,0,0,6,6,254,30,4,38,5,301
80107108207,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,83,5,87,0,89,..,0,0,0,24,28,546,87,5,90,27,661
80107108208,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,20,..,0,0,0,13,13,185,17,0,17,6,214
80107108209,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,16,0,16,..,0,3,3,0,3,..,41,9,51,0,51,..,4,0,4,6,10,204,45,9,49,6,259
80107108210,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,13,0,13,0,13,..,74,8,82,0,82,..,0,0,0,8,10,396,77,8,81,8,486
80107108211,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,26,0,29,0,29,..,0,0,0,19,18,316,24,0,28,19,359
80107108212,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,8,0,8,..,3,0,3,0,3,..,39,4,41,0,43,..,0,0,0,8,10,346,41,4,41,9,401
80107108213,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,55,6,63,0,63,..,4,0,4,16,14,492,56,6,66,16,576
80107108214,3,6,0,6,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,8,0,8,..,0,0,4,0,4,..,20,8,30,0,30,..,0,0,0,11,11,212,20,8,30,11,247
80107108215,0,3,0,3,..,3,6,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,17,5,18,0,18,..,90,18,109,4,108,..,0,0,0,30,30,398,90,18,109,30,535
80107108216,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,6,0,9,..,67,10,83,0,79,..,0,0,0,14,15,288,67,9,78,13,388
80107108217,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,38,3,42,0,42,..,0,0,0,15,15,349,38,3,42,15,399
80107108218,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,4,0,4,..,0,0,0,0,0,..,37,10,47,0,47,..,0,0,0,14,14,319,37,10,47,14,374
80107108219,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,52,4,57,0,57,..,5,0,5,28,30,428,56,4,63,28,515
80107108220,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,4,0,4,0,4,..,29,0,34,0,31,..,3,0,4,6,12,355,30,0,36,10,399
80107108221,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,51,3,60,0,60,..,0,0,0,17,18,277,52,3,61,17,354
80107108222,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,6,16,0,16,..,56,12,72,0,72,..,0,0,0,6,11,298,61,12,74,6,381
