SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
80104103918,7,11,49,9,3,3,0,0,0,80,0,4,6,0,0,0,5,0,0,9,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,3,0,0,13,0,0,4,0,0,0,0,0,0,3,7,13,53,12,9,8,4,0,0,102,15,6,37,12,6,3,4,0,0,77,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,5,46,12,6,5,0,0,0,93,16,19,84,17,7,9,5,0,0,155,0,3,8,0,0,0,5,0,0,18,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,8,4,4,3,4,0,0,27,0,0,5,0,0,0,0,0,0,8
80104103919,25,11,17,24,12,3,6,0,0,95,4,0,0,8,6,6,0,0,0,28,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,9,6,6,0,0,0,29,0,0,0,0,0,0,0,0,0,4,24,7,25,29,19,10,4,0,0,127,26,19,23,23,11,0,0,0,0,98,0,8,4,0,0,3,3,5,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,8,5,3,4,0,3,5,0,30,0,0,3,0,0,0,0,0,0,5,27,22,28,29,17,6,5,5,0,134,49,29,36,49,22,6,6,0,0,194,3,6,11,8,5,12,3,0,0,45,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,6,12,14,8,8,5,4,0,61,0,0,5,0,0,0,0,0,0,6
80104103920,8,7,47,12,7,0,0,0,0,79,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,14,4,50,16,7,3,0,0,0,94,16,5,44,8,4,4,0,0,0,83,0,0,9,0,6,0,0,0,0,14,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,16,0,0,7,0,0,0,0,0,0,7,18,5,55,13,8,4,0,0,0,104,27,11,84,24,11,3,5,0,0,160,0,0,12,3,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,14,6,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,8
80104103921,28,16,62,39,8,0,0,0,0,153,0,0,15,3,5,4,0,0,0,24,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,0,0,0,0,31,0,0,3,6,0,0,0,0,0,12,28,19,80,43,11,5,0,0,0,192,19,12,72,36,5,4,3,0,0,155,0,3,9,6,0,0,0,0,0,28,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,14,9,4,0,4,4,0,35,5,0,3,0,0,0,0,0,0,8,28,12,93,44,8,10,3,6,0,194,51,27,135,72,15,7,5,0,0,309,0,3,26,11,5,0,3,0,0,49,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,4,0,6,0,6,24,13,3,3,7,3,0,62,5,0,6,3,0,0,0,0,0,16
80104103922,59,27,23,41,19,4,0,0,0,179,6,4,10,9,4,4,0,0,0,31,0,4,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,6,4,10,9,8,9,4,5,0,41,6,5,0,3,3,0,0,0,0,13,70,32,34,53,35,10,3,5,0,238,48,18,29,32,22,12,3,0,0,168,0,5,8,10,0,4,0,0,0,33,0,0,0,6,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,8,17,6,5,4,0,0,47,0,4,0,0,0,0,0,0,0,11,57,28,40,53,30,12,5,0,0,224,111,48,58,79,48,18,0,0,0,354,9,8,16,18,11,3,3,0,0,65,0,3,0,6,4,0,3,5,0,18,0,0,0,0,0,0,0,0,0,0,9,15,16,18,15,7,4,5,0,86,5,7,0,5,3,0,0,0,0,31
80104103923,68,23,16,44,44,6,0,0,0,192,9,4,3,7,11,4,0,0,0,34,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,4,3,5,9,7,0,0,0,41,7,0,8,6,4,0,0,0,0,20,80,27,26,51,55,9,6,0,0,263,57,20,24,41,31,5,4,0,0,181,5,7,0,8,6,7,0,0,0,39,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,4,7,3,12,10,6,3,0,0,51,0,0,10,0,4,0,0,0,0,15,63,26,35,53,45,14,13,5,0,246,121,36,40,85,74,13,5,0,0,375,11,14,8,13,15,8,4,0,0,73,0,0,0,3,3,4,0,0,0,11,0,0,0,4,0,0,0,0,0,8,13,15,6,19,25,14,7,4,0,97,10,5,12,5,5,0,3,0,0,43
80104103924,46,22,27,34,22,9,3,0,0,159,4,0,0,3,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,4,0,0,22,0,3,3,5,0,0,0,0,0,17,56,28,28,37,27,13,6,0,0,202,48,15,17,31,20,9,0,0,0,142,7,6,5,9,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,7,9,7,10,6,0,0,0,0,42,4,0,3,4,0,0,0,0,0,15,61,23,22,42,28,12,6,3,0,206,97,39,44,55,42,25,3,3,0,304,15,5,9,9,7,0,5,0,0,51,0,3,0,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,15,7,7,13,13,0,7,0,0,65,11,3,3,5,3,0,0,0,0,31
80104103925,48,17,24,45,18,18,0,0,0,163,5,0,4,9,9,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,9,9,0,0,0,27,0,0,3,3,0,0,0,0,0,13,59,19,31,51,24,24,4,0,0,205,44,25,18,34,26,3,4,0,0,155,3,3,8,7,7,5,5,4,0,40,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,3,7,10,6,11,5,4,0,49,0,4,0,4,0,0,0,0,0,8,46,33,26,43,37,16,10,4,0,214,96,40,36,79,42,21,6,0,0,322,9,8,12,10,15,16,3,4,0,71,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,8,16,14,17,15,3,4,0,78,6,7,4,9,0,0,0,0,0,25
80104103926,10,6,30,17,0,0,0,3,0,62,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,12,31,20,0,3,0,3,0,77,6,3,28,21,0,4,0,0,0,61,0,0,14,5,0,0,5,0,0,21,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,0,5,0,0,25,0,0,0,0,0,3,0,0,0,5,6,10,38,23,4,7,5,0,0,93,17,17,52,32,0,0,0,3,0,123,0,6,14,3,0,0,3,0,0,32,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,4,0,0,3,0,0,32,0,0,0,0,0,3,0,0,0,8
80104103927,68,35,45,53,29,16,3,0,0,246,0,0,0,0,12,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,5,0,0,0,20,0,0,3,4,0,4,0,0,0,14,68,39,50,55,41,24,3,0,0,281,50,22,59,35,28,5,0,0,0,208,0,5,3,14,4,5,4,5,0,34,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,14,3,4,9,5,0,46,8,3,3,4,0,5,0,0,0,16,56,31,64,53,36,18,7,7,0,270,116,59,105,94,53,22,7,4,0,455,0,8,0,13,16,9,4,4,0,56,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,5,15,16,11,9,4,0,63,4,3,9,3,3,6,0,0,0,29
80104103928,35,11,13,23,20,12,3,0,0,114,0,0,3,3,0,4,0,0,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,7,0,0,0,22,0,5,0,0,0,0,0,0,0,3,38,14,18,26,21,16,3,0,0,141,30,16,12,24,11,13,4,0,0,104,0,6,0,7,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,7,0,7,4,3,5,0,0,24,0,0,0,0,0,0,0,0,0,4,30,23,15,33,11,15,4,0,0,133,68,27,24,48,25,17,3,0,0,221,0,4,8,7,6,7,0,0,0,34,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,8,12,3,9,4,0,0,52,0,4,0,0,0,0,0,0,0,4
80104103929,26,15,48,26,9,0,0,0,0,133,0,4,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,7,27,22,53,31,11,4,0,0,0,153,18,19,50,22,0,4,0,0,0,113,0,0,4,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,18,0,0,3,0,0,0,0,0,0,5,18,24,60,24,9,8,0,0,0,133,41,35,97,48,13,5,0,0,0,245,0,4,10,8,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,3,0,0,0,0,29,0,7,6,0,0,0,0,0,0,10
80104104001,40,54,93,44,26,16,4,0,0,280,10,6,10,6,3,8,4,0,0,47,0,0,6,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,10,4,8,6,9,9,4,0,0,54,3,4,4,0,0,0,5,0,0,16,53,61,110,53,38,19,10,6,0,351,42,28,73,46,18,16,0,0,0,220,0,8,13,7,9,9,3,0,0,42,0,5,5,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,4,0,10,16,9,10,5,8,3,0,64,9,0,3,0,4,3,0,0,0,18,48,49,95,54,25,20,12,4,0,306,87,81,162,92,44,24,6,0,0,503,9,9,18,17,9,13,9,5,0,85,0,3,5,0,3,0,3,0,0,24,0,0,0,0,3,0,0,0,0,8,9,20,27,19,16,10,10,3,0,122,13,7,8,0,3,4,4,5,0,37
80104104002,20,15,9,11,22,15,9,4,0,111,0,4,3,0,5,0,0,3,0,25,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,4,3,0,5,7,0,3,0,39,0,0,0,0,0,0,0,0,0,3,20,22,15,12,32,27,16,5,0,154,17,23,19,14,23,20,11,0,0,131,0,11,3,3,6,0,3,3,0,35,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4,0,0,0,4,0,10,3,5,9,5,6,8,0,49,0,0,0,0,0,0,0,4,0,9,17,32,25,20,29,27,17,8,0,183,38,39,33,24,44,36,19,3,0,240,0,12,10,4,16,4,9,10,0,65,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,10,0,0,0,7,0,17,10,6,16,18,10,6,0,84,0,0,0,0,0,5,0,4,0,8
80104104005,50,16,28,27,21,15,7,0,0,156,3,0,0,4,6,0,4,5,0,29,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,3,4,8,0,40,4,6,0,0,0,0,0,0,0,12,53,22,32,42,32,15,12,8,0,208,32,13,19,25,19,6,5,0,0,127,0,10,4,7,4,0,3,5,0,28,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,3,8,10,5,8,5,0,50,3,0,4,0,0,0,0,0,0,8,43,26,28,33,24,8,17,6,0,187,80,27,41,57,40,15,10,0,0,284,3,11,8,13,10,6,9,5,0,61,0,3,0,0,0,8,3,0,0,24,0,0,0,0,0,0,0,0,0,4,3,12,9,16,17,16,12,11,4,92,10,6,4,5,0,0,0,0,0,20
80104104006,24,16,22,24,18,0,3,0,0,116,0,0,6,5,7,3,0,0,0,20,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,3,0,0,0,26,0,3,0,0,0,0,0,0,0,15,27,24,30,28,29,8,3,0,5,152,30,20,19,21,16,7,4,0,0,111,3,4,4,12,5,0,7,3,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,4,12,4,0,7,4,0,33,0,4,0,0,3,0,0,0,0,14,33,26,24,29,23,11,4,9,0,159,50,33,45,46,33,12,6,0,0,227,5,6,3,14,9,5,9,3,0,54,0,0,0,7,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,8,3,11,14,4,9,4,0,59,8,7,0,3,8,0,0,4,0,26
80104104007,44,24,38,35,32,15,5,0,0,190,4,5,0,3,10,6,4,0,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,3,4,5,11,9,4,0,0,48,0,4,0,0,4,0,0,0,0,13,49,36,45,43,49,21,9,0,0,250,54,26,33,33,27,7,8,0,0,193,5,6,8,10,6,6,5,0,0,50,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,8,11,10,10,4,11,0,0,67,0,4,0,3,0,0,0,0,0,13,62,42,44,45,37,17,21,0,3,264,94,54,66,71,60,27,18,0,3,380,12,9,16,17,19,7,10,0,0,86,0,0,5,0,6,4,3,0,0,19,0,0,0,0,0,0,0,4,0,8,13,13,14,15,22,16,18,3,0,113,0,9,0,3,3,0,0,0,0,18
80104104008,45,34,41,32,28,18,0,0,0,198,5,6,7,0,13,3,6,0,0,46,0,0,4,0,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,6,7,0,15,9,6,0,0,56,0,5,6,0,0,0,0,0,0,9,50,40,52,39,50,24,9,0,0,265,59,36,20,35,41,8,4,0,0,199,5,16,5,10,11,5,0,0,0,53,0,3,0,0,0,0,6,0,0,13,0,0,0,0,0,3,0,0,0,0,5,12,11,12,12,14,3,0,0,67,0,0,3,0,4,0,0,0,0,6,59,48,35,44,55,19,6,0,0,269,99,65,61,67,74,25,6,0,0,395,9,19,15,16,28,9,6,0,0,93,0,3,4,0,5,9,5,0,0,22,0,0,0,0,0,3,0,0,0,3,9,19,23,14,30,20,9,0,0,121,6,4,7,0,5,0,0,0,0,25
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,27,17,12,30,9,7,0,3,0,99,0,4,0,5,0,8,3,0,0,26,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,10,3,8,8,0,0,38,0,0,0,0,0,0,0,0,0,6,31,28,20,32,17,10,11,3,0,147,30,8,17,28,13,4,3,0,0,109,6,0,3,9,10,0,0,0,0,29,0,0,0,3,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,4,6,0,4,9,13,4,7,3,0,44,0,0,0,0,0,0,0,0,0,4,31,12,18,40,26,11,13,3,0,155,55,29,29,55,27,7,7,6,0,209,7,7,5,11,7,9,10,0,0,54,0,0,0,6,4,0,3,0,0,20,0,0,0,0,0,0,0,0,0,4,7,6,6,18,16,11,9,3,0,83,0,0,0,0,0,0,0,0,0,9
80104104014,22,18,34,19,24,12,0,3,0,135,0,3,4,0,5,11,8,0,0,33,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,5,0,6,6,9,0,0,43,0,4,3,0,0,0,0,0,0,7,22,28,39,23,27,23,13,4,0,184,37,18,32,19,25,8,9,0,0,155,0,5,5,4,0,3,9,0,0,20,0,0,0,4,4,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,8,6,5,4,3,9,5,0,36,3,0,0,0,0,0,0,0,0,4,43,26,36,26,26,14,14,5,0,193,62,43,66,44,46,20,12,3,0,286,0,8,5,8,4,15,14,0,0,59,0,0,0,4,4,0,6,5,0,20,0,0,0,0,0,0,0,0,0,0,5,17,4,7,6,17,19,7,0,73,3,4,3,0,6,0,0,0,0,12
80104104015,41,23,23,18,16,16,5,0,0,147,3,3,5,0,10,5,0,7,0,35,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,13,4,11,3,0,7,0,37,3,0,4,0,0,0,0,0,0,14,47,29,40,21,29,20,9,7,0,196,25,18,22,22,25,16,5,4,0,141,4,5,3,5,8,9,3,0,0,42,0,0,0,0,0,0,5,0,0,8,0,0,0,0,3,0,0,0,0,4,4,8,3,5,12,8,6,0,0,53,0,0,4,0,4,0,0,0,0,10,36,27,28,28,39,23,15,10,0,200,70,43,46,40,38,31,12,4,0,289,9,15,13,11,17,11,3,3,0,72,0,0,0,0,4,0,6,0,0,16,0,0,0,0,3,0,0,0,0,4,7,9,11,5,21,12,10,5,0,89,6,3,10,0,5,5,0,0,0,21
80104104017,30,26,40,34,18,3,3,0,0,160,4,3,5,3,4,8,0,0,0,22,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,10,4,6,5,8,0,5,0,29,0,0,0,0,5,0,0,0,0,4,34,29,46,38,21,9,5,5,0,192,38,12,42,24,12,4,3,6,0,143,3,3,0,6,4,4,3,0,0,21,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,4,10,6,3,3,0,0,32,0,0,0,5,3,0,0,0,0,6,40,22,44,32,16,10,3,3,0,183,71,39,84,57,29,12,3,6,0,293,3,8,3,4,5,4,0,0,0,40,0,4,4,4,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,3,3,13,5,8,9,8,6,4,0,58,0,0,0,3,4,0,0,0,0,12
80104104018,15,4,10,5,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,3,4,0,0,15,3,0,0,4,0,0,0,0,0,8,17,11,10,16,10,3,4,0,0,65,13,3,10,3,0,0,6,0,0,33,0,8,0,0,4,0,0,0,0,18,0,0,8,5,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,5,10,3,4,0,3,5,0,35,0,0,0,3,0,0,0,0,0,8,9,14,21,16,9,3,6,5,0,76,22,9,18,12,4,0,6,0,0,73,0,12,3,0,7,0,0,0,0,29,0,3,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,3,14,11,4,8,5,9,5,0,52,5,0,0,6,3,0,0,0,0,14
80104104019,23,17,11,11,18,12,8,6,0,102,0,0,0,0,3,3,6,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,4,0,0,16,0,0,3,0,0,0,0,0,0,6,23,19,15,15,16,18,12,6,0,125,7,12,3,14,10,10,5,0,0,65,3,0,0,0,0,7,0,3,0,18,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,0,8,0,22,0,0,0,0,0,0,0,0,0,3,14,9,8,16,17,13,4,11,0,90,29,29,20,29,29,18,9,3,0,169,3,5,4,0,5,9,6,3,0,33,0,0,0,0,4,0,0,5,0,7,0,0,0,0,0,0,0,0,6,4,3,0,4,3,4,11,4,10,3,46,0,0,0,0,0,0,5,5,0,10
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,13,0,4,0,0,0,0,17,0,0,3,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,10,0,0,4,3,0,0,0,0,0,3,0,5,10,6,0,3,0,0,0,22,0,0,15,6,3,0,0,0,0,20,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,0,0,0,15,0,0,3,6,0,0,0,0,0,9
80104104022,9,13,46,21,10,4,0,0,0,98,0,0,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,7,9,13,55,25,10,4,0,0,0,125,7,12,42,16,8,3,0,0,0,91,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,7,13,53,18,12,10,4,5,0,116,22,22,88,37,15,9,0,0,0,185,0,7,7,8,0,0,0,0,0,27,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,8,12,6,0,6,0,0,42,0,0,5,5,0,0,0,0,0,12
