SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
80107108408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,3,0,4,9,0,0,0,9,5,0,0,0,0,4,0,0,0,7,4,10,0,0,17,8,3,0,0,11,4,9,0,0,16,3,14,0,0,18,4,21,0,0,31,0,0,0,0,6,0,0,0,0,0,50,63,8,0,115
80107108409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,4,0,9,5,5,0,0,13,4,0,0,0,7,3,0,0,0,9,10,23,0,0,29,0,5,0,0,5,0,0,0,0,0,32,33,8,0,80
80107108410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,3,0,11,3,5,0,0,5,0,6,3,0,8,3,18,0,0,22,0,0,0,0,0,0,0,0,0,0,15,42,7,0,67
80107108411,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,4,0,4,0,6,0,0,3,0,5,0,0,5,0,10,6,7,3,0,14,3,3,3,0,11,0,10,3,0,17,3,9,0,0,15,0,17,4,0,26,0,4,0,0,5,0,0,0,0,0,33,64,23,0,119
80107108412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,3,0,0,0,4,3,0,3,0,8,3,3,0,0,10,4,0,0,0,4,0,0,0,0,4,4,4,4,0,10,5,3,5,0,13,3,5,0,0,4,3,4,0,0,15,4,12,0,0,21,3,0,0,0,3,0,0,0,0,0,46,36,29,0,109
80107108413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,0,0,3,0,0,0,0,3,4,5,0,0,11,6,3,0,0,9,0,10,3,0,13,0,5,0,0,3,6,10,0,0,15,0,4,4,0,8,0,0,0,0,0,22,31,8,0,63
80107108414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,5,6,5,3,0,9,0,4,0,0,9,0,0,3,0,6,0,4,7,0,10,4,0,0,0,6,3,4,0,0,7,0,5,0,0,6,5,4,0,0,8,0,0,0,0,4,0,0,0,0,0,30,26,25,0,81
80107108415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,3,0,0,0,0,4,5,0,7,0,8,0,3,0,0,8,0,7,0,0,8,4,8,5,0,17,0,3,0,0,8,9,0,0,0,9,0,4,0,0,5,3,20,0,0,19,0,5,0,0,5,0,0,0,0,0,29,50,27,3,103
80107108417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,4,0,0,0,8,9,0,0,0,11,10,0,0,0,15,0,0,4,0,4,10,0,0,0,7,11,3,4,0,13,4,8,0,0,16,0,0,0,0,0,3,6,0,0,13,4,3,0,0,12,0,3,0,0,11,0,0,0,0,0,75,34,14,3,123
80107108418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,0,9,5,12,0,0,18,0,0,0,0,5,4,4,0,0,7,0,7,0,0,9,0,4,0,0,4,0,0,0,0,0,19,41,10,0,69
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,15
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,3,4,0,0,14,8,9,0,0,10,0,6,0,0,5,3,3,0,0,9,11,7,0,0,23,0,3,0,0,3,0,0,0,0,0,31,43,14,0,90
80107108602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,5,0,0,0,3,5,0,6,0,9,0,4,0,0,5,0,7,0,0,12,0,3,0,0,4,3,16,0,0,15,5,0,0,0,5,0,0,0,0,0,22,38,12,0,71
80107108603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,6,0,0,0,8,0,0,5,0,4,4,0,0,0,14,0,6,0,0,7,4,9,0,0,15,9,12,0,0,18,3,8,0,0,10,3,6,0,0,14,3,15,0,0,21,0,0,6,0,6,0,0,0,0,0,43,56,18,5,123
80107108604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,6,0,0,0,0,0,6,0,0,0,3,7,0,0,0,7,8,0,4,0,12,4,0,0,0,5,5,5,0,0,11,0,8,0,0,6,8,11,0,0,14,0,4,0,0,4,0,0,0,0,0,27,31,13,0,79
80107108605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,3,4,0,10,0,0,0,0,0,4,0,0,0,4,14,8,0,0,19,15,6,0,0,16,9,9,4,0,19,4,3,0,0,8,8,20,4,0,28,0,3,0,0,3,0,0,0,0,0,58,54,25,0,130
80107108701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,6,7,0,0,0,6,0,0,8,0,5,8,0,3,0,8,0,6,4,0,3,4,3,0,0,8,5,3,0,0,9,6,8,7,0,20,5,11,0,0,19,4,7,0,0,11,4,4,0,0,7,0,11,0,0,12,0,7,0,0,9,0,0,0,0,0,43,62,34,0,137
80107108702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,0,0,0,0,3,0,0,4,0,9,3,0,3,0,9,0,0,0,0,0,5,3,0,0,13,3,7,3,0,17,0,3,0,0,7,0,8,0,0,7,5,12,3,0,21,0,4,0,0,4,0,0,0,0,0,34,44,20,0,104
80107108703,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,4,4,0,6,0,10,0,0,0,0,0,0,0,3,0,7,3,0,5,0,13,5,0,5,0,10,3,0,0,0,9,5,8,3,0,11,0,4,3,4,10,11,8,4,0,21,5,7,0,0,17,3,13,0,0,13,0,9,0,0,13,6,16,0,0,25,6,6,5,0,9,0,0,0,0,0,54,72,42,5,172
80107108704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,6,3,0,10,8,0,7,0,13,4,11,0,0,13,5,3,0,0,4,0,0,0,0,3,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,29,17,21,0,74
80107108705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,4,0,8,0,0,3,0,4,3,3,3,0,10,0,5,0,0,12,0,0,6,0,6,12,15,3,0,24,0,8,0,0,11,4,9,5,0,12,0,7,0,0,9,0,11,0,0,10,4,0,4,0,5,0,0,0,0,4,40,58,30,3,128
80107108706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,0,0,3,0,4,4,0,12,7,0,0,0,10,0,3,4,0,10,8,7,0,0,13,12,16,10,0,34,3,6,4,0,10,3,11,0,0,18,3,12,0,0,17,4,22,0,0,25,5,8,3,0,9,0,0,0,0,0,57,87,19,3,167
80107108707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,4,0,0,0,0,5,0,0,0,0,3,5,0,0,0,4,3,6,0,0,11,5,8,3,0,14,3,5,0,0,9,0,0,0,0,3,4,9,0,0,10,7,0,0,0,10,0,0,0,0,0,35,36,12,0,77
80107108801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,6,0,0,0,3,0,0,0,0,3,7,7,5,0,18,6,8,0,0,13,8,9,0,0,15,3,8,0,0,10,10,26,4,0,44,0,0,5,0,9,0,0,0,0,0,47,66,23,0,137
80107108802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,7,0,0,4,0,0,0,0,0,3,4,4,0,10,5,3,0,0,8,0,4,0,0,10,3,9,0,0,14,7,21,4,0,25,0,5,0,0,6,0,0,0,0,0,32,47,11,0,91
80107108803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,0,3,0,3,0,0,0,4,0,0,0,4,0,0,0,0,3,4,8,0,0,8,3,7,0,0,13,8,9,0,0,18,6,6,0,0,11,5,19,0,0,25,0,7,0,0,4,0,0,0,0,0,37,59,10,0,108
80107108804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,4,0,0,0,8,0,0,0,0,3,0,5,0,0,6,3,0,0,0,4,11,4,4,0,19,3,9,0,0,14,8,10,0,0,17,0,7,0,0,7,3,23,0,0,26,0,4,0,0,4,0,0,0,0,0,49,65,11,0,124
80107108805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,3,3,0,0,11,0,0,5,0,7,0,0,0,0,7,3,4,0,0,7,6,3,0,0,11,3,10,0,0,22,3,0,0,0,0,6,7,0,0,14,0,3,3,0,8,0,0,0,0,8,0,0,0,0,0,24,41,29,0,95
80107108806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,0,8,3,0,16,7,5,0,0,11,0,4,0,0,7,4,3,0,0,5,0,14,0,0,9,0,9,0,0,10,0,0,0,0,0,21,51,11,0,82
80107108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,4,4,0,3,0,5,3,0,3,0,5,0,4,0,0,4,0,0,0,0,0,7,7,0,0,14,8,10,6,0,15,0,20,0,0,17,4,9,0,0,19,8,18,0,0,32,0,9,0,0,6,0,0,0,0,0,40,69,21,0,130
80107108808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,5,0,9,0,4,0,0,4,0,0,0,0,6,0,5,0,0,7,0,9,0,0,15,7,6,0,0,10,3,5,0,0,8,3,13,0,0,17,4,0,0,0,3,0,0,0,0,0,24,43,9,0,81
80107108809,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,5,4,0,3,0,9,0,3,4,0,6,7,6,5,0,18,3,4,4,0,13,5,10,0,0,13,5,9,0,0,13,11,35,4,0,51,3,5,0,0,16,0,0,0,0,0,56,71,31,0,166
80107108810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,4,0,8,0,3,0,0,3,0,5,0,0,4,0,3,5,0,10,4,0,0,0,12,3,0,0,0,3,0,3,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,19,27,22,0,65
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7
80107109001,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,3,0,0,4,0,0,4,0,9,0,0,0,0,8,0,4,0,0,3,0,7,0,0,10,0,0,0,6,3,0,0,0,0,0,20,27,22,6,63
80107109002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,5,0,4,0,0,7,0,9,0,0,9,4,6,0,0,4,3,8,0,0,11,0,5,0,0,5,0,0,0,0,0,20,32,10,0,58
80107109003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,0,0,0,5,6,0,0,0,8,4,0,0,0,7,6,5,0,0,8,9,5,0,0,19,5,11,4,0,19,11,6,0,0,18,0,5,0,0,8,10,32,0,0,46,3,5,3,0,14,0,0,0,0,0,68,70,10,0,153
80107109004,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,12,0,4,0,12,9,0,0,0,13,4,4,0,0,10,0,0,0,0,5,12,3,8,0,23,6,7,0,0,16,4,9,3,0,13,0,9,0,0,12,13,29,0,0,42,6,7,0,0,9,0,0,0,0,0,72,67,23,0,166
80107109005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,3,0,7,0,0,4,0,5,3,5,0,0,8,3,0,0,0,4,5,0,0,0,8,3,11,0,0,9,0,4,0,0,10,4,9,0,0,10,3,3,0,0,3,11,17,0,0,31,0,4,0,0,9,0,0,0,0,0,41,53,18,4,119
80107109006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,6,4,5,3,0,9,0,0,0,0,5,4,0,0,0,4,6,9,8,0,19,3,3,0,0,9,6,8,0,0,11,5,7,0,0,10,8,10,0,0,15,4,3,3,0,8,0,0,0,0,0,31,46,20,3,98
80107109007,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,0,5,0,3,0,6,0,4,0,0,3,4,0,0,0,3,0,0,0,0,5,9,6,5,0,14,6,5,6,0,21,10,8,0,0,13,6,3,0,0,9,3,0,0,0,3,0,5,0,0,11,0,0,0,0,7,0,0,0,0,0,46,38,25,0,109
80107109008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,4,4,0,0,0,0,3,0,0,0,8,3,6,3,0,7,3,3,0,0,12,8,6,0,0,15,5,16,3,0,27,4,3,0,0,10,7,11,0,0,8,9,18,3,0,32,0,0,0,0,4,0,0,0,0,0,58,68,23,0,144
80107109009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,4,0,0,0,4,0,0,0,0,7,4,3,0,0,9,4,4,0,0,11,9,4,0,0,8,3,7,0,0,9,0,3,0,0,8,5,14,3,0,16,0,7,4,0,10,0,0,0,0,0,37,43,15,0,100
80107109010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,4,0,0,0,4,7,0,0,0,11,3,4,0,0,10,3,4,0,0,9,13,0,7,0,21,3,3,0,0,9,8,14,0,0,15,4,10,0,0,14,16,26,0,0,41,0,4,0,0,3,0,0,0,0,0,64,71,11,0,152
80107109011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,8,10,0,0,0,13,7,9,5,0,21,11,4,4,0,12,7,14,0,0,20,4,5,0,0,10,9,31,0,0,45,0,4,0,0,9,0,0,0,0,0,65,71,22,0,152
80107109012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,6,3,3,0,10,6,0,0,0,8,3,3,0,0,8,3,7,0,0,11,4,15,0,0,16,0,3,0,0,3,0,0,0,0,0,30,34,6,0,72
80107109013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,0,0,5,0,0,0,5,7,4,0,0,16,6,3,0,0,9,3,8,0,0,5,4,6,0,0,5,16,27,0,0,41,4,0,0,0,5,0,3,0,0,3,47,51,6,0,102
80107109014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,4,0,0,0,3,4,3,0,0,9,3,5,0,0,13,3,0,0,0,8,8,6,4,0,11,9,7,4,0,18,4,13,0,0,15,4,13,0,0,15,3,0,5,0,3,3,15,0,0,22,3,8,0,0,8,0,0,0,0,0,49,62,24,0,139
80107109015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,8,0,0,0,0,0,0,3,0,0,5,4,0,0,0,4,0,3,0,0,5,0,0,0,0,3,5,4,0,0,11,6,3,0,0,7,7,6,0,0,14,0,3,0,0,9,8,10,4,0,22,0,3,0,0,10,0,0,0,0,0,32,47,17,0,97
80107109016,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,3,9,0,0,0,10,4,0,0,0,3,7,6,4,0,12,4,0,3,0,9,6,9,3,0,20,14,6,0,0,19,0,8,0,0,12,3,7,0,0,8,5,25,4,0,30,0,4,0,0,3,0,0,0,0,0,56,62,21,3,137
80107109017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,8,0,0,9,0,3,0,0,9,3,3,0,0,4,0,0,0,0,0,4,11,0,0,8,0,0,0,0,0,0,0,0,0,0,16,24,16,0,54
80107109018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,0,0,3,6,0,0,0,8,4,0,0,0,4,10,3,0,0,12,4,8,0,0,7,4,8,0,0,12,5,11,0,0,15,8,13,3,0,21,3,0,0,0,6,0,0,0,0,0,50,47,8,0,102
80107109019,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,5,0,9,9,0,0,0,7,5,4,0,0,3,4,8,7,0,19,5,5,3,0,14,8,14,0,0,18,6,14,0,0,16,7,23,0,0,33,0,0,3,0,4,0,0,0,0,0,51,67,24,0,138
80107109020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,4,0,0,0,0,4,3,0,0,0,3,6,0,0,0,3,0,3,7,0,6,0,3,3,0,9,0,3,0,0,9,0,8,3,0,13,6,3,0,0,9,0,0,0,0,4,8,13,0,0,18,0,0,6,0,4,0,0,0,0,6,29,39,27,0,93
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,8,0,0,0,0,0,8,0,0,0,9,0,0,0,0,3,3,0,0,0,3,4,6,3,0,10,4,0,0,0,4,6,6,0,0,9,0,3,0,0,4,8,22,0,0,31,0,3,0,0,4,0,0,0,0,0,40,39,11,0,90
80108109102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,7,0,6,0,11,6,4,0,0,9,4,5,0,0,11,0,5,0,0,8,13,26,0,0,40,0,8,0,0,7,0,0,0,0,0,41,50,10,0,104
