SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80101100314,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,11
80101100315,..,5,4,0,0,0,0,0,0,13,..,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,21,28,28,22,18,16,30,20,6,190,..,0,15,14,35,17,49,32,5,172,..,4,12,9,3,0,3,0,0,31,..,0,0,0,0,3,0,0,4,10,43,..,..,..,..,..,..,..,..,43,..,15,..,..,..,..,..,..,..,15,..,7,3,5,0,0,0,0,0,18,..,5,6,0,0,0,0,3,0,10,..,6,6,0,0,0,0,0,0,21,..,11,6,0,0,0,3,0,0,29,..,0,6,4,4,6,3,0,0,28,0,6,0,0,0,0,0,0,0,11,45,47,58,39,43,38,63,40,6,375
80101100316,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,19,16,36,0,0,0,0,0,0,0,0,0,0,10,7,0,8,8,13,10,36,24,117,..,0,0,7,15,8,22,31,13,93,..,3,0,0,8,0,3,0,0,11,..,0,0,0,0,0,0,0,0,6,21,..,..,..,..,..,..,..,..,21,..,11,..,..,..,..,..,..,..,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,18,23,45,0,0,0,0,0,0,0,0,0,0,21,18,0,7,26,15,23,57,38,201
80101100317,..,19,21,0,0,0,0,0,0,35,..,7,19,13,5,5,0,3,0,49,0,0,0,3,0,0,0,0,0,5,10,51,110,31,4,7,10,5,0,231,..,7,74,20,3,0,9,0,0,111,..,20,50,8,0,0,0,0,0,77,..,0,0,4,0,4,0,0,0,10,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,9,11,0,0,0,0,0,0,20,..,13,18,0,0,0,0,0,0,28,..,38,49,9,0,0,0,0,0,99,..,8,36,17,13,7,0,3,0,88,0,0,3,3,0,0,0,0,0,9,27,101,237,64,17,11,9,5,0,471
80101100318,..,3,3,0,0,0,0,0,0,6,..,0,0,0,0,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,23,13,6,17,20,23,27,7,0,137,..,0,0,24,35,26,47,13,0,140,..,0,4,0,3,4,0,0,0,13,..,0,0,0,0,0,0,0,0,3,43,..,..,..,..,..,..,..,..,43,..,19,..,..,..,..,..,..,..,19,..,8,6,0,0,0,0,0,0,17,..,0,3,0,0,3,0,0,0,8,..,3,0,0,0,0,0,0,0,3,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,43,28,21,26,38,38,54,15,0,269
80101100319,..,6,3,0,0,0,0,0,0,14,..,0,0,0,0,5,6,3,4,21,0,0,0,0,0,0,0,0,0,0,14,20,22,19,11,23,22,9,3,152,..,0,15,18,9,26,27,12,5,112,..,0,17,5,8,6,3,6,0,39,..,0,0,3,0,7,0,0,0,12,34,..,..,..,..,..,..,..,..,34,..,12,..,..,..,..,..,..,..,12,..,6,4,0,5,0,0,0,0,14,..,0,0,0,0,0,0,0,0,5,..,0,5,0,0,0,0,0,0,5,..,10,10,0,0,4,3,0,0,21,..,0,8,4,5,5,6,3,4,28,0,0,0,0,0,0,0,0,0,0,34,23,46,31,29,42,42,25,10,280
80101100320,..,6,3,0,0,0,0,0,0,10,..,4,10,12,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,51,39,43,47,13,6,0,0,0,206,..,4,23,68,25,3,0,0,0,118,..,23,23,7,0,0,0,0,0,52,..,0,0,4,0,0,0,0,0,5,99,..,..,..,..,..,..,..,..,99,..,11,..,..,..,..,..,..,..,11,..,3,4,0,0,0,0,0,0,3,..,6,3,0,0,0,0,0,0,9,..,7,6,0,0,0,0,0,0,12,..,9,14,3,0,0,0,0,0,30,..,9,21,19,12,6,0,0,0,61,0,0,4,0,0,0,0,0,0,3,99,67,98,95,34,8,0,0,0,403
80101100321,..,5,10,0,0,0,0,0,0,20,..,11,7,11,7,0,3,0,0,31,0,3,0,0,0,0,0,0,0,7,19,44,91,34,15,5,3,4,0,218,..,8,81,38,21,3,0,0,0,159,..,6,36,7,5,0,0,0,0,58,..,0,0,5,0,0,0,0,0,7,51,..,..,..,..,..,..,..,..,51,..,8,..,..,..,..,..,..,..,8,..,4,0,0,0,0,0,0,0,5,..,12,4,0,0,0,0,0,0,21,..,3,7,0,0,0,0,0,0,14,..,20,18,3,0,0,0,0,0,37,..,13,28,24,5,3,4,0,0,78,0,3,3,0,0,0,0,0,0,11,51,78,184,77,36,8,8,3,0,449
80101100322,..,6,5,0,0,0,0,0,0,9,..,9,21,16,4,4,3,0,0,60,0,0,0,0,0,0,0,0,0,0,7,45,84,34,7,5,3,0,0,193,..,3,60,23,5,7,5,0,0,99,..,39,44,9,0,0,0,0,0,93,..,0,3,0,0,0,0,0,0,7,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,8,5,0,0,0,0,0,0,13,..,0,3,0,0,0,0,0,0,4,..,11,4,0,0,0,0,0,0,14,..,15,48,34,14,4,9,0,0,118,0,0,0,0,0,0,0,0,0,0,14,70,165,76,20,15,10,0,0,378
80101100401,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,6,3,0,15,0,0,0,0,0,0,0,0,0,5,24,9,16,18,17,14,13,8,0,108,..,0,15,23,15,12,7,5,0,77,..,6,9,0,4,0,0,0,0,20,..,0,0,3,0,0,0,3,0,10,52,..,..,..,..,..,..,..,..,52,..,4,..,..,..,..,..,..,..,4,..,6,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,4,0,7,6,6,3,0,22,0,0,0,0,0,0,0,0,0,5,52,24,28,31,34,26,17,7,0,221
80101100402,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,0,4,3,0,19,0,0,0,0,4,0,0,0,0,5,39,17,30,34,28,18,19,8,0,198,..,0,14,39,46,26,29,8,0,159,..,4,23,10,5,3,0,0,0,46,..,0,0,6,4,0,0,3,0,15,83,..,..,..,..,..,..,..,..,83,..,14,..,..,..,..,..,..,..,14,..,10,10,5,0,0,0,0,0,26,..,0,0,0,5,0,0,0,0,9,..,0,0,0,3,0,0,0,0,0,..,6,14,6,0,0,0,0,0,15,..,0,0,6,0,3,4,5,0,27,0,0,0,0,4,0,0,0,0,4,85,29,64,69,68,37,32,16,4,405
80101100403,..,0,0,0,0,0,0,0,0,7,..,0,3,5,3,3,0,3,0,25,0,0,0,0,0,0,0,0,0,8,47,15,33,51,30,24,11,9,7,224,..,0,18,49,15,17,9,4,0,111,..,0,22,12,13,0,0,0,0,50,..,0,0,13,18,10,0,0,0,42,106,..,..,..,..,..,..,..,..,106,..,18,..,..,..,..,..,..,..,18,..,19,10,5,0,0,0,0,0,33,..,5,3,0,4,0,0,5,0,12,..,0,0,0,3,0,0,0,0,5,..,0,8,3,3,0,0,0,0,17,..,0,3,7,7,14,6,11,0,49,0,4,0,0,0,0,0,0,0,5,106,42,65,91,54,40,24,17,8,445
80101100404,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,8,4,0,20,0,0,0,0,0,0,0,0,4,0,47,18,23,47,19,12,22,8,0,197,..,0,17,46,15,9,15,11,0,115,..,5,14,15,7,0,3,0,0,44,..,0,3,6,11,0,4,0,0,31,96,..,..,..,..,..,..,..,..,96,..,10,..,..,..,..,..,..,..,10,..,10,12,10,0,0,0,0,0,27,..,0,0,0,0,0,3,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,5,9,3,8,4,0,28,0,0,0,0,0,0,0,0,4,6,95,31,54,74,40,20,34,12,0,365
80101100405,..,0,3,0,0,0,0,0,0,3,..,0,0,0,8,8,8,0,0,24,0,0,0,0,0,0,0,0,0,0,50,25,45,19,28,22,18,6,0,225,..,0,32,31,24,21,19,8,0,146,..,3,24,4,7,0,0,0,0,42,..,0,9,0,10,4,0,0,0,27,90,..,..,..,..,..,..,..,..,90,..,17,..,..,..,..,..,..,..,17,..,24,8,3,0,0,0,0,0,34,..,6,5,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,6,..,6,8,3,0,0,0,0,0,12,..,0,4,3,8,9,13,8,0,51,0,0,0,6,0,0,0,0,0,5,90,47,84,54,56,46,39,18,0,428
80101100406,..,3,0,0,0,0,0,0,0,8,..,0,0,4,0,8,0,5,0,30,0,0,0,0,0,0,0,0,0,7,50,47,44,51,26,45,25,9,3,297,..,7,25,37,26,37,29,3,0,161,..,0,17,14,8,0,3,0,0,48,..,3,5,14,11,15,4,0,4,54,98,..,..,..,..,..,..,..,..,98,..,26,..,..,..,..,..,..,..,26,..,28,24,3,0,0,0,0,0,61,..,3,9,3,0,0,0,0,0,18,..,5,4,3,0,0,0,0,0,17,..,3,4,0,3,4,0,0,0,19,..,3,5,6,10,12,8,11,0,61,9,4,3,0,0,0,0,0,0,16,108,92,94,82,64,76,43,18,8,574
80101100408,..,0,0,0,0,0,0,0,0,0,..,0,0,5,5,9,5,3,3,34,0,0,0,0,3,0,0,0,0,3,13,6,16,19,13,11,13,5,3,97,..,0,9,16,0,0,0,0,0,33,..,4,4,8,4,0,0,0,0,20,..,0,3,6,0,0,5,0,0,16,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,4,5,3,3,0,0,0,0,14,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,5,5,9,9,10,3,3,42,0,0,0,0,3,0,0,0,0,8,30,12,28,31,22,13,20,9,7,170
80101100409,..,3,0,0,0,0,0,0,0,3,..,0,0,4,6,5,4,9,3,32,0,0,0,0,0,0,0,0,0,0,25,21,22,25,21,21,10,8,4,158,..,0,24,29,7,13,12,4,0,90,..,3,6,6,9,5,0,0,0,28,..,0,0,9,3,7,0,4,0,25,54,..,..,..,..,..,..,..,..,54,..,7,..,..,..,..,..,..,..,7,..,12,11,3,3,0,0,0,0,30,..,0,3,0,0,0,0,0,0,4,..,5,0,0,0,0,0,0,0,3,..,3,9,3,0,0,0,0,0,17,..,0,5,7,12,6,10,7,3,44,0,0,0,4,0,0,0,0,0,7,54,33,61,53,35,31,21,16,3,313
80101100501,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,7,6,0,18,0,0,0,0,0,0,0,0,0,0,28,12,23,27,13,10,14,11,4,145,..,0,10,25,13,12,11,14,4,79,..,0,21,20,11,0,0,0,0,43,..,0,0,3,5,5,3,0,0,17,56,..,..,..,..,..,..,..,..,56,..,3,..,..,..,..,..,..,..,3,..,6,5,0,0,0,0,0,0,16,..,0,0,0,0,0,0,3,0,5,..,0,6,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,7,..,0,0,0,4,4,13,4,7,37,3,0,0,0,0,0,0,0,0,4,58,16,43,54,35,23,25,24,11,281
80101100502,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,3,6,5,0,25,0,0,0,0,0,0,0,0,0,4,40,16,31,34,37,25,17,11,3,217,..,0,19,27,33,33,14,15,3,137,..,4,9,21,17,10,0,0,0,61,..,0,0,4,0,3,0,0,0,16,74,..,..,..,..,..,..,..,..,74,..,25,..,..,..,..,..,..,..,25,..,7,12,0,5,0,0,0,0,14,..,3,0,0,0,0,0,4,3,16,..,4,4,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,0,0,3,8,7,9,5,0,41,0,0,0,0,0,0,0,0,0,5,74,43,46,60,67,60,29,27,6,409
80101100503,..,7,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,4,10,0,0,0,0,0,0,0,0,0,6,22,23,18,11,28,20,21,13,3,158,..,0,18,18,31,24,22,18,3,132,..,0,6,8,18,3,0,0,0,26,..,0,0,0,4,4,0,0,3,10,36,..,..,..,..,..,..,..,..,36,..,25,..,..,..,..,..,..,..,25,..,13,0,0,5,3,0,0,0,19,..,3,0,0,0,0,0,0,0,10,..,0,5,0,0,0,0,0,0,5,..,8,0,0,0,0,0,0,0,4,..,0,0,0,0,10,6,0,4,17,0,0,0,0,0,0,0,0,0,5,36,42,31,25,56,45,33,29,3,300
80101100504,..,3,0,0,0,0,0,0,0,9,..,0,4,5,3,12,19,10,5,61,0,0,0,0,0,0,0,0,0,0,15,12,23,24,22,28,28,16,9,179,..,0,10,31,12,12,12,8,0,86,..,0,19,12,13,6,3,0,0,55,..,0,0,5,8,3,5,0,0,11,45,..,..,..,..,..,..,..,..,45,..,4,..,..,..,..,..,..,..,4,..,6,3,4,0,0,0,0,0,9,..,0,0,0,0,0,4,0,0,3,..,0,0,0,0,0,0,0,0,3,..,3,0,4,4,0,0,0,0,10,..,4,7,8,15,17,21,11,5,80,0,0,0,0,3,4,0,0,0,6,45,15,42,59,47,46,39,28,9,320
80101100505,..,3,5,0,0,0,0,0,0,12,..,0,3,5,7,9,17,15,5,68,0,0,0,0,0,0,0,0,0,6,24,13,29,33,26,15,33,15,10,199,..,0,18,29,11,12,7,4,4,90,..,3,27,16,6,0,3,0,0,59,..,0,6,5,9,5,3,0,0,22,50,..,..,..,..,..,..,..,..,50,..,9,..,..,..,..,..,..,..,9,..,0,5,0,0,0,0,0,0,5,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,13,10,0,0,0,0,0,0,24,..,0,4,12,18,18,29,15,8,107,3,0,0,0,0,0,0,0,0,8,53,28,59,63,48,30,43,22,8,370
80101100506,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,3,9,3,3,21,0,0,0,0,0,0,0,0,0,0,11,12,8,7,15,17,14,7,8,95,..,0,0,7,8,11,10,10,4,52,..,0,6,3,11,5,0,0,0,31,..,0,0,0,8,5,0,0,0,14,22,..,..,..,..,..,..,..,..,22,..,11,..,..,..,..,..,..,..,11,..,7,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,7,4,0,0,0,0,0,0,12,..,0,0,0,3,3,8,4,3,38,0,0,0,0,0,0,0,0,0,4,22,25,10,19,27,27,26,17,6,177
80101100507,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,29,18,20,19,25,17,16,15,4,158,..,0,9,26,30,27,24,13,8,138,..,0,6,14,7,0,0,0,0,31,..,0,0,0,6,0,0,0,0,7,58,..,..,..,..,..,..,..,..,58,..,21,..,..,..,..,..,..,..,21,..,6,3,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,0,0,0,4,..,5,11,0,0,0,0,0,0,17,..,0,0,6,0,0,3,9,3,23,0,0,0,0,0,0,0,0,0,4,58,30,32,40,55,30,30,24,11,313
80101100508,..,0,4,0,0,0,0,0,0,7,..,0,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,29,13,15,16,20,12,3,8,0,122,..,0,3,20,26,15,12,15,0,88,..,4,8,5,0,0,0,0,0,20,..,0,0,0,3,5,0,0,0,9,42,..,..,..,..,..,..,..,..,42,..,18,..,..,..,..,..,..,..,18,..,3,4,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,0,0,0,11,..,0,3,0,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,42,22,20,25,39,27,15,20,0,211
80101100509,..,0,4,6,0,0,0,0,0,11,..,0,4,4,4,3,8,5,0,23,0,0,0,0,0,0,0,0,0,5,44,18,36,37,32,23,26,7,0,223,..,0,17,44,37,21,22,13,3,148,..,0,9,9,16,3,0,0,0,44,..,0,5,7,8,6,4,0,0,19,92,..,..,..,..,..,..,..,..,92,..,18,..,..,..,..,..,..,..,18,..,14,4,0,3,0,0,0,0,18,..,0,0,0,0,0,0,0,0,10,..,0,5,8,0,0,0,0,0,16,..,0,20,4,0,0,0,0,0,30,..,0,6,4,4,4,7,8,3,33,4,0,0,0,0,0,0,0,0,4,96,38,61,76,64,37,33,19,11,430
80101100602,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,7,15,12,15,6,4,0,80,..,0,8,18,18,33,6,6,0,87,..,0,0,0,6,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,11,..,..,..,..,..,..,..,11,..,11,4,3,6,0,0,0,0,18,..,0,0,5,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,29,20,15,29,27,39,8,4,0,178
80101100604,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,41,12,23,28,14,11,9,3,0,152,..,0,23,40,24,23,14,0,0,118,..,0,3,13,7,3,0,5,0,30,..,0,3,0,0,4,0,0,0,10,78,..,..,..,..,..,..,..,..,78,..,15,..,..,..,..,..,..,..,15,..,15,3,0,0,0,0,0,0,14,..,0,4,0,0,0,0,0,0,6,..,0,0,5,0,0,0,0,0,5,..,5,6,0,0,0,0,0,0,8,..,0,0,0,5,3,0,6,0,13,0,0,0,5,0,0,0,0,0,4,82,30,42,58,33,28,15,8,0,297
80101100605,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,53,19,20,48,29,18,16,3,0,212,..,0,15,68,38,37,18,7,0,183,..,0,5,13,8,0,0,0,0,27,..,0,4,4,0,0,0,0,0,8,119,..,..,..,..,..,..,..,..,119,..,23,..,..,..,..,..,..,..,23,..,13,6,0,0,0,0,0,0,25,..,0,0,4,0,0,0,0,0,10,..,3,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,6,..,0,0,5,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,5,119,47,34,92,58,39,26,12,7,422
80101100606,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,3,40,20,15,41,18,15,14,8,0,176,..,0,16,60,22,14,14,6,3,141,..,0,4,0,3,4,0,0,0,20,..,0,3,4,8,0,0,0,0,21,95,..,..,..,..,..,..,..,..,95,..,18,..,..,..,..,..,..,..,18,..,16,0,0,0,0,0,0,0,21,..,0,5,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,3,5,0,0,6,4,0,0,17,..,0,0,3,0,3,4,0,0,16,0,3,0,0,0,0,0,0,0,9,95,45,36,74,42,29,22,13,3,353
80101100607,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,3,0,19,0,0,0,0,0,0,0,0,0,0,34,22,25,34,45,27,17,4,0,208,..,0,21,50,61,33,20,11,0,196,..,0,3,5,7,3,0,0,0,16,..,0,0,3,6,5,0,0,0,18,92,..,..,..,..,..,..,..,..,92,..,22,..,..,..,..,..,..,..,22,..,19,10,0,3,0,0,0,0,33,..,0,7,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,3,4,3,0,20,0,0,0,0,0,0,0,0,0,0,92,44,49,61,78,40,31,8,0,415
80101100608,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,3,61,22,26,33,35,27,9,5,0,221,..,0,27,50,55,31,6,0,0,168,..,0,6,6,7,9,0,0,0,32,..,0,0,6,3,0,0,0,0,16,104,..,..,..,..,..,..,..,..,104,..,29,..,..,..,..,..,..,..,29,..,14,10,4,0,0,0,0,0,32,..,0,6,0,0,3,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,5,..,0,3,0,0,5,8,0,0,29,3,0,4,0,0,0,0,0,0,12,108,59,55,71,69,57,25,3,6,456
80101100609,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,34,27,17,26,27,20,18,5,0,172,..,0,17,40,49,27,17,6,4,165,..,3,4,4,0,0,0,0,0,12,..,0,6,3,0,3,4,0,0,13,72,..,..,..,..,..,..,..,..,72,..,25,..,..,..,..,..,..,..,25,..,25,3,4,0,0,0,0,0,35,..,0,0,0,0,0,0,0,0,0,..,8,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,3,6,0,0,11,0,6,0,0,0,0,0,0,0,0,72,59,31,55,56,34,28,11,4,347
80101100610,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,8,4,3,0,14,0,3,0,0,0,0,0,0,0,3,38,21,15,27,36,29,11,8,0,185,..,0,16,39,39,27,7,12,0,137,..,5,8,5,10,3,0,0,0,34,..,0,0,0,5,7,0,0,0,22,82,..,..,..,..,..,..,..,..,82,..,21,..,..,..,..,..,..,..,21,..,22,10,0,0,0,0,0,0,37,..,0,4,0,3,0,4,0,0,8,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,11,4,3,0,28,0,4,0,0,0,0,0,0,0,6,82,54,46,54,56,53,10,14,0,377
80101100611,..,0,0,0,0,0,0,0,0,4,..,0,0,4,4,11,8,3,0,28,0,0,0,0,0,0,0,0,0,0,41,18,35,34,30,33,15,6,0,216,..,0,25,40,33,24,10,4,3,144,..,0,23,7,4,0,0,0,0,37,..,0,0,12,7,8,5,0,0,33,80,..,..,..,..,..,..,..,..,80,..,22,..,..,..,..,..,..,..,22,..,13,10,5,0,0,0,0,0,31,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,12,..,0,0,13,8,18,8,4,0,53,0,3,0,0,0,0,0,0,0,6,80,37,70,67,58,51,20,11,4,403
80101100612,..,5,0,0,0,0,0,0,0,5,..,0,0,0,4,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,37,28,33,34,42,27,11,4,0,228,..,0,37,45,80,37,24,4,0,214,..,5,15,15,7,7,5,0,0,47,..,0,0,3,10,0,0,0,0,16,95,..,..,..,..,..,..,..,..,95,..,28,..,..,..,..,..,..,..,28,..,28,23,5,0,0,0,0,0,57,..,5,0,0,4,0,4,0,0,14,..,6,7,0,0,0,0,0,0,6,..,8,4,4,0,0,0,0,0,16,..,0,5,0,11,4,4,3,0,24,0,3,5,0,0,0,0,0,0,6,95,80,79,71,102,53,33,3,0,520
