SAL_CODE_2021,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
SAL80027,25,310,178,67,62,34,15,0,692,4,64,33,13,15,10,8,0,149,188,537,165,69,47,25,11,3,1038,4,58,53,22,21,9,5,0,167,21,77,40,16,20,9,8,3,190,6,3,0,0,0,0,0,0,11,4,6,4,0,0,0,0,0,26,32,88,44,17,27,8,8,3,228,0,12,9,3,0,3,0,0,26,34,89,34,17,16,12,0,3,194,287,1159,506,217,177,94,46,15,2508,26,381,169,71,38,22,10,0,714,9,114,40,22,11,20,0,0,215,265,553,148,58,41,30,16,4,1113,16,56,30,20,18,16,8,0,163,30,48,21,9,10,4,0,0,122,9,3,5,0,0,0,0,0,19,4,0,3,4,8,5,3,0,25,37,54,27,16,19,3,5,0,163,4,3,4,0,6,0,0,0,14,34,73,23,3,9,9,7,7,163,392,1228,442,195,137,103,38,11,2548,49,694
SAL80028,3,246,173,94,59,56,21,3,667,0,31,29,18,13,16,3,0,117,144,365,130,78,60,52,37,13,880,28,68,42,28,18,19,4,5,217,54,86,33,28,8,13,13,0,242,13,0,0,0,0,0,0,0,21,3,7,6,0,7,6,0,0,25,71,99,36,25,21,21,15,0,284,0,7,4,0,3,7,0,0,22,23,43,22,10,15,11,10,14,140,281,865,434,247,190,177,90,46,2321,22,258,167,61,42,26,12,0,592,9,57,36,23,25,16,16,6,182,200,386,167,94,77,63,34,15,1034,63,63,46,33,31,25,14,5,279,100,59,33,25,18,11,4,3,246,16,0,0,0,0,0,0,0,18,4,4,3,0,11,7,3,6,41,115,64,33,29,27,23,11,12,312,4,6,3,0,0,3,0,0,21,51,46,11,8,13,13,9,17,165,470,877,465,245,215,175,95,51,2597,23,507
SAL80029,0,23,26,27,38,23,0,0,135,0,3,14,8,20,0,0,0,49,16,65,57,81,62,33,10,4,330,11,33,54,54,63,25,9,5,250,41,136,101,86,87,46,19,5,523,10,6,7,0,0,0,0,0,28,5,3,9,4,15,3,3,0,41,54,150,118,91,108,57,16,6,589,0,0,4,5,6,0,0,0,19,10,19,23,9,16,5,8,3,95,95,288,291,284,302,143,53,15,1465,0,22,32,35,28,9,4,0,126,5,20,32,25,20,6,0,0,105,34,123,98,95,89,34,11,0,485,12,59,43,72,68,33,4,9,298,44,88,53,40,45,16,3,0,294,10,3,3,8,0,4,0,0,30,0,5,7,16,20,10,3,0,59,55,97,67,59,72,36,9,0,390,0,5,3,5,6,3,0,0,21,13,13,19,10,13,15,19,15,105,120,332,293,293,288,137,46,27,1532,0,41
SAL80030,7,106,111,100,93,65,34,9,529,4,25,15,21,18,16,7,0,105,139,197,89,81,71,67,31,9,694,20,30,35,31,23,8,4,0,150,78,52,20,19,22,13,9,6,217,23,3,0,0,0,0,0,0,32,8,0,5,0,0,0,0,0,18,109,59,26,21,24,12,8,6,266,8,3,0,0,0,4,3,0,22,216,99,45,39,32,19,9,3,456,498,525,314,298,263,199,89,32,2217,5,121,96,108,67,33,10,5,448,0,30,26,45,35,27,7,0,178,106,195,111,87,91,64,31,9,698,21,27,23,29,38,21,16,10,189,29,26,16,21,15,11,0,0,117,11,4,0,0,0,0,0,0,15,5,0,0,7,7,9,5,0,39,45,30,18,24,20,20,3,6,169,0,4,0,0,0,0,0,0,9,80,31,15,7,5,8,21,12,181,264,431,289,302,259,175,86,48,1862,12,231
SAL80031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,17,0,8,12,3,17,0,4,0,43,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,14,8,6,13,5,4,0,0,0,39,0,3
SAL80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0
SAL80033,0,74,158,51,36,10,3,0,344,0,13,17,18,16,3,0,0,67,20,112,188,78,21,24,4,0,453,6,62,100,55,23,12,0,0,254,42,133,108,69,27,20,4,0,396,5,4,5,4,0,0,0,0,19,0,3,6,6,3,3,0,0,23,48,143,121,73,29,25,4,0,441,0,6,6,0,4,0,0,0,20,15,22,27,7,8,4,0,0,92,87,433,621,276,145,87,17,0,1670,0,99,119,41,13,7,0,0,285,3,36,37,15,11,9,0,0,112,35,213,237,94,45,23,0,0,646,15,69,120,77,24,8,3,0,317,26,92,75,39,21,8,0,0,264,5,4,3,4,5,0,0,0,24,10,4,8,8,10,4,0,0,44,39,101,89,53,29,8,3,0,327,3,10,5,0,0,0,0,0,17,7,30,23,11,14,4,0,0,95,106,553,633,286,149,61,11,0,1801,0,169
SAL80034,0,5,40,40,51,38,20,0,191,0,0,9,18,12,16,6,0,61,8,21,52,65,51,57,43,5,303,0,3,16,26,13,14,12,0,80,14,19,22,27,25,20,14,3,136,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,9,13,20,25,28,23,25,12,7,151,0,0,0,0,0,4,0,0,8,4,5,5,0,0,11,7,9,36,30,60,133,180,160,150,100,21,827,0,12,35,45,30,18,11,0,158,0,5,17,22,22,22,4,0,98,12,37,82,87,70,44,25,3,356,4,7,19,30,29,16,14,6,129,4,3,9,7,9,15,11,0,66,0,0,0,0,0,7,4,0,16,0,0,0,3,4,9,8,0,30,5,7,12,13,16,31,24,0,112,0,0,3,0,0,5,0,0,8,0,7,5,3,5,8,14,5,51,24,74,175,199,176,147,89,17,904,0,18
SAL80035,0,15,15,11,4,3,7,0,60,0,0,0,4,6,3,0,0,17,5,43,38,17,15,16,5,0,143,3,14,28,15,14,15,6,0,93,20,73,65,62,30,28,16,3,294,0,11,3,5,0,0,0,0,16,0,3,0,6,7,4,0,0,20,26,86,71,65,31,36,13,3,331,0,4,0,0,0,0,0,0,4,12,24,12,19,4,8,3,0,73,42,182,171,133,81,73,36,8,727,0,22,16,14,11,3,0,0,71,0,7,12,4,5,3,0,0,35,11,57,59,26,24,13,3,0,194,5,30,53,30,20,19,3,4,161,20,47,47,36,16,14,5,0,179,6,3,6,5,0,0,0,0,23,0,0,9,5,3,11,5,0,31,23,59,57,49,24,21,10,0,238,0,4,0,0,0,4,0,0,8,7,15,11,12,7,15,3,5,72,43,190,207,142,94,72,24,6,781,0,40
SAL80036,0,67,49,25,22,14,4,4,184,0,13,16,6,8,10,3,0,56,21,77,53,27,35,25,15,3,265,5,21,20,34,12,3,10,0,100,10,24,19,22,24,9,22,9,138,0,5,3,0,0,0,0,0,13,0,0,0,4,3,0,0,0,8,8,25,27,25,26,16,18,9,155,0,5,3,0,0,3,0,0,6,10,8,4,13,9,0,7,6,50,47,210,168,131,120,73,63,13,816,0,52,48,26,14,10,6,0,160,0,18,18,25,9,3,3,0,74,34,117,77,48,28,31,19,4,358,5,16,22,25,20,14,10,0,117,9,9,17,11,9,11,6,0,64,0,0,0,3,0,4,0,0,9,0,0,4,4,7,4,0,0,23,9,13,19,17,18,12,7,0,94,0,0,0,0,0,0,8,0,10,4,10,6,8,6,8,3,4,46,53,225,197,143,105,84,44,7,866,0,124
SAL80037,0,13,28,30,30,20,3,0,126,0,13,11,5,12,11,3,0,51,9,41,70,52,50,33,3,0,254,3,32,43,33,43,30,8,0,195,32,131,91,86,88,58,20,0,517,3,9,3,0,0,0,0,0,19,0,0,5,9,9,4,0,0,36,37,144,109,101,96,67,20,0,564,0,3,0,0,0,0,3,0,14,14,25,13,8,8,8,0,0,78,63,265,265,226,248,174,41,3,1292,0,19,34,27,18,12,0,0,111,4,17,20,18,18,12,0,0,95,16,79,80,53,68,31,9,0,341,14,60,54,56,67,29,7,0,280,30,68,57,55,57,16,0,0,280,6,3,3,5,4,4,0,0,40,0,3,7,8,12,4,0,0,49,41,72,67,71,78,22,3,0,362,0,5,6,0,0,5,0,0,12,13,16,16,10,13,11,5,0,94,83,268,282,237,270,111,30,7,1296,0,32
SAL80038,14,219,87,67,38,28,5,0,461,3,31,18,10,9,10,4,0,80,159,312,86,48,34,20,13,0,666,23,24,27,14,16,7,3,0,107,21,41,17,11,17,9,3,0,112,4,3,0,0,0,0,0,0,8,0,3,3,3,0,0,0,0,7,26,46,22,14,17,10,3,0,130,9,4,0,7,0,0,0,0,21,140,79,24,13,10,4,5,4,278,372,699,265,174,119,79,28,9,1753,21,276,73,38,37,20,6,0,464,0,41,15,3,12,3,0,0,79,193,234,80,41,40,21,7,0,618,29,20,16,18,15,9,3,0,106,22,14,5,15,5,4,0,0,76,6,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,0,13,33,21,10,19,10,3,4,0,104,9,0,0,0,0,3,0,0,12,176,64,23,9,7,5,0,4,295,466,652,212,134,120,68,20,3,1673,38,493
SAL80039,0,16,24,30,19,16,4,0,111,0,6,8,17,9,10,4,0,49,27,45,55,62,51,28,8,0,278,9,26,48,61,48,8,0,0,197,41,109,91,86,94,27,8,8,461,4,10,8,3,0,3,0,0,23,3,4,0,6,6,5,0,0,25,52,118,97,91,105,35,11,8,505,0,0,0,3,4,0,0,0,11,10,10,17,13,14,10,4,0,85,91,217,245,275,247,120,33,10,1238,0,23,31,20,17,5,3,0,106,6,12,20,21,14,6,0,0,74,25,75,96,97,53,16,9,4,378,6,31,64,78,51,15,9,0,252,24,66,57,45,48,13,0,0,259,8,3,3,7,11,0,0,0,33,0,0,4,23,18,3,4,0,56,36,71,65,76,77,16,3,0,342,0,0,0,3,0,0,0,0,9,10,13,18,12,14,6,7,3,83,90,226,295,305,231,72,31,11,1247,0,46
SAL80040,0,30,52,66,36,35,18,4,244,0,11,9,12,11,10,4,0,53,4,58,78,82,40,32,23,6,321,3,13,19,11,19,0,13,8,89,12,16,26,14,17,8,12,4,106,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,14,19,22,18,14,11,12,4,124,0,0,0,0,0,0,0,0,0,3,8,6,7,9,5,4,3,49,32,137,193,201,127,98,77,24,874,0,34,71,68,49,33,9,0,268,0,13,19,28,17,21,8,0,110,13,88,92,72,51,46,35,7,399,5,19,17,17,18,19,10,6,105,15,15,9,12,10,4,4,0,77,0,3,0,0,4,8,3,0,18,0,0,4,0,0,8,0,3,21,17,24,12,5,19,16,5,4,110,0,5,0,0,0,0,0,0,10,3,12,10,3,9,6,9,5,56,35,195,222,208,161,150,77,21,1059,0,64
SAL80041,4,107,165,69,21,10,0,0,379,0,15,12,17,3,3,0,0,53,36,213,146,64,24,11,7,0,504,8,42,64,28,10,3,3,3,162,17,68,52,24,16,7,0,0,186,7,0,0,0,0,0,0,0,8,0,5,4,6,0,0,0,0,14,26,76,58,23,16,9,0,0,207,0,5,3,0,0,0,0,0,15,11,35,10,15,5,7,0,0,82,92,487,466,217,80,45,9,9,1400,3,134,124,51,16,7,0,0,333,0,40,28,12,4,5,0,0,93,50,289,198,57,18,12,3,0,629,13,54,69,20,17,6,7,3,187,18,38,25,19,8,0,0,0,106,3,6,0,0,3,0,0,0,14,9,0,3,3,6,0,0,0,20,27,41,29,19,15,0,0,0,139,0,4,5,0,0,0,0,0,9,11,34,18,8,3,8,0,0,84,111,586,471,174,78,37,12,5,1473,9,243
SAL80042,6,74,135,89,37,19,11,7,381,0,7,16,11,9,0,0,0,49,23,114,158,71,29,20,13,0,432,0,44,60,44,20,5,3,0,182,18,56,55,23,14,10,4,3,198,3,8,0,0,0,0,0,0,16,0,3,9,4,0,0,3,0,25,27,66,69,34,13,17,7,3,239,0,4,9,0,0,0,0,0,17,10,13,7,10,9,3,7,0,56,68,328,458,258,122,71,41,14,1349,0,91,120,55,24,12,4,0,303,0,24,37,23,16,3,7,0,106,37,158,210,72,23,21,16,0,537,15,51,56,34,18,17,9,3,206,15,46,45,21,12,6,7,0,148,0,5,3,0,0,0,0,0,15,3,9,0,5,4,4,3,0,25,27,56,45,29,19,11,7,3,195,0,0,5,0,0,3,0,0,6,3,17,13,8,4,6,7,0,73,78,399,490,221,103,67,52,15,1425,6,165
SAL80043,3,65,94,115,88,59,23,4,453,0,12,27,22,24,12,7,0,101,23,113,136,114,107,71,36,21,615,12,21,30,34,33,16,17,12,171,16,32,35,38,29,12,24,9,193,3,4,0,0,0,0,0,0,9,0,0,3,0,3,5,4,0,24,24,35,41,39,33,25,33,10,228,0,0,0,3,5,0,0,0,13,3,15,13,12,8,8,7,3,76,57,260,340,338,309,181,118,49,1654,0,71,119,103,56,30,13,3,392,3,21,34,30,28,16,13,0,150,38,119,155,161,102,72,41,14,699,10,19,31,19,46,43,23,10,205,22,14,22,25,23,11,5,8,123,11,4,0,7,0,3,4,0,25,0,0,3,4,7,13,11,9,47,32,17,27,37,32,27,15,11,189,0,0,0,4,0,0,3,3,16,14,8,11,12,10,12,17,6,96,89,256,384,366,279,202,130,49,1744,0,139
SAL80044,0,30,57,75,43,47,29,14,290,0,5,12,9,19,13,0,0,54,18,54,67,65,73,52,33,20,374,0,5,15,12,21,11,10,0,78,13,6,8,9,12,7,3,5,66,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,8,13,11,12,7,17,7,7,5,81,0,0,0,0,0,0,0,0,3,15,5,9,14,11,7,5,0,64,50,114,157,188,174,143,84,41,947,4,30,69,60,40,32,15,4,248,0,5,13,22,21,8,7,0,80,24,55,92,82,59,66,34,18,429,0,14,18,26,13,35,19,15,133,5,4,12,3,14,5,6,3,49,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,12,5,24,3,4,13,6,12,9,15,6,79,0,0,0,3,0,4,3,0,13,14,11,5,17,12,10,13,5,80,48,116,200,217,157,170,99,58,1071,4,55
SAL80045,3,56,113,37,17,0,5,0,235,0,15,23,11,0,0,0,0,44,24,107,102,34,13,3,0,0,278,3,29,33,19,9,4,3,0,99,16,38,25,18,10,6,0,0,104,0,0,3,0,0,0,0,0,8,4,3,7,6,0,0,0,0,13,18,41,34,21,10,6,0,0,121,0,3,3,0,0,0,0,0,8,4,10,8,5,4,0,0,0,27,53,263,310,122,50,14,3,0,818,0,78,91,25,10,6,0,0,215,0,13,18,11,5,4,0,0,61,30,160,131,35,15,6,4,0,378,7,24,22,13,10,6,0,0,78,6,17,13,12,5,0,0,0,54,3,0,0,0,0,0,0,0,3,0,6,3,4,0,0,0,0,9,10,21,16,13,7,5,0,0,70,0,0,3,0,0,0,0,0,4,9,12,17,6,3,0,0,0,45,56,321,300,99,47,20,3,0,842,0,142
SAL80046,5,121,74,54,35,10,10,0,311,0,20,17,3,6,3,0,0,56,75,187,76,41,37,20,5,0,434,9,16,22,14,8,7,0,0,74,14,30,14,13,15,5,4,4,98,0,5,3,0,0,0,0,0,8,0,0,0,0,3,3,0,0,9,15,34,17,12,16,8,4,3,118,0,7,0,0,0,0,0,0,5,11,15,4,0,8,0,6,0,52,116,400,211,124,115,51,26,8,1054,5,123,79,42,21,11,5,0,288,7,37,25,13,11,5,0,0,95,120,197,79,56,35,15,6,0,500,12,24,15,23,18,5,5,0,97,8,31,10,15,10,0,0,0,75,0,0,0,0,0,0,0,0,7,0,0,3,3,4,0,3,0,14,17,32,12,17,13,5,3,0,96,0,5,0,0,0,0,0,0,6,19,21,9,10,6,4,0,0,74,172,436,217,160,94,43,24,6,1143,6,242
SAL80047,0,76,117,54,40,23,13,0,323,0,22,18,12,13,5,0,0,71,35,137,115,64,49,35,10,7,443,8,20,27,28,14,5,3,0,108,22,37,28,36,21,22,14,10,184,10,4,0,0,0,0,0,0,10,0,3,5,0,7,0,0,0,14,28,45,30,38,24,22,14,10,210,0,0,0,3,0,0,0,0,4,10,15,25,9,11,7,6,4,90,85,318,328,206,155,93,47,20,1248,9,88,133,66,26,20,6,3,345,4,27,26,19,9,15,5,0,111,63,150,112,96,46,47,9,3,538,8,20,32,22,23,11,12,5,127,24,18,21,17,7,9,0,0,97,7,3,10,0,3,6,0,0,19,3,0,4,0,6,0,9,4,30,26,22,30,18,19,9,11,4,147,0,0,3,0,0,0,0,0,10,15,16,10,11,10,10,8,0,86,121,327,348,237,127,117,51,18,1360,6,162
SAL80048,0,29,45,47,40,21,12,3,190,0,6,10,7,29,8,5,0,62,13,61,74,59,47,28,21,8,311,5,10,27,44,27,17,9,5,144,20,40,27,49,23,17,17,3,203,5,6,0,0,4,0,0,0,11,0,0,0,6,0,6,9,4,11,24,37,28,53,27,18,22,3,227,0,0,5,0,0,0,0,0,6,11,3,6,3,9,5,5,3,53,48,148,192,210,179,91,81,21,988,0,41,63,42,24,15,6,0,185,0,8,18,31,23,11,3,0,96,30,67,80,67,48,34,16,9,349,4,12,28,43,23,17,13,0,145,8,15,23,26,23,10,6,0,107,5,8,0,7,5,0,3,0,23,0,0,4,3,3,3,4,0,23,13,26,22,36,27,15,11,0,154,0,0,0,0,0,5,0,0,11,6,4,5,10,9,13,11,5,64,46,170,217,228,162,105,62,13,1004,0,69
SAL80049,0,23,61,50,40,13,3,0,192,0,9,20,13,13,12,7,0,79,23,85,112,77,38,28,5,0,375,8,36,82,77,52,28,6,0,284,56,122,132,125,70,29,12,9,555,9,8,13,8,0,0,0,0,42,0,5,4,6,10,8,0,0,39,67,135,148,138,80,44,18,9,638,0,0,3,3,6,0,0,0,16,21,16,21,26,17,8,8,0,112,131,300,448,396,241,130,45,15,1697,0,54,70,38,18,9,0,0,187,4,17,39,37,8,4,4,0,117,21,132,167,117,72,28,10,0,556,7,49,109,91,45,26,3,5,334,45,62,86,99,38,22,0,0,359,17,11,14,9,6,7,0,0,56,0,4,13,23,20,20,6,0,83,61,80,114,135,60,46,11,5,496,0,6,4,4,0,0,0,0,11,24,14,23,22,24,3,9,0,123,118,345,520,449,226,119,38,5,1829,4,69
SAL80050,0,41,49,56,41,19,7,0,218,0,6,16,16,9,9,0,0,67,19,92,107,79,38,42,9,4,400,6,27,48,38,39,39,4,0,197,44,106,84,83,67,37,14,3,444,14,6,7,3,0,0,0,0,25,0,8,7,3,5,10,5,0,38,53,119,98,95,72,43,25,3,498,0,3,0,0,3,5,0,0,8,18,14,15,16,10,5,4,0,82,93,308,327,307,217,167,52,6,1483,5,39,54,56,22,12,4,0,187,3,19,33,38,18,22,6,0,137,29,137,128,96,61,51,8,5,512,14,39,45,51,50,29,8,4,237,27,40,53,43,32,16,7,0,225,10,4,3,6,3,5,0,0,28,5,5,7,11,16,13,3,0,49,38,56,59,59,50,24,14,3,299,3,6,4,0,3,3,0,0,17,12,3,15,6,16,14,7,0,80,95,300,335,303,222,152,46,8,1471,5,82
SAL80051,0,20,44,41,38,41,10,0,188,0,6,7,18,20,11,4,0,67,15,35,56,53,50,48,15,3,280,10,10,27,24,28,18,5,0,126,10,30,39,31,31,24,11,4,183,4,0,3,0,3,0,0,0,9,0,0,3,0,3,5,0,0,9,13,31,40,32,42,24,15,3,207,0,0,3,3,0,0,0,0,3,8,0,3,4,4,10,0,0,34,48,99,177,174,191,154,54,8,896,0,12,49,34,40,12,0,0,149,0,3,24,24,21,16,3,0,90,12,33,76,71,66,42,14,0,323,0,7,22,39,38,32,9,0,144,8,13,13,10,16,8,0,0,69,5,4,0,0,4,0,0,0,18,0,0,3,3,6,9,3,0,33,14,14,19,11,28,19,7,0,118,0,0,0,0,0,4,0,0,3,6,4,3,0,5,11,3,0,28,42,74,198,186,199,130,34,4,862,0,33
SAL80052,0,25,55,46,50,33,20,7,244,0,3,13,12,17,14,7,0,64,18,54,53,74,47,36,36,17,327,7,16,28,29,17,19,17,8,138,16,27,32,25,32,12,15,12,163,0,0,3,0,0,0,0,0,6,0,0,0,5,0,3,9,0,22,17,27,32,29,35,13,23,16,191,0,0,0,0,0,0,0,0,5,11,14,7,13,8,9,15,17,94,56,143,188,195,173,127,114,73,1067,3,35,54,53,29,15,16,0,202,0,4,27,26,21,11,10,0,98,18,63,87,84,64,47,41,6,430,7,12,19,41,36,24,27,14,181,7,13,18,17,11,10,9,4,84,3,5,0,0,0,0,3,0,13,0,0,3,7,6,7,8,3,28,10,17,22,20,21,15,15,5,133,0,0,3,0,0,0,7,0,11,4,11,10,11,8,14,17,24,88,49,144,223,237,178,120,135,62,1143,0,56
