SAL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SAL80028,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,5,11,16,5,0,6,5,4,0,53,5,8,6,0,4,0,0,4,0,24,27,14,80,0,16,0,4,22,0,171,0,7,0,0,8,11,5,3,0,25,40,16,9,9,22,313,6,35,0,451,44,4,79,202,15,54,6,81,0,477,3,4,4,6,14,7,35,3,0,75,7,32,7,0,10,7,0,0,0,67,8,18,0,0,29,5,0,0,4,57,5,7,0,0,8,25,0,0,0,54,75,346,38,0,70,4,0,0,13,552,13,24,9,21,18,0,0,55,3,139,297,461,32,67,218,0,0,5,29,1102,42,310,16,98,60,0,0,13,4,551,28,229,18,194,69,5,3,3,0,558,18,16,5,53,12,12,0,3,0,118,14,16,20,33,16,4,0,6,0,111,3,24,7,11,8,0,4,3,46,99
SAL80029,3,0,6,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,0,0,13,8,27,0,8,3,6,5,0,71,4,0,7,0,9,0,8,3,0,35,33,7,188,0,35,0,19,48,5,329,4,5,6,0,8,5,0,0,0,32,36,4,16,0,9,139,3,15,3,227,17,0,11,42,9,27,3,24,0,137,6,0,3,0,22,11,48,0,0,91,11,8,8,0,7,6,0,0,0,36,3,11,0,0,22,0,0,0,0,39,10,3,0,0,7,9,4,0,0,42,40,114,35,7,43,0,0,0,3,245,12,6,12,4,13,3,0,30,0,86,233,254,31,71,303,5,3,6,32,928,18,144,5,61,33,0,0,15,0,272,37,131,20,127,58,3,0,15,0,388,4,6,6,19,4,0,0,0,0,46,13,3,50,14,12,6,0,7,0,100,0,5,3,0,9,0,4,3,21,52
SAL80030,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,3,3,0,3,3,0,0,0,36,7,0,0,0,4,0,0,0,0,12,30,11,44,0,7,0,3,21,0,111,0,3,0,0,0,0,0,0,0,10,28,10,6,3,3,80,3,5,0,144,21,0,8,69,3,18,8,16,0,144,3,4,0,0,8,3,4,0,0,28,8,16,0,0,0,3,0,0,0,31,14,19,0,0,19,0,0,0,0,52,11,7,0,0,3,17,0,0,0,34,59,237,11,7,52,5,0,0,13,380,5,11,5,0,4,0,0,15,0,46,1394,560,26,187,180,0,0,4,61,2412,84,152,7,47,14,0,0,0,3,303,12,114,0,35,20,0,0,0,6,191,10,26,4,19,11,0,0,0,0,67,16,9,7,16,7,9,0,0,0,64,9,11,0,5,12,0,0,0,7,45
SAL80031,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,4,0,4,5,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80033,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,12,22,0,6,8,7,6,0,76,7,9,5,0,5,0,6,0,0,36,48,8,152,0,30,0,7,23,0,286,13,9,0,0,5,8,7,4,0,33,41,14,11,0,19,145,6,17,0,258,33,6,34,41,10,31,9,41,6,211,4,6,0,3,16,6,56,0,0,98,10,37,11,0,11,4,0,0,4,73,11,31,0,0,30,0,0,0,0,72,10,9,0,0,13,19,4,0,0,56,80,207,23,0,55,0,0,0,4,385,7,22,3,5,14,0,0,49,4,110,297,295,38,96,311,0,5,4,40,1082,22,170,13,76,48,0,0,0,0,334,27,160,15,139,48,3,0,5,7,405,16,16,0,26,8,4,0,3,0,70,10,9,44,15,20,3,0,3,0,107,8,18,14,0,9,3,3,5,25,89
SAL80034,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,9,0,0,0,20,0,9,3,0,0,0,0,0,0,13,19,6,44,0,3,0,0,13,0,82,5,0,0,0,0,0,0,0,0,12,8,0,4,0,0,35,0,5,0,57,5,0,5,28,3,15,8,9,0,69,5,0,0,0,0,0,8,0,0,16,3,12,8,0,0,0,0,0,0,29,5,19,0,0,14,0,0,0,4,35,0,3,0,0,5,18,0,0,3,30,37,118,9,5,24,3,0,0,4,196,0,9,3,3,5,0,0,4,0,31,159,147,0,11,79,0,4,5,11,423,15,84,7,28,10,0,0,0,0,138,15,85,0,28,24,0,0,0,0,161,4,3,0,7,3,0,0,3,0,24,5,5,14,7,0,5,0,0,0,40,6,0,0,3,5,0,0,0,10,19
SAL80035,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,5,0,0,22,0,3,9,0,3,0,0,0,0,18,17,5,102,0,11,0,12,28,5,174,5,0,0,0,0,0,3,0,0,16,13,6,7,6,3,67,4,8,0,109,15,0,15,22,3,15,5,17,0,93,6,0,4,5,14,0,34,0,0,63,0,4,3,0,0,0,0,0,0,18,0,4,0,0,15,0,0,0,0,16,0,0,0,0,5,5,0,0,0,13,20,51,9,0,28,4,0,0,0,109,0,3,6,6,4,0,0,27,0,47,62,88,20,44,109,0,3,11,13,334,12,58,7,42,19,0,0,0,4,140,6,42,11,77,32,0,0,5,3,176,9,15,6,9,0,0,0,4,3,39,10,5,34,12,0,0,0,0,0,66,8,10,6,3,4,0,3,5,12,51
SAL80036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,4,4,7,0,24,5,0,0,0,0,0,0,0,0,8,10,0,38,0,7,0,3,8,3,70,6,0,0,0,0,3,0,0,0,9,13,7,3,0,3,63,0,17,0,107,3,0,25,37,0,15,6,19,0,107,6,4,0,0,4,3,8,0,0,24,0,17,0,0,6,0,0,0,0,23,5,6,0,0,3,0,0,0,0,16,4,0,0,0,4,3,0,0,0,17,31,103,12,0,16,0,0,0,5,169,4,9,4,3,5,0,0,41,0,67,142,172,8,26,82,0,0,4,3,447,10,55,6,22,6,0,0,10,0,107,14,89,11,56,29,0,0,11,0,203,6,5,0,5,0,0,0,0,0,18,8,5,15,7,7,0,0,0,0,43,5,9,4,3,3,0,0,5,18,39
SAL80037,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,25,0,9,0,4,7,3,56,3,0,6,0,7,0,4,4,0,27,14,3,188,0,22,4,34,45,4,314,8,6,9,0,0,11,0,4,0,40,24,5,9,4,4,114,13,21,0,190,16,0,17,45,4,22,3,27,0,139,0,0,6,0,15,0,54,0,0,81,3,16,4,0,5,0,0,0,0,33,3,11,0,0,17,0,0,0,0,28,4,0,0,0,8,19,3,0,0,40,32,101,22,0,42,0,0,0,0,199,10,6,13,4,7,0,0,48,7,103,204,187,34,49,235,0,7,8,26,752,19,94,7,46,30,0,0,5,3,204,18,103,11,122,52,4,9,13,3,327,4,7,3,8,9,4,0,0,4,42,7,11,51,11,13,0,0,3,6,107,4,9,3,0,7,3,0,0,20,54
SAL80038,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,3,0,5,5,9,0,0,0,36,8,12,0,0,0,0,0,0,0,20,15,14,16,0,5,0,0,12,0,62,0,0,0,0,3,4,0,0,0,13,29,9,5,10,9,147,0,10,0,213,52,14,43,169,19,23,5,43,0,371,0,8,0,0,5,0,10,0,0,24,9,27,0,0,3,0,0,0,0,47,10,19,0,0,12,0,0,0,0,40,6,7,0,0,4,15,0,0,0,42,65,349,10,0,50,0,0,0,9,489,6,18,4,3,11,0,0,5,0,51,255,367,22,29,138,0,0,0,21,829,16,235,4,30,27,4,0,0,5,316,13,85,9,44,30,0,0,0,0,186,9,17,0,23,0,4,0,0,0,60,8,13,6,18,4,0,0,0,0,57,6,16,0,9,7,0,0,6,15,62
SAL80039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,10,0,19,0,0,17,9,3,5,68,3,5,20,0,6,4,4,0,0,49,23,0,149,0,14,0,21,43,3,263,5,4,7,0,10,3,0,0,0,28,32,5,16,0,13,142,11,9,0,226,18,0,11,40,7,27,7,39,0,147,6,4,3,0,26,3,40,0,0,79,0,8,3,0,3,0,0,0,0,21,4,16,0,0,17,0,0,0,0,34,8,3,0,0,5,6,0,0,0,33,33,88,32,0,50,0,0,5,4,210,8,17,0,5,7,0,0,28,0,63,232,242,38,72,328,0,3,8,30,947,11,108,9,50,23,0,0,9,0,210,31,103,11,123,69,3,0,8,4,349,13,3,6,17,4,0,0,0,0,38,6,8,39,12,9,0,0,8,0,85,0,6,4,5,3,0,6,0,7,42
SAL80040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,0,0,0,15,9,6,4,0,0,0,0,0,0,15,8,6,29,0,6,0,0,14,4,73,0,0,0,0,0,3,0,0,0,11,3,0,3,0,4,48,0,9,0,69,9,0,3,24,0,8,3,18,0,65,0,5,0,0,0,0,10,0,0,22,7,12,4,0,4,3,0,0,0,29,5,6,0,0,3,0,0,0,0,14,0,3,0,0,0,4,0,0,0,13,49,103,18,0,25,0,0,4,0,199,3,6,4,0,3,0,0,16,0,33,169,172,11,22,82,0,4,0,11,471,16,157,0,26,17,5,0,3,0,225,15,80,4,44,22,0,0,0,0,160,8,14,5,6,0,0,0,0,0,37,5,10,15,10,8,0,0,6,0,41,9,9,4,0,0,0,0,0,9,23
SAL80041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,7,0,3,0,6,0,0,34,3,0,5,0,0,0,0,0,0,18,30,5,71,0,18,0,3,14,3,148,6,3,6,0,4,4,7,0,0,24,36,11,7,7,6,101,5,17,0,191,19,3,48,42,8,19,0,30,4,178,4,3,0,0,15,0,30,0,0,57,6,22,9,0,4,0,0,0,0,41,10,21,0,0,18,4,0,0,0,50,9,3,0,0,0,23,0,0,0,39,54,213,10,3,15,0,0,0,0,300,12,14,4,8,10,0,0,34,0,82,238,307,29,36,197,0,0,7,22,838,13,164,8,49,23,0,0,10,0,270,18,246,7,151,45,4,0,3,6,484,5,9,3,12,5,3,0,4,0,41,6,16,17,10,7,0,0,6,0,67,4,13,9,10,11,0,0,6,13,57
SAL80042,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,8,8,0,3,3,7,8,0,38,8,4,0,0,0,0,3,0,0,13,26,10,77,0,16,0,0,22,5,165,0,8,4,0,4,0,0,0,0,18,38,9,12,3,8,87,0,13,0,166,37,0,26,32,3,13,6,21,0,145,5,8,0,0,14,0,12,0,0,35,4,19,0,0,7,0,0,0,0,35,13,20,0,0,25,0,0,0,0,55,10,5,3,0,4,12,0,0,0,37,59,200,23,0,42,6,0,0,7,339,13,17,0,3,8,0,0,15,0,57,273,306,31,77,203,3,5,4,18,911,25,144,7,36,29,0,0,0,0,241,28,96,5,97,41,3,3,8,0,269,9,9,0,23,4,0,0,3,0,45,11,6,23,19,3,0,3,3,0,72,4,8,3,3,0,0,0,0,15,46
SAL80043,3,5,4,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,5,4,11,12,0,0,3,5,0,0,35,11,7,0,0,6,0,0,0,0,23,27,5,54,0,9,5,0,13,0,119,0,0,0,0,0,0,6,0,3,19,16,5,4,0,0,84,5,10,0,127,14,0,16,60,5,12,0,11,0,130,4,6,0,0,6,3,21,5,0,47,6,30,5,0,3,0,0,0,0,49,9,24,0,0,6,0,0,0,0,42,0,3,0,0,6,13,5,3,0,26,62,206,20,0,33,3,0,0,14,333,7,13,10,0,5,0,0,36,0,78,356,350,19,34,155,0,3,0,23,945,27,179,9,49,22,0,0,10,0,292,33,199,3,77,47,0,0,18,0,383,9,20,4,15,0,5,0,0,0,51,8,17,16,6,4,0,0,0,0,62,10,9,0,6,9,0,0,3,20,54
SAL80044,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,20,3,6,0,0,0,0,0,0,0,6,29,3,19,0,7,7,0,7,0,70,6,0,0,0,0,0,0,0,0,16,7,9,0,3,0,37,0,0,0,54,17,0,13,42,7,8,4,12,0,89,5,0,0,0,4,0,3,0,0,14,11,15,0,0,0,0,0,0,0,29,12,18,0,0,10,0,0,0,3,43,4,8,0,0,3,8,0,0,0,26,37,188,8,0,41,3,0,0,9,278,0,7,0,0,6,0,0,10,0,27,159,147,4,24,61,0,0,0,3,411,13,87,0,23,3,0,0,0,0,133,15,142,0,30,27,0,0,0,0,217,3,18,0,6,0,0,0,0,0,30,8,15,8,9,6,0,0,0,0,41,5,0,0,0,5,0,4,0,7,27
SAL80045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,10,0,0,5,0,0,0,0,13,25,12,42,0,11,0,4,9,0,101,3,11,0,0,6,0,0,0,0,18,26,7,5,0,5,45,0,3,0,93,15,0,8,20,0,6,4,10,0,67,0,5,0,0,6,0,15,0,0,27,4,13,3,0,0,4,0,0,0,25,5,16,0,0,14,0,0,0,0,36,3,5,0,0,8,20,0,0,0,32,40,171,11,0,17,5,0,0,7,251,6,7,0,0,7,3,0,3,0,35,150,226,17,21,90,0,0,0,14,529,7,51,3,14,11,0,0,0,6,94,7,156,4,35,20,0,0,0,5,232,6,5,0,9,0,0,0,0,0,25,8,8,8,0,4,0,0,0,0,23,5,9,3,0,3,0,0,0,4,22
SAL80046,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,16,0,7,0,0,0,0,0,0,0,9,13,11,41,0,5,0,4,10,5,81,0,0,3,0,3,0,0,0,0,15,18,6,4,0,8,57,0,4,0,95,37,0,31,72,8,17,3,22,0,188,0,6,0,0,3,0,14,0,0,26,7,17,6,0,3,0,0,0,0,27,5,4,0,0,18,0,0,0,0,31,0,7,0,0,4,4,0,0,0,25,44,205,4,0,34,0,0,0,9,294,6,11,3,0,6,0,0,31,5,58,227,334,13,36,142,0,0,3,19,765,19,139,5,15,18,0,0,5,0,204,5,73,5,60,21,0,0,0,0,167,11,23,0,9,3,0,0,0,0,55,3,18,9,8,6,0,0,6,0,48,9,4,8,0,3,0,0,0,5,33
SAL80047,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,8,0,35,0,6,4,0,3,0,0,0,0,17,23,3,66,0,11,0,0,13,0,124,3,3,0,0,0,0,0,0,0,13,19,4,12,0,4,77,0,3,0,127,28,0,43,75,4,14,0,37,0,205,8,4,0,0,11,5,28,4,0,55,12,30,3,0,7,3,0,0,0,57,5,16,0,0,6,0,0,0,0,22,4,4,0,0,4,8,0,0,0,23,63,174,22,0,42,0,5,5,0,302,3,11,5,7,5,0,0,60,0,93,256,239,13,29,134,0,0,14,11,700,18,150,5,34,21,4,0,11,3,246,9,93,10,67,24,0,0,3,3,203,15,15,4,22,8,0,0,4,0,64,13,9,14,15,5,5,0,3,0,57,0,7,9,4,0,0,0,0,17,39
SAL80048,0,3,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,7,0,3,12,0,0,0,0,0,0,23,5,5,0,0,0,0,0,0,0,19,30,4,73,0,12,4,3,15,0,132,0,0,5,0,0,3,0,5,0,12,17,3,3,3,6,58,0,9,0,103,13,0,11,28,0,16,3,11,0,86,0,0,0,0,0,0,8,0,0,19,9,10,6,0,4,0,0,0,0,22,0,6,0,0,15,0,0,0,0,23,5,0,0,0,8,4,0,0,0,20,38,117,10,0,29,3,0,0,0,201,4,10,9,0,11,0,0,9,0,40,194,194,14,25,122,0,0,0,15,562,20,100,3,25,22,0,0,3,0,165,16,82,6,57,23,0,0,3,5,192,8,6,7,12,0,0,0,0,4,35,8,7,14,12,3,0,0,7,0,50,3,5,0,0,9,0,0,0,7,28
SAL80049,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,15,0,27,0,9,0,5,12,0,71,4,9,13,0,10,0,4,9,0,37,42,6,195,0,26,3,22,51,0,349,6,3,6,0,3,12,3,0,0,39,27,3,22,0,9,155,0,23,3,254,26,3,18,51,11,35,3,57,3,204,7,4,4,4,17,0,49,0,3,90,0,17,12,0,9,5,0,0,0,47,4,12,0,0,30,0,0,0,0,60,14,5,0,0,12,26,0,0,0,47,48,160,46,3,60,3,0,5,5,335,6,13,11,6,10,3,0,46,0,94,306,286,39,111,362,5,3,5,28,1150,26,197,16,98,53,0,0,7,3,405,30,160,20,156,81,0,6,11,4,469,13,3,4,29,7,6,0,4,0,63,14,10,84,30,15,4,0,8,0,173,11,11,10,4,13,0,3,0,20,69
SAL80050,3,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,7,7,17,0,5,5,5,0,0,46,6,9,10,0,4,0,3,7,0,28,34,9,186,0,17,4,15,37,0,309,7,5,0,0,0,9,4,6,0,29,27,5,4,0,7,106,10,25,0,193,26,0,20,44,5,25,7,30,0,169,3,0,7,0,12,0,23,4,0,53,0,21,8,0,3,7,0,0,0,38,6,22,0,0,8,0,0,0,0,39,5,5,5,0,8,12,0,0,0,29,59,174,30,5,47,4,3,0,3,323,11,10,8,3,13,0,0,37,0,91,223,243,23,58,194,3,7,7,19,771,33,188,5,53,41,0,0,0,3,330,15,114,6,95,53,0,0,3,6,296,13,14,3,13,9,0,0,5,0,63,12,12,36,12,14,0,0,8,0,90,6,8,6,0,3,0,5,8,19,67
SAL80051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,5,0,19,0,5,3,0,0,0,0,0,0,10,28,5,47,0,15,0,0,8,0,97,8,3,0,0,0,0,0,0,0,18,12,3,3,0,9,55,5,3,0,98,10,0,3,17,3,13,4,20,0,75,4,0,0,0,0,3,14,0,0,26,20,12,4,0,4,0,0,0,0,34,4,12,0,0,12,0,0,0,0,22,6,0,0,0,4,7,0,0,0,20,38,108,11,0,22,0,0,0,0,182,5,0,4,0,4,0,0,5,0,21,178,165,15,37,121,0,0,0,7,527,23,104,5,29,15,0,0,0,5,170,22,95,0,45,30,0,0,0,0,196,6,0,0,10,7,0,0,0,0,20,3,4,15,4,3,0,0,0,0,36,3,3,0,0,7,0,0,5,4,18
