SAL_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
SAL80057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,7,18,0,41,0,0,4,0,0,0,0,3,0,5,0,8,0,3,3,0,0,6,0,32,0,9,0,0,0,0,0,3,0,24,0,4,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,3,4,7,0,20,0,3,0,3,0,10,0,13,0,28,0,13,9,4,16,30,7,30,0,106,0,0,0,0,0,3,0,0,0,4,9,3,5,4,39,49,18,26,0,164,3,6,3,4,0,5,4,5,0,30,0,3,0,0,8,7,4,23,0,53,0,0,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,3,10
SAL80058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,18,21,0,3,0,55,0,0,0,0,5,0,3,4,0,15,0,5,18,15,36,73,31,41,0,214,0,0,3,0,10,6,3,5,0,23,3,18,48,14,54,37,8,14,0,203,4,44,43,21,64,38,11,12,4,243,3,7,8,0,22,21,8,10,0,88,0,0,0,0,22,19,5,10,0,52,0,0,0,0,14,20,6,4,0,41,0,0,0,0,9,0,3,3,0,20,3,8,12,8,102,118,17,31,3,290,0,7,5,4,19,6,3,7,0,52,23,11,7,24,238,226,54,74,3,652,5,18,0,4,49,22,3,13,0,115,3,12,17,14,36,23,9,14,0,131,0,16,5,3,14,5,0,5,0,49,0,6,9,5,8,13,0,3,0,47,0,15,12,4,21,13,3,0,16,89
SAL80059,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,5,6,0,0,0,11,0,5,3,5,13,30,9,26,0,94,0,0,0,0,0,5,4,0,0,8,0,7,0,6,3,5,0,3,0,30,3,15,0,0,0,3,0,0,0,27,0,0,0,0,3,5,3,5,0,20,0,0,0,0,0,8,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,3,6,3,18,23,0,17,0,72,0,0,0,0,4,6,0,0,0,20,7,0,0,4,43,43,7,17,0,130,0,6,4,0,11,0,0,8,0,38,0,7,0,0,9,5,4,3,0,32,0,3,0,0,0,0,0,3,0,11,0,3,3,0,5,3,0,5,0,19,4,0,0,0,0,3,0,5,3,14
SAL80060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80061,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,5,3,3,0,9,0,25,0,0,0,0,6,0,0,0,0,6,0,0,3,6,4,17,3,19,0,56,0,0,5,0,0,6,0,0,0,13,0,19,10,3,11,3,4,11,0,55,3,14,4,4,9,7,0,0,0,47,0,3,0,0,3,3,3,3,0,19,0,0,0,0,3,3,0,4,0,11,0,0,0,0,0,4,0,0,0,9,0,0,6,3,0,0,0,3,0,12,0,3,6,0,21,49,10,29,0,131,0,3,0,3,5,8,0,0,0,14,8,0,15,5,61,99,30,32,0,249,0,9,4,0,11,4,7,10,0,50,0,3,8,6,25,45,3,23,0,125,0,10,4,0,4,0,0,3,0,20,0,0,0,3,4,0,0,5,0,14,0,3,0,0,3,7,0,0,0,20
SAL80062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,7,8,4,8,0,29,0,0,0,0,0,4,4,0,0,11,10,7,9,9,24,62,18,32,4,170,0,0,0,5,3,9,3,6,0,20,0,9,3,0,3,3,6,8,0,32,0,9,4,0,7,4,3,4,0,31,7,3,0,7,9,5,7,6,3,44,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,3,0,0,0,4,0,7,0,0,14,17,5,13,0,62,4,0,0,3,0,8,0,3,0,20,8,4,0,8,55,57,22,17,3,179,0,5,6,3,7,3,0,7,0,34,0,5,3,0,16,4,0,7,0,34,0,0,0,0,0,3,0,0,0,6,0,5,0,0,9,9,4,6,0,33,0,0,0,0,3,5,0,3,0,17
SAL80063,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,9,0,5,0,16,0,0,0,0,3,3,0,6,0,10,3,4,10,4,23,58,19,26,0,158,0,0,0,3,4,3,5,0,0,10,3,5,8,5,9,9,4,5,0,43,0,22,5,3,6,10,0,0,0,49,0,4,0,0,4,4,5,6,0,22,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,7,0,25,41,3,12,0,98,0,0,3,6,0,3,0,6,0,28,11,9,7,13,69,57,21,11,0,195,5,9,3,3,17,15,6,7,3,69,5,5,3,4,16,18,0,7,0,51,0,5,0,0,4,0,0,0,0,16,0,0,5,0,7,0,3,3,0,21,0,0,0,3,0,3,0,10,6,25
SAL80064,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,8,7,27,26,7,9,0,81,4,0,0,0,9,11,8,6,0,36,6,11,17,15,58,130,43,69,0,355,0,0,0,0,23,14,0,10,0,45,0,32,13,10,37,32,11,17,4,155,0,43,10,8,19,15,0,5,8,107,4,8,11,3,24,28,17,25,0,113,0,0,0,0,5,15,0,8,0,36,0,0,0,0,13,0,0,4,0,28,0,0,0,0,9,8,0,3,0,19,0,10,0,0,39,70,16,33,0,176,0,8,5,0,3,8,5,4,0,44,28,20,17,19,183,193,40,60,3,569,0,15,7,3,23,17,9,9,0,88,3,14,15,11,44,23,5,9,0,129,0,6,5,0,3,0,0,0,0,21,0,7,7,9,18,29,9,14,0,85,0,5,3,0,10,13,0,3,4,52
SAL80065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,3,0,27,0,0,0,0,0,0,0,3,0,8,9,8,0,5,13,33,15,39,0,129,0,0,0,0,0,4,0,0,0,6,0,13,8,4,9,14,0,0,0,48,3,17,9,6,10,9,0,0,0,48,3,3,5,0,3,4,0,3,0,20,0,5,0,0,5,8,3,3,0,16,0,0,0,0,4,4,0,0,0,12,0,0,0,0,5,0,0,0,0,4,0,3,0,9,17,36,6,15,0,86,0,4,0,0,3,0,0,3,0,10,6,3,4,5,65,77,18,27,0,208,0,3,0,6,23,12,6,7,0,59,3,4,5,3,17,11,0,0,0,43,0,9,0,0,4,3,0,0,0,15,0,0,0,3,8,12,6,4,0,37,0,3,0,0,4,0,0,0,3,12
SAL80066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,8,9,0,7,0,28,0,0,0,0,7,0,0,4,0,16,5,0,7,3,16,43,16,21,0,117,0,0,0,0,6,0,3,3,0,18,0,8,17,3,35,14,6,7,0,97,3,15,17,6,26,13,0,5,0,88,0,9,7,5,12,14,6,9,0,47,0,0,0,3,7,4,0,0,0,17,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,3,0,10,3,9,6,11,34,60,4,11,3,132,0,3,8,0,14,4,5,0,0,31,10,8,3,19,157,126,37,38,0,400,0,6,3,0,18,7,7,3,0,41,0,3,8,8,20,16,6,16,0,87,0,0,3,0,3,4,0,0,0,15,0,4,8,3,10,8,11,4,0,40,0,0,0,0,4,8,0,0,9,28
SAL80067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,16,3,7,0,34,0,4,0,0,0,3,0,3,0,11,4,5,6,3,9,20,11,24,0,89,0,0,5,0,4,3,3,3,0,21,6,29,5,0,11,11,0,12,0,78,8,38,8,0,13,9,4,12,0,92,5,0,6,4,0,9,0,3,0,27,0,3,0,0,5,12,0,4,0,30,0,0,3,0,10,9,3,12,0,33,0,5,0,0,7,9,3,13,0,41,3,16,12,5,46,76,21,63,0,245,0,0,9,0,7,3,0,0,0,21,15,18,15,18,191,195,65,114,0,635,4,16,8,5,14,17,3,19,0,85,5,5,12,12,13,15,3,24,0,90,0,13,0,6,15,3,0,0,0,35,0,0,4,0,7,5,0,5,0,25,0,5,3,0,3,0,0,7,8,33
SAL80068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,21,30,6,13,0,74,0,0,4,5,10,4,3,8,0,34,10,14,38,24,67,91,12,47,0,312,0,0,3,0,6,12,0,4,0,29,4,28,58,15,67,27,9,25,3,232,5,68,65,25,80,46,15,25,0,333,4,10,13,6,21,23,7,20,4,108,0,0,3,0,21,11,0,0,0,36,0,0,3,0,13,15,3,0,0,34,0,0,4,0,7,11,0,9,0,29,3,4,15,11,105,135,16,30,0,330,0,11,14,9,20,20,3,0,0,78,17,16,21,19,234,222,58,91,6,681,5,24,15,10,32,30,6,9,0,127,0,16,26,10,45,16,3,6,0,127,0,11,7,0,9,7,0,3,0,32,0,10,5,6,18,23,0,7,0,71,5,14,9,5,12,26,0,7,24,103
