SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL80129,0,4,8,6,4,0,0,0,0,19,90,157,405,489,400,280,73,0,0,1892,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,10,18,8,20,5,13,0,0,80,5,0,12,6,5,5,5,0,0,39,16,35,90,61,59,28,13,0,0,299,0,3,10,8,3,16,3,0,0,37,40,49,49,48,35,34,19,0,0,264,83,40,44,30,21,11,8,0,0,227,4,4,24,20,18,12,11,0,0,95,0,0,13,15,14,8,0,0,0,57,0,3,8,18,13,4,3,3,0,46,0,3,12,10,5,0,0,0,0,32,3,12,102,97,56,48,20,0,0,339,3,10,25,30,18,17,3,0,0,110,4,29,220,351,315,189,42,3,0,1165,12,37,47,88,92,67,25,3,0,366,12,42,133,129,106,78,22,0,0,520,10,13,11,12,9,8,6,0,0,65
SAL80130,0,0,6,3,3,0,0,0,0,8,32,56,143,184,161,71,22,9,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,7,4,8,0,0,0,33,0,0,0,0,0,0,0,0,0,8,5,17,29,21,15,11,4,0,0,99,0,5,5,0,4,0,0,0,0,10,12,9,18,10,7,3,5,0,0,70,22,14,12,8,8,0,0,0,0,62,0,0,0,4,9,7,3,0,0,30,0,0,4,0,4,0,0,0,0,18,0,3,3,6,0,0,0,0,0,9,0,4,4,5,7,3,0,0,0,20,0,9,40,34,33,11,6,0,0,134,0,0,7,6,6,6,0,0,0,34,0,12,74,159,123,58,5,0,0,428,5,3,25,32,33,11,6,0,0,121,5,14,40,51,36,31,8,0,0,185,9,0,3,5,5,3,0,0,0,21
SAL80131,0,6,9,4,9,0,0,0,0,30,80,198,579,574,384,211,32,0,0,2064,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,5,15,10,10,9,0,0,0,60,0,0,7,11,3,0,0,0,0,25,5,25,65,42,22,9,0,0,0,169,5,3,4,7,7,5,0,0,0,27,25,49,62,30,16,13,6,0,0,197,64,40,55,31,9,0,0,0,0,201,0,0,15,12,8,5,0,0,0,50,0,4,40,17,13,6,0,0,0,93,0,6,15,13,11,4,0,0,0,44,0,0,13,8,7,0,3,0,0,37,3,46,137,163,92,48,13,0,0,498,3,9,49,27,19,9,3,0,0,125,5,54,294,449,308,129,11,0,0,1253,12,33,118,136,110,57,20,0,0,485,15,51,122,83,58,49,10,0,4,383,12,18,25,22,16,12,7,0,0,121
SAL80132,0,0,0,5,0,3,0,0,0,8,50,70,124,165,174,91,28,3,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,9,0,0,0,23,0,0,0,0,0,0,0,0,0,6,3,10,15,21,11,8,0,0,0,68,0,0,3,3,5,5,0,0,0,16,25,19,15,10,4,3,4,0,0,78,43,11,18,7,7,7,5,0,0,98,0,0,9,5,8,0,0,0,0,27,4,5,0,3,4,8,0,0,0,18,0,0,6,4,3,7,5,0,0,32,0,0,4,3,3,3,0,0,0,16,0,19,28,41,64,25,6,4,0,193,0,0,10,8,4,6,0,0,0,27,7,16,50,131,139,49,11,0,0,398,15,19,26,29,57,38,7,3,0,193,4,18,39,33,29,20,7,0,0,149,11,6,3,4,3,4,0,0,0,36
SAL80133,0,0,5,4,0,0,0,0,0,19,47,80,176,253,247,123,34,3,0,967,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,0,0,0,23,0,0,4,5,6,0,0,0,0,17,6,9,31,30,26,8,3,0,0,122,0,0,0,3,0,0,0,0,0,9,16,16,21,3,17,7,6,0,0,82,26,26,16,6,7,3,0,0,0,82,0,0,5,4,11,3,0,0,0,32,5,5,5,12,6,0,0,0,0,37,0,3,7,13,5,0,6,0,0,38,0,4,6,3,5,0,0,0,0,22,0,12,39,70,48,32,17,0,0,225,0,0,15,12,15,8,4,0,0,52,0,20,99,203,198,67,13,0,0,602,4,12,32,48,51,40,6,0,0,201,3,18,70,53,49,36,12,4,0,236,5,8,6,8,4,4,0,0,0,38
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,0,3,9,10,4,0,0,0,0,27,31,126,454,354,163,80,13,0,0,1227,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,9,17,7,4,0,0,0,0,37,0,5,3,5,0,0,0,0,0,10,4,16,43,27,11,4,0,0,0,108,0,0,5,6,0,0,0,0,0,17,15,24,63,15,5,4,6,0,0,127,15,19,45,21,8,9,0,0,0,119,0,7,10,11,9,3,0,0,0,37,0,0,8,11,6,0,0,0,0,25,0,4,13,18,8,0,0,0,0,40,0,0,17,7,3,0,0,0,0,27,0,25,120,107,33,16,4,0,0,305,0,6,23,10,4,4,0,0,0,48,3,44,227,261,128,69,11,0,0,743,3,28,75,61,42,11,0,0,0,223,4,34,163,130,54,33,5,0,0,415,3,13,11,4,3,3,0,0,0,35
SAL80136,0,3,0,0,3,0,0,0,0,19,41,55,87,154,164,159,52,8,0,726,0,0,0,0,0,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,12,0,0,3,3,5,4,0,0,0,13,3,9,3,12,17,17,8,0,0,68,0,0,0,0,4,0,0,0,0,7,27,13,4,8,9,20,4,0,0,84,14,15,6,7,0,8,5,0,0,61,0,3,0,0,10,10,0,0,0,19,0,0,3,6,7,9,3,0,0,23,0,0,3,9,11,4,3,0,0,30,0,0,3,3,8,7,6,3,0,25,0,17,26,73,71,50,26,4,0,270,0,3,4,8,9,5,3,0,0,28,5,22,53,102,109,73,24,5,0,390,4,11,14,14,15,36,13,4,0,109,3,8,27,42,51,61,22,0,0,213,3,9,7,3,6,13,4,0,0,42
SAL89494,0,0,0,0,0,0,0,0,0,3,14,23,31,16,13,16,0,0,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,7,8,0,0,0,0,0,0,22,10,6,0,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,7,15,10,11,5,0,0,0,40,0,4,5,0,5,3,0,0,0,19,0,3,8,7,3,4,0,0,0,30,0,0,0,0,0,5,3,0,0,11
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
