SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL80082,3,0,5,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,7,3,11,13,33,33,22,3,0,0,117,0,10,8,14,12,5,0,0,0,43,34,72,166,143,95,57,18,5,0,587,0,10,11,10,16,14,3,3,0,64,58,42,62,39,28,17,7,0,0,258,85,51,44,17,19,8,3,0,0,232,0,12,29,38,34,40,20,0,0,169,0,9,11,19,20,13,3,0,0,72,0,3,4,8,8,7,3,0,0,41,0,4,8,7,6,10,6,0,0,38,3,22,89,106,89,54,30,3,0,399,4,12,22,18,20,19,13,0,0,107,4,38,153,252,332,190,37,0,0,1003,9,20,36,43,40,37,17,0,0,200,3,28,58,63,63,45,20,0,0,277,13,15,9,10,5,5,3,0,0,68,8,10,37,33,28,5,5,0,0,120,3,11,18,34,13,7,0,0,0,93
SAL80083,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,10,6,4,0,0,0,0,29,0,0,4,0,9,4,0,0,0,18,5,12,40,21,9,6,5,0,0,93,0,0,3,4,0,0,5,0,0,7,10,11,10,7,4,6,8,0,0,56,8,19,24,14,6,8,3,0,0,79,0,0,12,12,5,0,0,0,0,37,0,3,19,11,6,3,5,0,0,46,0,0,9,0,3,3,0,0,0,28,0,0,12,3,0,3,0,0,0,27,0,30,134,80,53,49,15,0,0,352,0,8,3,9,4,7,0,0,0,31,0,64,400,265,175,89,18,0,0,1020,0,5,40,30,15,16,3,0,0,108,0,4,47,24,10,8,0,0,0,95,0,0,13,7,4,4,0,0,0,29,0,4,15,11,4,10,6,0,0,58,0,4,11,6,3,3,0,0,0,37
SAL80084,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,18,0,0,0,7,3,3,0,0,0,14,10,25,56,51,27,9,3,0,0,189,0,0,4,0,5,0,0,0,0,7,6,11,8,17,10,9,3,0,0,62,10,7,13,8,0,0,0,0,0,41,0,0,0,4,15,8,3,0,0,36,0,0,0,3,3,0,0,0,0,4,0,0,0,0,3,5,0,0,0,9,0,0,0,3,5,0,0,0,0,12,0,0,25,32,21,13,0,0,0,100,0,6,0,10,10,9,0,0,0,31,5,3,34,70,85,29,6,0,0,231,3,4,10,16,15,11,5,0,0,62,0,0,13,9,10,5,0,0,0,43,4,5,3,0,4,0,0,0,0,10,0,0,9,6,5,3,0,0,0,31,0,3,6,4,0,0,5,0,0,17
SAL80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,8,3,19,55,19,5,5,0,0,0,107,0,0,0,0,0,0,0,0,0,14,3,24,45,5,0,3,0,0,0,77,11,28,47,8,3,3,0,0,0,96,0,5,20,6,3,0,0,0,0,40,0,0,7,4,0,0,0,0,0,15,0,4,9,0,0,3,0,0,0,11,0,6,3,7,0,0,0,0,0,8,0,18,74,27,12,3,0,0,0,133,0,9,14,6,3,0,0,0,0,32,0,21,84,62,27,10,0,0,0,207,3,13,36,16,10,0,0,0,0,82,0,11,24,7,0,0,0,0,0,49,0,3,8,0,0,0,0,0,0,13,0,15,16,3,0,0,0,0,0,35,0,6,11,5,4,0,0,0,0,27
SAL80086,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,7,6,4,7,0,0,0,0,31,0,5,4,0,0,0,0,0,0,13,0,16,35,25,17,11,3,0,0,109,0,0,0,4,0,3,0,0,0,6,0,15,28,9,7,7,4,0,0,72,15,40,50,12,10,5,0,0,0,117,3,0,9,11,5,0,6,0,0,35,0,3,12,11,0,10,0,0,0,42,0,3,12,9,0,0,0,0,0,20,0,0,4,5,0,0,4,0,0,19,0,27,98,52,41,24,16,3,0,253,0,0,13,13,6,10,3,0,0,45,0,42,183,106,104,49,6,0,0,488,4,20,48,47,25,24,3,0,0,161,0,11,23,11,19,8,5,0,0,84,6,13,7,4,5,4,0,0,0,46,0,4,9,5,3,0,0,0,0,33,0,3,17,7,3,0,0,0,0,31
SAL80087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,3,0,0,0,26,0,0,4,0,3,4,0,0,0,13,0,11,25,22,15,6,4,0,0,81,0,0,0,0,0,0,0,0,0,4,6,15,31,7,3,5,0,0,0,68,7,6,42,11,0,7,0,0,0,72,0,0,10,10,0,6,0,0,0,28,0,0,9,4,6,0,0,0,0,20,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,8,0,0,23,27,18,10,3,0,0,86,0,11,15,16,5,4,3,0,0,54,0,13,46,57,59,30,7,0,0,219,0,5,13,9,7,8,3,0,0,55,0,0,33,20,13,7,0,0,0,79,0,8,3,3,0,0,0,0,0,18,0,6,6,3,8,4,0,0,0,25,0,5,9,0,3,0,0,0,0,21
SAL80088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,13,0,0,0,5,0,0,0,0,0,4,3,5,14,21,11,4,0,0,0,62,0,0,0,0,0,4,0,0,0,6,3,0,5,0,0,0,4,0,0,15,5,8,0,0,0,3,0,0,0,15,0,0,3,0,6,6,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,5,8,6,6,3,0,0,29,0,0,0,0,3,0,0,0,0,5,0,0,20,33,40,22,0,0,0,115,0,5,3,0,4,0,0,0,0,16,0,0,3,4,3,0,4,0,0,16,0,0,0,0,3,0,0,0,0,6,0,0,3,4,3,0,0,0,0,9,0,0,0,4,3,0,0,0,0,5
SAL80089,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,4,17,16,13,0,0,0,0,56,0,0,5,5,4,3,0,0,0,21,13,31,95,90,41,19,9,0,0,292,0,3,3,3,4,5,0,0,0,28,9,20,42,40,18,10,0,0,0,135,25,16,22,26,12,5,4,0,0,113,0,3,12,33,20,12,0,0,0,88,0,4,12,20,0,0,0,0,0,35,0,0,3,8,9,0,0,0,0,21,0,0,0,8,0,0,0,0,0,11,0,5,44,61,39,13,10,0,0,175,0,4,9,10,14,6,6,0,0,58,0,10,106,180,130,42,8,0,0,484,5,5,20,36,16,5,4,0,0,98,0,11,28,45,18,18,6,0,0,114,0,0,7,3,0,9,0,0,0,30,0,4,19,14,14,8,0,0,0,72,0,6,15,19,10,3,0,0,0,53
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,13,29,27,15,6,6,0,0,83,0,0,3,0,0,0,0,0,0,6,9,9,17,6,0,0,0,0,0,54,13,15,20,8,4,0,0,0,0,57,0,3,9,3,5,5,0,0,0,28,0,0,5,3,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,12,28,22,26,14,4,0,0,109,0,0,7,9,0,8,0,0,0,22,0,14,40,64,49,24,6,0,0,199,3,9,16,12,21,8,3,0,0,80,0,5,16,13,8,3,0,0,0,52,3,0,3,4,0,0,0,0,0,10,0,6,3,4,3,7,0,0,0,24,0,0,10,8,0,0,0,0,0,20
