SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL80028,24,69,31,16,24,20,4,8,191,60,157,73,35,28,9,0,0,361,13,102,49,39,33,35,15,3,292,14,27,6,8,6,7,4,0,73,3,10,4,0,3,6,3,0,25,17,50,24,10,7,0,8,4,127,3,21,20,5,7,12,11,3,81,40,169,91,58,39,36,8,8,445,46,127,79,48,28,30,22,5,393,22,39,15,8,0,0,0,0,88,8,32,11,5,3,0,0,0,63,0,0,0,0,0,0,0,0,8,4,8,8,5,0,0,8,0,31,31,45,23,7,8,13,8,10,147,281,865,434,247,190,177,90,46,2321,34,62,32,18,12,19,4,0,182,24,51,24,19,9,3,3,0,136,7,28,16,0,9,0,0,3,62,7,15,4,0,0,0,0,0,35,12,19,3,5,0,0,0,0,39,85,136,45,20,34,20,13,9,360,27,58,37,27,21,41,27,11,248,76,180
SAL80029,3,8,3,16,17,12,0,0,61,15,22,40,34,34,11,5,0,163,13,77,47,58,59,31,9,8,304,15,42,32,25,37,17,8,0,166,0,6,6,8,6,4,0,0,31,4,11,9,11,7,5,0,0,49,0,12,12,11,15,5,8,0,54,11,29,51,45,59,26,3,0,232,6,38,34,33,45,21,3,0,187,0,8,12,6,3,6,3,0,39,7,9,17,19,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,3,5,5,7,6,0,0,25,16,16,21,11,14,4,10,3,101,95,288,291,284,302,143,53,15,1465,3,16,10,13,16,9,0,0,69,0,5,7,10,10,3,0,0,35,0,5,0,7,5,6,0,0,26,3,0,3,4,0,0,0,0,12,3,6,0,5,0,3,0,0,12,10,59,41,35,37,23,6,4,208,15,33,25,35,45,16,4,4,178,12,92
SAL80030,21,39,15,10,20,18,16,3,143,29,41,40,23,22,9,0,0,161,31,50,31,21,25,21,9,7,201,10,21,10,13,8,8,0,8,73,0,5,5,0,3,0,3,0,23,8,21,12,7,4,9,8,5,72,5,5,14,10,8,8,5,0,59,45,76,57,72,59,25,6,0,341,82,120,65,84,63,55,31,5,504,14,13,12,4,3,9,0,0,60,13,7,5,9,6,0,0,0,43,3,0,0,0,0,0,0,0,3,27,18,10,7,5,10,3,0,75,215,103,42,39,32,20,9,3,450,498,525,314,298,263,199,89,32,2217,15,17,22,21,16,7,3,0,108,4,11,4,9,6,3,0,0,33,3,10,9,5,0,0,0,0,25,0,8,0,6,0,0,0,0,21,5,5,9,5,3,0,0,0,26,14,36,29,38,24,18,8,12,185,4,20,23,18,27,32,22,6,152,32,89
SAL80031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,17,0,8,12,3,17,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80033,0,4,21,11,6,6,5,0,54,4,77,120,28,11,3,0,0,249,13,73,84,49,23,22,6,0,263,13,42,44,25,12,9,0,0,141,0,8,3,4,0,0,0,0,21,3,21,21,15,9,0,0,0,58,0,4,16,9,4,5,0,0,46,17,88,142,64,40,16,3,0,365,13,41,72,31,19,11,4,0,193,0,23,29,12,3,5,0,0,72,3,20,23,15,8,0,0,0,68,3,0,0,0,0,0,0,0,3,0,0,14,7,0,0,0,0,28,16,31,35,11,15,5,0,0,111,87,433,621,276,145,87,17,0,1670,0,24,22,9,5,4,0,0,68,0,38,44,11,4,0,0,0,94,0,18,15,3,0,0,0,0,37,3,7,6,5,3,0,0,0,25,5,3,0,0,4,4,0,0,16,20,74,65,35,12,7,4,0,215,6,60,55,26,15,18,0,0,182,22,146
SAL80034,0,3,11,17,16,18,13,0,72,0,5,12,30,12,6,4,0,70,5,10,23,22,28,22,16,5,126,6,8,4,11,9,11,4,3,62,3,0,6,5,4,3,4,0,23,0,8,15,16,8,14,3,0,61,0,0,3,6,4,7,3,0,31,4,11,20,37,29,17,10,3,133,4,9,31,23,32,39,32,5,171,0,0,9,3,9,4,0,0,29,0,0,0,9,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,3,0,5,11,10,4,43,30,60,133,180,160,150,100,21,827,0,4,5,9,16,0,8,0,50,0,4,0,8,7,8,0,0,23,0,0,4,0,0,0,0,0,17,0,5,3,4,3,0,0,0,17,0,4,5,6,0,3,0,0,12,0,10,25,25,26,21,18,11,137,4,11,17,20,30,27,23,5,128,0,19
SAL80035,0,0,4,7,0,0,0,0,12,5,33,18,5,8,3,3,0,70,5,33,25,34,20,22,7,0,145,10,25,19,14,6,13,0,0,88,0,5,7,4,0,3,0,0,24,0,4,6,4,0,0,0,0,19,0,8,5,0,5,3,5,0,26,5,20,35,14,4,8,4,0,90,5,13,15,15,14,8,5,0,75,6,7,10,4,0,4,0,0,29,4,10,13,8,11,4,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,17,12,27,15,19,3,4,6,0,78,42,182,171,133,81,73,36,8,727,0,5,9,9,10,0,0,0,27,0,6,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,13,0,4,0,0,0,0,0,0,7,3,7,0,0,0,3,0,0,11,5,26,21,17,5,12,0,0,88,4,19,33,14,18,8,8,0,99,4,44
SAL80036,3,8,0,4,11,8,9,0,43,13,34,25,14,16,5,0,0,104,0,25,24,24,11,12,13,8,117,4,12,10,9,5,3,8,3,47,0,4,5,0,3,5,0,0,13,0,18,11,0,3,4,0,0,48,0,3,10,4,7,9,8,0,35,6,48,28,33,20,3,3,0,142,5,36,37,19,28,18,13,0,151,4,8,8,4,4,0,0,0,24,0,6,3,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,6,4,10,9,8,0,6,0,48,47,210,168,131,120,73,63,13,816,3,16,14,8,4,4,0,0,46,7,15,9,6,4,0,0,0,43,0,5,10,3,0,0,5,0,22,0,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,8,42,26,13,13,12,15,3,136,4,12,12,8,16,11,9,4,75,8,47
SAL80037,0,0,8,3,10,12,0,0,40,8,32,31,27,28,6,0,0,122,14,61,71,64,69,59,8,3,346,17,54,28,20,21,14,6,0,157,0,5,3,3,4,3,0,0,28,0,5,10,4,7,3,0,0,27,0,5,18,13,14,13,3,0,60,6,30,38,40,41,30,7,0,193,9,30,26,29,29,15,3,0,137,6,5,8,6,0,4,0,0,31,9,7,7,7,3,3,3,0,33,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,4,0,18,16,31,20,13,11,7,0,0,97,63,265,265,226,248,174,41,3,1292,0,10,8,3,11,3,0,0,36,0,7,4,6,9,7,0,0,36,0,0,5,8,4,0,0,0,23,6,3,0,0,0,0,0,0,10,3,5,0,0,0,0,0,0,14,14,35,41,30,40,21,11,0,186,8,26,19,29,20,21,11,0,131,10,59
SAL80038,25,64,27,10,3,11,7,0,130,30,90,38,29,16,6,0,0,212,14,65,21,19,11,13,4,0,153,0,14,11,7,0,3,0,0,40,0,5,0,0,0,3,0,0,13,3,21,11,4,9,4,0,0,57,0,10,5,8,8,3,0,0,32,60,133,55,40,34,10,10,0,345,59,168,58,31,21,22,11,0,373,14,25,9,3,4,0,0,0,53,0,18,9,4,4,0,0,0,36,4,0,0,0,0,0,0,0,5,9,7,0,3,0,0,0,0,27,146,77,20,14,13,8,4,4,279,372,699,265,174,119,79,28,9,1753,33,37,6,4,8,3,0,0,94,16,37,16,4,10,0,0,0,81,6,30,9,0,0,0,0,0,48,3,10,3,0,3,0,0,0,22,4,8,8,0,0,0,0,0,21,7,47,21,15,13,12,5,0,114,0,13,8,13,20,11,3,3,69,80,160
SAL80039,0,7,6,13,5,7,3,0,47,23,29,37,23,28,10,0,0,145,14,36,45,72,84,24,4,4,288,9,42,25,18,18,8,5,0,125,0,4,3,9,7,5,0,0,28,5,11,10,12,5,0,0,0,49,0,7,7,8,6,9,4,0,32,12,22,37,39,41,19,0,0,165,9,24,33,42,24,16,0,0,150,4,8,8,3,4,3,0,0,32,4,8,9,16,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,0,0,22,15,15,17,21,19,8,9,0,94,91,217,245,275,247,120,33,10,1238,0,3,9,8,8,0,0,0,25,4,8,6,10,5,0,0,0,39,0,0,6,3,9,0,0,0,25,0,0,0,3,5,0,0,0,6,0,0,5,4,3,0,0,0,12,10,28,36,45,21,13,0,3,155,3,41,32,31,29,13,8,3,163,19,51
SAL80040,5,20,17,31,24,21,16,5,137,5,10,27,15,10,8,0,0,77,0,20,22,26,17,5,15,3,108,0,3,9,11,8,8,3,0,40,0,4,5,13,7,3,3,0,30,0,7,3,4,6,6,0,0,31,0,7,16,7,4,0,3,0,38,4,18,27,20,18,13,13,5,116,7,30,46,41,18,29,5,4,185,4,4,9,9,5,7,4,0,40,0,6,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,8,10,6,4,0,4,0,50,32,137,193,201,127,98,77,24,874,4,12,24,22,15,15,7,4,100,0,7,5,0,0,4,0,0,20,0,6,0,3,0,0,0,0,19,0,3,4,4,3,0,0,0,17,0,3,5,5,5,4,0,0,31,6,19,23,20,17,22,3,5,109,0,27,23,15,25,27,23,0,132,5,26
SAL80041,0,24,22,14,5,0,3,0,63,23,64,110,38,12,3,0,0,254,9,69,66,24,13,5,4,4,186,4,32,23,10,4,6,0,0,68,6,3,3,0,0,0,0,0,16,5,28,32,21,0,5,0,0,96,0,14,9,6,0,0,0,0,30,18,100,97,55,18,7,0,3,292,11,58,64,27,11,14,0,0,179,6,14,6,5,0,0,0,0,37,5,27,21,9,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,4,6,3,8,0,0,0,22,15,38,22,15,0,7,0,0,94,92,487,466,217,80,45,9,9,1400,3,30,25,6,4,0,0,0,74,9,26,42,11,0,0,0,0,91,0,15,19,0,4,0,0,0,35,0,8,5,0,0,0,0,0,20,0,4,3,0,0,0,0,0,8,15,113,89,27,4,3,4,0,260,5,50,39,15,7,6,3,0,131,29,147
SAL80042,0,9,20,21,9,8,4,0,76,15,49,122,48,16,3,0,0,255,13,50,64,33,14,17,10,3,196,5,24,24,16,10,3,0,0,84,3,6,5,4,6,0,3,0,23,3,13,14,12,10,0,0,0,53,0,9,5,5,0,3,5,0,29,10,84,105,69,30,15,6,0,314,4,37,60,31,16,16,8,3,164,0,4,13,4,4,0,0,0,28,5,14,10,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,3,0,18,10,22,15,11,9,3,4,0,65,68,328,458,258,122,71,41,14,1349,3,18,32,21,7,4,0,0,90,0,23,45,7,3,0,0,0,82,0,6,5,8,0,0,0,0,25,0,13,9,4,0,0,0,0,24,0,3,0,4,0,0,0,0,11,8,34,47,25,10,6,13,0,151,0,31,44,19,11,15,14,0,146,14,119
SAL80043,4,13,14,25,31,19,13,3,119,9,40,48,34,31,10,0,0,173,4,32,35,45,32,24,26,13,208,5,7,15,15,22,9,6,4,88,3,4,5,9,12,9,4,5,46,0,13,21,21,19,0,3,0,79,0,11,13,5,4,8,0,8,44,8,48,79,57,50,24,12,5,288,15,42,69,83,81,63,26,9,396,4,20,12,16,3,3,5,0,71,4,4,5,10,6,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,12,6,0,4,0,0,28,3,18,11,21,12,8,10,3,84,57,260,340,338,309,181,118,49,1654,4,15,23,14,15,18,0,0,88,6,11,12,9,11,0,0,0,46,0,4,7,7,3,7,6,3,30,0,3,3,0,8,6,0,0,19,0,3,5,4,3,0,3,0,26,15,46,55,46,52,32,22,15,278,0,17,29,37,34,38,32,9,203,7,47
SAL80044,0,3,9,9,9,12,9,8,65,3,9,13,18,14,7,0,0,62,7,18,22,20,21,14,11,12,106,0,8,7,8,11,11,4,0,51,0,0,0,5,0,0,9,0,21,0,4,18,22,17,15,8,10,88,0,3,5,3,6,4,0,0,17,4,20,29,47,29,19,8,3,181,14,25,42,37,42,51,26,10,239,3,12,4,3,3,0,0,0,31,0,0,4,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,18,17,8,0,12,8,9,5,0,59,50,114,157,188,174,143,84,41,947,5,11,8,16,6,3,4,5,51,0,0,8,5,5,0,0,0,23,0,0,8,3,0,0,0,0,14,0,5,4,12,3,0,0,0,20,0,3,0,0,0,0,0,0,5,3,19,32,31,30,20,17,11,177,0,10,9,16,22,25,10,12,104,3,24
SAL80045,6,10,10,0,9,0,0,0,30,11,42,84,23,5,0,0,0,165,4,35,45,22,8,3,0,0,117,6,12,8,7,0,5,0,0,37,0,6,5,3,0,0,0,0,14,0,31,32,4,0,0,0,0,73,0,5,8,4,0,0,0,0,18,3,65,76,24,15,3,0,0,184,8,36,23,19,6,6,0,0,91,4,7,7,10,0,0,0,0,23,4,7,6,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,6,8,7,3,0,0,0,33,53,263,310,122,50,14,3,0,818,0,12,23,5,3,0,0,0,46,0,8,35,6,0,0,0,0,54,0,7,14,3,7,0,0,0,30,0,4,4,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,11,64,53,11,3,5,0,0,154,0,31,16,4,7,5,0,0,57,9,97
SAL80046,9,24,14,5,13,7,5,0,88,12,52,19,10,13,8,4,0,118,8,47,15,13,15,0,3,5,107,8,22,3,3,5,5,0,3,49,0,6,5,0,0,3,0,0,20,0,25,8,4,0,0,0,0,36,6,4,5,0,5,0,8,0,25,19,55,43,19,21,7,0,0,162,40,99,65,41,23,13,0,5,275,7,18,7,8,0,0,0,0,53,4,12,14,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,9,12,3,0,0,0,0,0,26,11,20,4,3,10,3,6,0,59,116,400,211,124,115,51,26,8,1054,26,32,10,9,5,0,0,0,87,0,17,8,9,0,0,0,0,29,0,11,3,0,0,0,0,0,19,0,10,0,0,3,0,0,0,17,7,11,7,0,0,3,0,0,28,15,33,26,16,7,6,0,0,99,4,25,13,8,16,0,5,0,65,20,81
SAL80047,8,14,29,18,7,6,9,0,90,7,25,27,15,19,7,0,0,92,6,27,21,20,21,7,12,3,129,5,28,17,12,3,5,3,4,76,0,9,10,6,0,3,0,0,23,0,16,14,7,0,5,0,0,49,0,13,15,7,7,9,0,0,48,15,44,53,28,17,11,9,0,185,14,85,78,51,39,29,12,4,312,8,17,19,15,9,3,0,0,70,6,12,12,7,0,0,4,0,44,0,0,0,0,0,0,0,0,4,5,4,5,0,0,3,0,0,20,12,21,23,12,20,11,3,6,108,85,318,328,206,155,93,47,20,1248,13,14,23,17,9,5,0,0,83,4,10,13,11,0,0,0,0,43,0,4,7,4,0,0,0,0,21,0,4,0,4,0,0,0,0,8,3,10,11,12,0,0,0,0,40,11,31,27,18,14,10,4,0,120,7,18,36,19,15,23,21,3,141,8,69
SAL80048,0,9,12,16,19,14,6,0,80,5,18,15,24,15,5,0,0,83,0,24,30,37,22,19,17,9,164,12,9,13,23,9,3,6,5,82,0,6,10,7,7,4,0,0,37,0,7,13,10,7,4,3,0,44,0,0,13,6,17,3,8,0,49,6,30,34,42,21,9,8,0,157,6,16,34,31,33,20,22,4,166,3,7,8,5,6,4,0,0,37,4,8,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,12,11,10,9,9,9,6,0,3,59,48,148,192,210,179,91,81,21,988,0,7,12,19,7,3,4,0,65,0,3,6,9,4,0,0,0,23,0,4,4,12,0,5,0,0,22,0,0,4,5,0,0,0,0,11,3,0,5,6,0,0,0,0,24,10,26,20,22,21,15,3,5,121,5,17,13,22,20,14,14,0,100,4,33
SAL80049,0,14,21,26,18,7,4,0,85,15,41,67,51,27,9,0,0,209,16,51,74,71,51,26,14,3,297,29,43,26,36,19,9,5,0,157,0,10,8,6,11,8,0,0,45,5,9,7,8,10,10,0,0,48,6,12,17,23,10,9,4,0,86,10,42,103,78,32,21,10,0,287,13,34,63,40,31,24,5,0,212,7,12,20,4,4,7,4,0,58,11,12,16,16,8,0,0,0,63,0,0,0,0,0,5,0,0,5,0,6,12,5,0,4,4,0,30,21,16,22,34,18,5,6,0,123,131,300,448,396,241,130,45,15,1697,5,19,20,12,9,5,0,0,72,3,4,22,9,8,4,0,0,53,0,3,0,9,0,7,0,0,13,0,7,0,8,0,0,0,0,16,0,4,5,0,3,0,0,0,17,15,58,56,65,28,25,4,0,254,10,50,68,51,26,18,12,0,231,18,74
SAL80050,0,12,13,23,16,18,0,0,90,9,31,43,26,18,12,0,0,145,16,60,56,60,43,51,19,0,294,11,46,37,25,21,6,0,4,148,6,7,11,15,9,5,0,0,47,3,10,5,12,4,0,0,0,39,0,12,15,14,16,5,3,0,56,6,40,55,59,31,31,11,0,221,19,39,41,44,33,26,13,0,213,6,15,30,5,3,4,6,0,61,3,8,10,6,8,5,0,0,45,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,3,18,22,17,11,18,10,8,3,0,96,93,308,327,307,217,167,52,6,1483,3,11,16,16,7,4,3,0,67,4,5,13,11,6,3,0,0,47,0,3,3,5,7,0,0,0,19,0,0,3,6,4,0,0,0,15,0,4,9,10,5,0,0,0,32,5,45,37,29,26,27,3,5,180,8,36,37,43,23,24,5,0,172,19,65
SAL80051,0,8,12,11,14,12,3,0,50,3,10,33,17,23,9,6,0,102,5,15,34,25,30,39,8,4,162,3,14,11,15,19,7,4,0,72,6,0,3,5,0,4,0,0,12,0,5,7,8,10,4,0,0,36,0,0,6,9,7,12,3,0,35,9,18,25,36,45,28,12,0,174,3,18,34,28,30,31,13,0,153,4,7,8,4,8,0,0,0,34,6,4,5,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,8,0,4,0,3,8,0,0,29,48,99,177,174,191,154,54,8,896,3,0,9,7,12,0,4,0,38,3,0,3,6,10,4,0,0,24,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,9,4,16,22,32,38,22,6,0,128,7,6,15,25,29,31,5,0,127,3,14
SAL80052,7,9,15,8,7,7,4,3,54,5,15,26,26,21,6,3,0,98,6,19,22,21,23,14,28,14,148,9,11,16,10,9,3,12,5,80,0,6,8,4,0,6,4,0,24,0,8,9,10,9,7,3,3,52,0,3,8,11,4,9,4,0,35,3,22,43,44,37,28,22,9,205,3,21,24,36,30,32,20,14,180,6,9,0,7,4,4,0,3,38,3,7,3,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,3,4,0,6,5,0,0,3,23,7,16,4,11,9,12,12,16,94,56,143,188,195,173,127,114,73,1067,0,4,12,18,10,9,3,0,65,0,4,12,6,7,6,0,0,42,0,4,3,3,0,0,3,0,12,0,0,3,0,5,0,0,0,13,0,0,4,5,0,0,0,0,10,8,29,34,31,42,20,18,10,195,4,14,17,14,23,30,28,9,142,4,37
SAL80053,0,7,12,14,9,7,7,4,61,3,14,19,8,6,4,0,0,64,0,18,33,36,13,17,19,8,149,3,18,10,14,8,3,5,0,62,0,0,8,5,9,5,0,0,23,0,4,13,6,8,3,0,0,39,0,8,5,18,8,9,5,5,41,0,24,39,35,18,11,7,3,140,5,23,29,31,15,16,16,0,133,0,10,9,9,3,3,0,0,34,5,5,9,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,9,5,4,0,0,0,17,12,15,14,7,7,4,4,8,69,39,145,205,187,106,85,73,23,865,0,0,16,11,4,10,0,0,42,0,5,9,5,4,6,0,0,24,0,0,4,0,5,0,0,3,16,0,5,0,0,3,0,0,0,10,0,0,0,3,0,4,0,0,14,5,37,35,23,17,17,7,3,147,0,18,25,14,9,11,16,0,108,0,32
SAL80054,0,17,17,15,22,16,4,4,97,15,49,51,28,34,8,6,0,184,17,40,38,37,32,42,18,7,230,9,18,12,11,17,13,10,0,82,5,3,5,7,0,4,0,0,26,7,17,9,14,7,5,0,0,56,3,9,6,9,3,4,10,0,55,11,55,42,33,26,23,5,0,195,8,25,39,24,38,30,15,0,182,3,7,4,10,0,0,0,0,28,3,11,5,7,7,4,0,0,40,0,0,0,0,0,0,0,0,0,0,8,4,0,5,3,0,0,26,7,17,20,16,11,7,7,5,92,85,282,251,221,208,154,76,18,1286,5,14,15,24,7,8,0,0,67,5,9,12,10,9,4,0,0,50,0,0,8,0,8,5,0,5,20,0,3,0,0,0,3,0,0,10,0,3,3,3,0,0,0,0,15,15,36,49,23,33,18,0,0,172,4,20,29,19,20,27,10,0,130,21,80
