SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
801061130,0,0,5,6,0,11,0,0,0,4,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,6,14,0,5,30,6,55
801061131,55,273,201,1272,9,1810,0,5,7,84,0,96,275,14,22,20,0,331,26,9,0,19,0,54,46,24,16,46,0,132,465,264,205,1385,12,2331,62,9,7,0,0,78,55,14,13,30,0,112,74,28,25,162,3,292,29,7,5,44,0,85,16,7,0,5,0,28,129,5,5,0,0,139,141,78,70,692,3,984,87,39,21,104,0,251,47,0,5,5,0,57,18,12,8,10,0,48,22,0,4,12,0,38,5,0,0,8,0,13,7,4,0,0,0,11,22,11,9,8,0,50,34,9,7,25,0,75,32,3,9,10,0,54,6,0,0,0,0,6,149,83,66,531,3,832,17,0,0,5,0,22,18,3,3,0,0,24,31,0,4,6,0,41,29,0,3,0,0,32,29,0,0,0,0,29,16,10,0,37,0,63,615,73,90,114,7,899,26,0,4,21,604,655,2028,539,444,2929,639,6579
801071071,47,244,195,1514,10,2010,0,10,8,114,0,132,86,6,3,16,0,111,37,14,4,30,0,85,30,10,7,40,0,87,275,203,153,1234,0,1865,84,0,16,3,0,103,8,0,0,9,0,17,55,19,18,126,0,218,7,7,3,3,0,20,10,5,0,15,0,30,109,5,0,0,0,114,51,33,28,435,3,550,47,15,10,92,0,164,3,0,0,0,0,3,3,0,3,3,0,9,5,0,0,5,0,10,9,3,8,14,0,34,11,0,0,0,0,11,12,19,5,8,0,44,34,7,9,29,0,79,7,3,4,13,0,27,7,4,0,0,0,11,72,55,40,372,6,545,14,7,3,0,0,24,11,8,0,0,0,19,51,12,5,10,0,78,12,0,0,0,0,12,29,0,3,0,0,32,9,5,4,17,0,35,469,63,48,96,0,676,22,0,9,34,125,190,1349,423,326,2858,145,5101
801071072,28,161,121,1032,6,1348,3,0,0,86,3,92,106,0,16,8,0,130,27,5,5,8,0,45,36,14,10,26,0,86,210,126,92,809,3,1240,76,0,12,4,0,92,17,0,6,14,0,37,22,20,7,96,0,145,17,5,0,9,0,31,3,0,0,0,0,3,153,4,6,4,0,167,49,30,26,335,0,440,41,9,4,43,0,97,4,0,0,0,0,4,17,0,3,7,0,27,6,0,0,7,0,13,3,5,0,13,0,21,0,3,3,0,0,6,19,12,6,5,0,42,31,4,6,12,0,53,5,0,0,7,0,12,18,6,0,0,0,24,57,27,23,296,7,410,11,5,0,4,0,20,18,5,0,4,0,27,22,5,3,4,0,34,3,4,0,0,0,7,72,0,3,6,0,81,19,3,3,6,0,31,387,57,43,66,4,557,19,6,4,6,111,146,1272,284,242,1914,132,3844
801071073,46,223,189,1761,7,2226,0,3,5,144,0,152,81,0,6,13,0,100,27,11,0,16,0,54,52,16,19,45,0,132,312,216,157,1423,5,2113,69,0,11,5,0,85,3,3,0,11,0,17,51,18,22,147,0,238,21,5,3,18,0,47,15,5,4,5,0,29,124,4,6,0,0,134,56,49,37,523,0,665,53,13,10,80,0,156,3,0,3,0,0,6,33,10,0,9,0,52,3,3,0,0,0,6,19,7,4,13,0,43,11,4,0,3,0,18,15,7,3,6,0,31,31,4,3,23,0,61,20,0,0,4,0,24,7,0,0,0,0,7,83,58,56,410,4,611,16,3,3,9,0,31,12,0,0,0,0,12,50,5,4,23,0,82,3,5,6,0,0,14,44,4,0,0,0,48,16,7,0,29,0,52,487,55,62,111,0,715,24,4,0,27,167,222,1482,430,337,3294,190,5733
801071074,60,227,166,1584,5,2042,0,3,9,160,0,172,67,4,4,7,0,82,24,10,0,27,0,61,30,17,9,37,3,96,279,178,137,1359,13,1966,71,3,9,3,0,86,11,0,7,8,0,26,77,23,16,139,5,260,17,6,5,11,0,39,11,0,4,11,0,26,124,0,0,0,0,124,52,42,34,473,8,609,54,23,11,99,0,187,0,0,0,3,0,3,35,11,0,0,0,46,18,5,0,7,0,30,14,9,4,15,0,42,9,5,5,4,0,23,11,9,6,3,0,29,34,6,5,17,0,62,15,0,0,7,0,22,10,8,3,3,0,24,72,33,39,447,0,591,23,10,0,4,0,37,6,3,0,4,0,13,22,0,0,4,0,26,4,0,0,0,0,4,38,0,0,0,0,38,9,3,0,20,0,32,403,69,46,86,0,604,15,4,4,31,150,204,1356,405,302,3033,176,5272
801071075,57,256,189,1510,5,2017,0,13,8,130,7,158,86,4,4,7,0,101,39,3,0,21,0,63,38,27,9,38,0,112,349,226,166,1201,4,1946,87,4,7,3,0,101,9,0,3,17,0,29,48,22,7,141,0,218,24,12,3,27,0,66,9,0,6,11,0,26,117,4,0,0,0,121,70,40,34,412,3,559,39,20,0,82,0,141,3,0,0,0,0,3,12,4,0,0,0,16,13,4,0,5,0,22,13,9,0,16,0,38,17,5,4,0,0,26,17,17,16,6,0,56,56,10,5,24,0,95,11,0,7,7,0,25,18,3,0,0,0,21,78,38,24,350,0,490,12,9,9,11,0,41,8,0,3,0,0,11,17,4,5,5,0,31,8,0,0,0,0,8,53,0,7,3,0,63,9,0,7,16,0,32,417,81,57,67,0,622,16,0,4,6,121,147,1431,456,331,2758,136,5112
801071076,43,140,108,735,0,1026,0,0,0,22,0,22,89,3,10,10,0,112,33,4,3,10,0,50,22,8,4,27,0,61,218,133,102,684,0,1137,6,0,4,0,0,10,12,0,3,3,0,18,46,16,9,57,0,128,27,5,7,20,0,59,9,6,0,3,0,18,67,0,0,0,0,67,50,41,32,281,4,408,38,19,8,45,0,110,13,0,3,0,0,16,42,3,0,0,0,45,7,0,0,0,0,7,9,0,0,6,0,15,0,0,0,5,0,5,14,0,3,5,0,22,10,4,4,15,0,33,10,0,7,5,0,22,9,3,0,0,0,12,54,16,27,264,0,361,15,5,12,4,0,36,20,5,0,3,0,28,11,4,0,4,0,19,9,4,4,0,0,17,22,0,3,0,0,25,14,0,0,19,0,33,213,51,41,69,0,374,10,4,0,19,40,73,940,271,221,1533,49,3014
801071077,24,122,83,824,0,1053,0,5,4,67,0,76,43,0,7,15,0,65,9,4,0,3,0,16,18,6,11,25,4,64,163,79,57,667,0,966,44,10,4,6,0,64,3,5,0,4,0,12,20,3,7,81,0,111,11,0,0,21,0,32,3,0,3,0,0,6,54,0,4,0,0,58,36,23,12,285,0,356,31,11,6,54,0,102,3,0,0,0,0,3,21,8,0,0,0,29,7,3,0,0,0,10,8,0,0,9,0,17,7,0,8,3,0,18,9,3,0,0,0,12,21,3,0,3,0,27,3,0,0,0,0,3,11,4,4,0,0,19,37,33,25,182,0,277,22,0,3,0,0,25,3,0,0,0,0,3,16,3,0,6,0,25,7,4,0,0,0,11,24,0,0,0,0,24,4,0,3,9,0,16,195,33,28,36,0,292,3,0,0,6,63,72,711,207,146,1576,71,2711
801071078,97,340,238,2335,20,3030,4,13,6,216,0,239,130,6,11,19,0,166,53,10,7,31,0,101,63,15,6,58,0,142,454,286,223,1811,18,2792,134,3,11,3,0,151,15,9,6,11,0,41,85,18,32,190,0,325,36,15,5,25,0,81,13,0,0,4,0,17,244,3,7,7,0,261,85,70,54,710,6,925,88,39,18,155,3,303,10,0,8,0,0,18,18,9,7,9,0,43,24,8,0,6,0,38,20,4,10,23,0,57,21,5,5,7,0,38,17,24,19,9,6,75,45,15,7,26,0,93,17,0,0,0,0,17,3,0,0,0,0,3,134,56,47,469,8,714,25,5,0,8,0,38,31,0,7,5,0,43,41,9,0,8,3,61,34,6,3,5,0,48,79,0,11,0,0,90,13,5,3,31,0,52,725,84,101,109,0,1019,27,6,3,31,216,283,2282,601,474,4276,257,7890
801071079,27,152,106,922,3,1210,0,6,0,61,0,67,45,6,7,6,0,64,26,0,0,14,0,40,24,8,10,23,0,65,195,127,100,779,0,1201,43,0,7,0,0,50,11,0,0,3,0,14,31,7,8,87,0,133,10,6,0,7,0,23,8,0,0,0,0,8,70,0,0,0,0,70,52,23,25,311,3,414,42,13,0,63,0,118,0,0,0,0,0,0,25,4,0,7,0,36,0,0,0,0,0,0,4,7,0,8,0,19,0,8,0,0,0,8,8,7,0,4,0,19,23,8,8,4,0,43,19,5,4,0,0,28,0,0,0,0,0,0,66,31,27,226,0,350,7,0,0,4,0,11,5,0,4,0,0,9,12,4,0,16,0,32,19,0,0,0,0,19,24,0,4,0,0,28,10,0,0,6,0,16,238,47,46,46,0,377,15,0,0,17,77,109,848,259,202,1749,83,3141
801071080,44,164,108,797,4,1117,4,11,0,72,7,94,129,3,13,4,0,149,39,4,0,13,0,56,37,20,8,20,0,85,267,139,104,850,6,1366,72,0,11,0,0,83,13,0,3,11,0,27,47,18,10,124,0,199,20,3,0,13,0,36,11,6,0,3,0,20,275,3,3,0,0,281,59,37,14,351,4,465,38,12,9,53,0,112,35,0,0,0,0,35,10,0,0,0,0,10,8,3,0,8,0,19,0,3,0,6,0,9,5,4,0,0,0,9,7,6,0,3,0,16,26,3,3,12,0,44,7,3,3,8,0,21,4,0,0,0,0,4,60,47,27,299,0,433,8,3,0,0,0,11,5,0,0,0,0,5,25,0,0,3,0,28,16,3,3,0,0,22,21,0,0,0,0,21,4,5,0,11,0,20,574,48,31,76,3,732,23,4,0,11,170,208,1610,315,206,1805,195,4131
801071081,49,172,129,1201,9,1560,5,9,6,142,0,162,74,0,12,25,0,111,24,3,0,9,0,36,34,11,7,24,0,76,244,162,111,1019,6,1542,89,0,0,0,0,89,9,3,0,6,0,18,42,18,14,108,0,182,15,4,3,12,0,34,6,3,3,3,0,15,191,0,0,0,0,191,34,21,19,339,5,418,32,18,5,62,0,117,13,0,0,0,0,13,14,9,0,5,0,28,13,5,9,9,0,36,16,3,9,10,0,38,12,0,6,0,0,18,3,15,0,3,0,21,13,4,0,16,0,33,4,0,0,0,0,4,21,0,4,0,0,25,59,44,23,285,0,411,23,9,7,4,0,43,6,0,0,0,0,6,30,7,4,14,0,55,9,0,0,0,0,9,66,3,9,0,0,78,14,6,4,15,0,39,394,55,40,74,3,566,18,6,0,21,95,140,1350,330,245,2279,122,4326
801071082,128,702,557,4256,25,5668,12,42,13,396,0,463,223,9,22,37,0,291,99,26,6,34,5,170,123,37,36,120,0,316,1043,626,467,3757,18,5911,146,0,26,0,0,172,41,10,14,29,0,94,216,80,58,495,4,853,56,19,22,57,0,154,36,8,4,30,0,78,363,6,4,8,0,381,236,144,115,1746,7,2248,156,73,30,236,7,502,31,0,14,3,0,48,27,6,7,11,0,51,21,7,0,0,0,28,20,5,4,40,0,69,15,8,6,6,0,35,49,25,22,20,0,116,87,19,20,42,0,168,46,3,7,5,0,61,38,10,4,0,0,52,282,179,125,1325,5,1916,60,8,0,16,0,84,56,6,9,4,0,75,92,8,5,22,0,127,29,0,5,4,0,38,62,0,3,0,0,65,58,20,13,65,0,156,1254,210,181,282,3,1930,62,3,8,44,526,643,4177,1293,1000,8620,587,15677
801071083,10,70,46,432,0,558,0,0,0,20,0,20,11,3,0,11,0,25,9,0,0,17,0,26,16,11,0,18,0,45,88,60,40,365,4,557,10,0,5,0,0,15,4,0,3,3,0,10,12,6,4,50,0,72,13,5,0,12,0,30,0,0,0,4,0,4,20,3,0,0,0,23,31,18,12,174,0,235,12,6,4,20,0,42,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,7,0,11,0,0,0,0,0,0,8,0,3,3,0,14,17,0,0,4,0,21,6,0,0,0,0,6,0,0,0,0,0,0,20,17,15,152,0,204,3,0,0,0,0,3,9,3,0,0,0,12,3,0,0,6,0,9,8,4,0,0,0,12,9,0,0,0,0,9,6,0,0,0,0,6,74,10,17,23,0,124,0,0,0,5,7,12,309,131,96,857,12,1405
801071084,72,187,193,1566,21,2039,7,15,4,155,0,181,127,8,9,19,0,163,50,5,0,15,0,70,51,19,8,39,0,117,344,181,124,1315,19,1983,54,3,10,0,0,67,21,4,0,17,0,42,90,23,15,146,0,274,21,4,5,12,0,42,18,4,8,5,0,35,179,4,9,4,0,196,98,42,26,473,3,642,57,20,7,81,4,169,4,0,0,0,0,4,24,5,6,4,0,39,21,4,0,3,0,28,16,4,6,5,0,31,10,12,0,8,0,30,14,9,6,3,0,32,37,5,5,13,0,60,4,0,0,8,0,12,7,0,0,0,0,7,123,30,36,373,5,567,40,6,3,4,0,53,27,0,0,4,0,31,48,4,8,0,4,64,29,0,0,0,0,29,83,0,3,0,0,86,27,7,3,9,0,46,567,40,70,76,4,757,23,3,0,18,127,171,1879,367,315,2915,172,5648
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,19,75,63,504,3,664,0,0,3,51,0,54,43,4,9,0,0,56,10,4,0,4,0,18,16,4,5,8,0,33,99,65,52,402,0,618,26,0,4,0,0,30,4,0,0,8,0,12,14,11,0,50,0,75,5,0,0,7,0,12,0,4,0,5,0,9,15,0,0,0,0,15,25,15,11,171,0,222,24,9,4,28,0,65,0,0,0,0,0,0,6,0,6,0,0,12,0,0,0,5,0,5,0,4,4,5,0,13,0,0,0,0,0,0,5,5,0,8,0,18,5,6,4,0,0,15,0,0,0,5,0,5,0,0,0,0,0,0,20,15,8,128,0,171,0,0,0,5,0,5,0,5,3,0,0,8,8,0,0,5,0,13,9,0,0,0,0,9,15,0,0,0,0,15,3,0,0,13,0,16,136,19,23,39,0,217,6,0,0,7,58,71,437,138,111,952,62,1700
801071087,39,140,87,900,10,1176,0,6,0,126,0,132,64,7,12,17,0,100,18,8,0,9,0,35,22,9,7,15,0,53,181,105,87,665,5,1043,42,0,3,0,0,45,3,0,0,3,0,6,54,14,12,79,0,159,9,5,5,5,0,24,10,5,5,11,0,31,61,0,0,0,0,61,42,20,25,245,0,332,24,9,3,40,0,76,0,0,0,0,0,0,8,6,0,0,0,14,7,0,0,0,0,7,15,3,0,4,0,22,9,11,6,5,0,31,10,9,8,0,0,27,15,4,0,11,0,30,0,0,0,0,0,0,16,0,0,3,0,19,32,30,27,211,7,307,17,3,3,3,0,26,8,0,0,0,0,8,24,0,0,4,0,28,0,0,0,0,0,0,27,0,0,0,0,27,4,0,0,6,0,10,289,39,20,37,5,390,8,0,0,13,100,121,894,242,171,1624,125,3056
801071088,28,189,143,1176,5,1541,3,7,3,124,0,137,36,0,0,7,0,43,25,9,3,20,0,57,39,17,11,46,0,113,226,170,116,918,8,1438,43,0,7,4,0,54,13,4,0,9,0,26,46,12,9,115,0,182,12,4,0,20,0,36,8,0,3,5,0,16,98,3,4,0,0,105,33,38,24,367,0,462,31,17,7,52,3,110,0,0,0,0,0,0,0,7,0,0,0,7,8,3,0,3,0,14,7,7,0,15,0,29,16,3,4,6,0,29,10,9,0,0,0,19,25,6,3,11,0,45,0,6,0,3,0,9,22,0,3,0,0,25,70,35,27,273,0,405,9,5,0,0,0,14,12,3,5,0,0,20,15,0,0,3,0,18,18,3,0,0,0,21,44,0,6,0,0,50,8,4,0,9,0,21,238,57,41,59,0,395,20,0,6,9,75,110,958,354,247,2147,94,3800
801071089,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,0,20,3,36
801071090,85,345,286,2154,10,2880,3,19,12,246,0,280,152,13,23,15,0,203,34,10,3,18,0,65,65,19,12,60,0,156,465,294,206,1769,18,2752,53,3,9,3,0,68,21,7,3,14,0,45,66,20,27,181,0,294,44,11,9,28,0,92,24,0,3,16,0,43,266,3,4,9,4,286,121,75,51,796,10,1053,111,34,17,104,0,266,33,3,7,8,0,51,6,0,0,3,0,9,15,0,0,9,0,24,12,9,0,16,0,37,10,9,9,8,0,36,38,15,9,13,0,75,48,9,3,19,0,79,28,3,3,9,0,43,19,3,0,0,0,22,152,106,86,572,8,924,28,0,0,8,0,36,15,8,5,6,0,34,54,8,9,10,0,81,23,6,6,0,0,35,29,4,4,5,0,42,26,9,4,34,0,73,753,85,95,127,7,1067,43,7,0,22,215,287,2341,634,496,4161,261,7893
801071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,11
801081091,16,125,110,813,4,1068,0,0,5,20,0,25,66,4,10,15,0,95,22,0,3,0,0,25,19,5,4,12,0,40,227,103,104,686,0,1120,17,0,0,0,0,17,18,0,4,10,0,32,46,19,7,96,0,168,31,0,0,17,0,48,14,5,0,11,0,30,38,3,9,6,0,56,61,18,22,303,0,404,62,15,15,52,0,144,5,0,0,0,0,5,10,0,0,4,0,14,0,0,0,0,0,0,7,6,0,7,0,20,0,0,0,0,0,0,10,0,7,0,0,17,15,3,0,6,0,24,0,0,0,3,0,3,0,0,0,0,0,0,63,35,32,244,0,374,0,0,0,3,0,3,9,4,5,3,0,21,11,0,3,4,0,18,10,0,0,0,0,10,19,0,0,0,0,19,12,9,0,22,0,43,203,34,39,58,0,334,10,0,0,10,56,76,792,218,211,1582,61,2864
801081092,19,151,167,973,9,1319,0,0,3,64,0,67,54,8,7,8,0,77,38,4,0,21,0,63,20,9,11,30,0,70,217,149,110,821,8,1305,19,0,9,0,0,28,12,0,3,10,0,25,59,13,6,97,0,175,7,7,0,7,0,21,13,3,0,18,0,34,63,0,3,0,0,66,49,43,24,334,0,450,25,11,12,54,0,102,8,0,0,0,0,8,0,0,0,0,0,0,4,3,0,0,0,7,0,0,4,3,0,7,3,3,0,0,0,6,11,10,6,4,0,31,35,17,8,15,0,75,12,4,0,6,0,22,14,0,0,0,0,14,68,51,25,268,0,412,16,4,3,9,0,32,8,0,6,0,0,14,13,0,4,5,0,22,0,0,3,3,0,6,9,0,3,0,0,12,20,11,4,17,0,52,253,34,45,67,3,402,11,0,0,4,89,104,870,300,265,1853,107,3395
801081093,30,139,117,847,4,1137,0,0,5,43,0,48,83,6,12,12,0,113,31,11,0,10,0,52,25,11,7,11,0,54,214,109,77,775,8,1183,24,0,0,0,0,24,23,0,0,10,0,33,46,24,5,86,0,161,23,0,4,6,0,33,16,5,0,8,0,29,103,3,0,0,0,106,45,26,15,351,0,437,37,13,7,61,0,118,5,0,0,0,0,5,0,0,0,4,0,4,5,0,0,0,0,5,3,3,0,3,0,9,14,5,6,0,0,25,12,9,5,15,0,41,12,3,0,10,0,25,6,3,0,3,0,12,0,0,0,0,0,0,50,36,37,272,0,395,7,0,0,0,0,7,3,3,0,0,0,6,19,0,0,7,0,26,4,0,0,4,0,8,10,0,0,0,0,10,5,4,0,9,0,18,298,42,37,56,9,442,12,0,0,11,115,138,925,262,195,1702,136,3220
801081094,21,127,99,678,0,925,0,0,5,48,0,53,76,6,9,9,0,100,17,0,0,15,0,32,30,4,3,26,0,63,204,136,65,638,0,1043,26,0,3,0,0,29,6,6,3,10,0,25,28,15,6,80,0,129,13,0,0,11,0,24,12,0,0,3,0,15,67,0,0,0,0,67,44,34,15,345,7,445,31,22,9,32,0,94,10,4,3,0,0,17,3,0,0,3,0,6,7,0,5,0,0,12,15,4,0,7,0,26,0,0,0,0,0,0,12,0,0,0,0,12,20,11,4,12,0,47,8,0,0,8,0,16,0,0,0,0,0,0,64,36,26,232,0,358,11,4,0,7,0,22,18,0,0,0,0,18,11,5,0,0,0,16,7,0,0,3,0,10,16,0,0,0,0,16,8,0,0,13,0,21,262,37,24,68,0,391,0,5,0,11,94,110,856,258,154,1444,106,2818
801081095,26,163,149,925,10,1273,0,4,0,68,0,72,67,10,7,15,0,99,22,4,0,15,0,41,30,12,17,20,0,79,217,138,105,745,4,1209,44,0,4,0,0,48,21,3,4,11,0,39,50,17,10,82,0,159,12,0,0,17,0,29,5,0,0,11,0,16,72,0,5,3,0,80,57,44,23,356,0,480,29,19,9,57,0,114,8,3,3,0,0,14,9,6,0,3,0,18,12,0,0,0,0,12,3,6,4,7,0,20,0,6,0,0,0,6,7,6,3,5,0,21,11,3,4,12,0,30,6,0,0,9,0,15,0,0,0,0,0,0,61,39,24,306,0,430,11,0,0,5,0,16,10,4,8,0,0,22,7,4,0,4,0,15,7,4,0,0,0,11,7,0,0,0,0,7,7,7,0,21,0,35,249,35,44,49,0,377,22,0,0,9,133,164,887,300,231,1782,146,3346
