SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
801081094,0,0,8,5,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,6,7,6,7,3,54,0,12,6,15,3,6,7,3,0,49,84,165,140,390,220,167,153,105,33,1453,0,0,0,0,0,0,0,0,0,0,160,314,227,525,295,198,176,135,33,2075,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,7,0,0,0,14,10,4,3,0,3,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,15,8,27,28,18,4,109,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
801081095,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,3,0,0,0,7,0,0,4,9,0,11,16,3,0,47,3,10,14,15,9,6,6,4,0,66,133,206,177,459,226,177,212,117,43,1742,0,0,0,0,0,0,0,0,0,0,231,408,272,675,319,214,224,145,27,2521,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,0,0,0,27,0,0,0,0,0,0,5,5,0,13,0,0,0,0,0,0,0,0,0,0,0,5,9,15,20,26,17,15,16,124,0,0,4,0,0,5,0,0,0,7,0,0,3,0,0,4,0,3,0,10
801081096,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,6,12,44,0,4,0,9,8,0,0,0,0,29,37,121,92,240,149,143,151,118,87,1141,0,0,0,0,0,0,0,0,0,0,92,246,174,319,212,168,194,107,64,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,5,6,4,0,28,0,0,0,0,0,0,5,15,4,25,0,0,0,0,0,0,0,0,0,4,0,3,3,7,7,17,14,18,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
801081097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,9,6,3,5,4,52,9,3,4,17,4,5,7,10,6,57,100,203,135,401,184,125,146,103,28,1422,0,0,0,0,0,0,0,0,0,0,173,351,242,557,266,182,159,106,19,2062,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,4,3,0,0,23,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,9,13,21,20,24,8,94,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,8
801081098,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,23,14,9,6,10,5,87,0,3,0,10,4,6,13,18,15,71,107,269,184,505,273,207,224,204,97,2067,0,0,0,3,0,0,0,0,0,8,217,457,317,636,397,239,268,217,91,2850,0,0,0,10,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,16,0,0,0,0,3,0,0,0,0,5,0,6,0,19,9,4,11,0,0,53,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,6,0,0,4,0,5,0,12,14,28,18,27,14,119,0,3,5,10,4,3,3,0,0,29,0,0,0,9,3,0,0,0,0,11
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801091099,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,39,4,8,7,10,3,81,0,0,4,17,3,0,4,8,0,34,85,151,152,464,160,133,119,92,34,1390,0,0,0,0,0,0,0,0,0,0,136,247,233,498,246,178,127,104,29,1803,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,6,0,19,7,9,8,4,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,7,3,11,8,20,14,14,7,74,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,7
801091100,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,6,44,12,5,4,8,9,107,0,12,9,16,12,7,6,6,0,73,136,397,322,704,403,333,241,222,123,2871,0,0,0,0,0,0,0,0,0,0,264,702,514,905,570,503,300,213,123,4087,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,7,3,0,20,0,0,0,4,0,0,0,3,0,13,0,6,3,31,9,5,8,0,0,66,0,0,0,0,0,0,0,3,3,8,0,3,0,0,0,0,0,0,0,11,0,10,10,20,34,38,38,41,20,210,0,0,0,5,0,0,0,0,0,4,0,5,0,0,7,0,3,0,0,16
801091101,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,8,8,9,14,7,65,0,7,4,12,12,0,10,14,17,77,75,225,202,420,270,225,176,220,108,1924,0,0,0,3,0,3,0,0,0,9,169,423,364,544,355,265,225,220,93,2658,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,3,4,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,6,0,10,6,8,0,9,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,5,10,19,37,19,40,16,162,0,0,5,4,3,0,0,0,0,18,0,0,0,0,5,5,0,0,0,11
801091102,0,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,18,9,14,9,4,4,64,0,5,0,27,8,10,13,15,5,83,101,268,170,498,247,209,188,164,87,1937,0,0,0,0,0,0,0,0,0,4,175,447,262,416,309,231,210,156,81,2295,0,3,4,14,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,4,28,17,17,9,7,0,77,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,4,0,11,11,13,17,25,24,29,12,143,0,0,0,5,0,0,0,10,0,14,0,0,0,3,0,0,0,0,0,10
801091103,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,32,10,6,8,8,5,83,0,7,3,12,12,3,4,6,16,59,73,210,195,381,217,203,140,129,141,1691,0,0,0,0,0,0,0,0,0,0,140,385,297,480,292,271,173,137,119,2287,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,4,0,3,0,0,0,22,0,0,0,0,0,0,0,4,0,5,0,3,4,15,3,4,0,0,6,34,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,0,4,8,10,11,27,24,13,21,121,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4
801091104,0,0,0,5,0,3,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,0,0,19,7,5,14,7,0,63,0,0,0,7,5,7,4,5,0,30,42,126,111,242,150,208,173,139,35,1230,0,0,0,0,0,0,0,0,0,4,81,230,186,285,161,200,170,111,41,1466,0,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,20,12,18,8,0,3,62,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,4,0,0,4,0,10,4,5,10,22,17,23,0,82,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
801091105,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,52,12,4,7,16,4,110,0,6,0,16,9,4,7,7,3,66,92,186,166,543,216,143,115,149,54,1663,0,0,4,3,3,0,0,0,0,13,172,288,247,512,274,178,120,131,55,1981,0,3,0,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,20,9,8,6,0,0,55,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,9,12,15,15,17,15,20,16,111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
801091106,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,54,4,11,13,8,4,118,5,11,3,24,4,3,3,4,4,65,70,212,173,555,204,211,150,136,38,1755,0,0,0,0,0,0,0,0,0,3,164,334,251,486,257,264,194,143,42,2133,0,0,4,7,7,0,4,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,7,0,27,7,10,4,0,4,57,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,12,13,20,13,17,3,93,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,11
801091107,0,0,0,0,8,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,5,0,0,27,0,0,0,0,4,0,5,0,0,16,9,61,60,64,79,66,81,43,8,476,0,0,0,0,0,0,0,0,0,0,17,88,87,67,75,58,55,27,9,492,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,0,8,7,14,6,0,0,41,0,0,0,0,0,0,5,6,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,3,29,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4
801091108,0,0,4,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,13,14,5,10,11,4,51,0,4,5,4,0,4,11,0,3,40,59,154,147,302,204,169,145,125,42,1348,0,0,0,0,0,0,0,0,0,0,112,302,270,381,298,252,155,135,42,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,6,3,0,25,0,0,0,0,0,0,5,5,7,9,0,0,3,0,0,0,0,0,0,3,0,5,4,12,11,24,29,17,0,102,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,3,0,0,9
801091109,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,9,14,84,10,10,0,3,0,141,0,4,16,38,12,9,7,5,0,90,140,139,335,1397,253,200,130,66,25,2678,0,0,0,0,4,0,0,0,0,12,279,163,366,1242,254,221,123,50,20,2712,0,3,0,22,0,0,0,0,0,28,0,0,0,6,0,0,0,0,0,6,0,0,0,12,4,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,4,0,0,13,86,8,13,9,0,0,136,0,0,0,0,0,3,0,4,5,10,0,4,7,3,4,0,0,0,0,9,0,0,8,27,18,20,22,14,0,109,0,0,0,6,0,0,5,0,0,14,0,0,0,3,0,0,0,0,0,10
801091110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,5,3,9,8,5,40,3,3,6,7,7,5,0,3,0,40,73,182,123,308,182,135,98,83,23,1205,0,0,0,0,0,0,0,0,0,0,143,314,252,396,263,171,103,97,20,1752,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,5,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,11,17,18,5,5,79,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,7
801101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101135,0,0,0,13,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,10,22,69,22,13,3,0,0,139,5,8,7,29,8,5,4,0,0,65,219,346,279,1190,208,122,56,21,5,2455,0,0,0,6,0,3,0,0,0,14,421,541,339,985,200,99,45,7,3,2646,0,0,7,38,8,4,3,0,0,61,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,6,5,91,7,19,0,3,0,136,0,0,0,3,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,11,0,15,12,26,16,8,10,3,0,85,0,0,0,8,0,0,0,0,0,6,0,4,0,6,3,0,0,0,0,12
801101136,0,0,4,8,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,4,4,30,6,0,0,0,0,41,3,10,6,19,4,0,0,0,0,44,104,224,137,689,116,67,30,8,0,1379,0,0,0,0,0,0,0,0,0,0,259,349,167,573,108,53,25,4,0,1538,0,6,0,23,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,6,128,6,9,5,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,18,10,12,6,0,0,52,0,0,0,4,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101139,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,43,12,7,0,0,0,99,3,8,9,33,5,4,6,0,0,61,143,267,222,944,194,135,67,16,3,1989,0,0,0,0,0,0,0,0,0,0,253,378,292,904,204,119,66,13,0,2232,0,0,0,25,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,17,0,0,0,5,0,0,0,0,0,6,0,4,4,64,8,9,0,0,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,6,26,6,9,10,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5
801101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801111140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,4,0,4,0,0,0,16,19,39,30,91,36,35,16,7,5,274,0,0,0,0,0,0,0,0,0,0,33,86,59,148,67,50,24,8,4,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801111141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,9,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,10,3,3,15,7,10,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
