SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL80085,0,0,3,4,5,0,0,3,0,15,0,14,31,15,4,3,0,0,0,67,0,0,0,0,4,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,11,0,0,30,0,0,0,0,3,3,0,0,0,6,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,10,22,17,9,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,10,9,9,8,7,0,3,0,0,46,169,219,455,168,52,28,8,0,0,1099,17,21,29,23,4,0,3,0,0,97,200,275,549,227,85,40,23,6,0,1405,0,3,4,0,4,10,4,3,0,28,0,25,38,23,0,6,3,0,0,95,0,0,5,0,0,8,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,9,0,0,23,0,0,0,0,0,4,0,0,0,4
SAL80086,3,0,6,11,14,27,42,21,13,137,18,45,49,39,30,24,13,13,0,231,0,0,0,5,3,14,26,9,8,65,0,0,0,0,0,0,3,25,26,54,0,0,6,7,19,29,27,12,9,109,0,0,5,0,9,12,29,23,18,96,0,0,0,0,0,0,5,3,0,8,0,0,0,0,4,13,11,9,7,44,10,45,87,46,36,33,19,13,12,301,0,0,0,5,0,5,11,4,9,34,17,22,39,30,36,32,25,15,12,228,275,240,463,273,180,129,87,37,9,1693,20,24,45,33,21,4,11,9,10,177,346,359,674,413,304,240,220,114,68,2738,0,0,15,16,26,67,74,77,51,326,10,39,65,40,40,38,32,17,12,293,0,0,5,0,15,14,21,13,11,79,0,0,0,0,0,4,3,29,51,87,0,0,3,3,4,19,27,29,14,99,0,0,0,0,0,4,21,29,35,89
SAL80087,0,4,0,8,10,20,11,18,14,85,10,9,15,20,6,10,7,3,9,89,0,0,0,0,5,5,5,14,7,36,0,0,0,0,0,0,0,0,6,6,0,0,0,5,12,14,11,9,11,62,0,0,0,3,6,9,12,23,20,73,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,4,6,5,0,15,5,21,29,28,12,14,3,3,0,115,0,0,0,3,0,0,0,0,3,6,12,12,10,21,12,28,24,19,9,147,224,148,240,177,126,85,35,24,7,1066,21,13,14,11,8,7,4,7,3,88,269,203,306,252,187,154,93,92,54,1610,0,3,4,11,19,32,28,62,26,185,11,21,27,14,24,13,13,18,4,145,0,0,4,8,8,6,3,17,6,52,0,0,0,0,0,0,0,12,5,17,0,3,9,5,5,14,13,23,0,72,0,0,0,0,0,0,3,27,18,48
SAL80088,0,0,0,3,0,13,17,5,3,41,12,10,10,12,16,5,12,6,0,83,0,0,0,3,3,14,8,3,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,5,0,35,0,0,0,0,3,12,17,4,5,41,0,0,0,0,0,0,8,3,0,11,0,0,0,0,0,0,3,6,0,9,7,4,8,8,10,7,5,0,0,49,0,0,0,0,0,0,4,0,3,7,0,6,4,8,8,15,15,3,0,59,135,48,54,72,55,49,38,5,0,456,0,4,3,3,4,0,5,0,0,19,153,66,80,96,89,101,89,17,9,700,0,0,0,9,10,21,31,9,0,80,7,0,7,16,4,12,8,3,0,57,0,0,0,0,7,4,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,6,0,0,25,0,0,0,0,0,0,11,0,0,11
SAL80089,0,5,6,23,27,38,45,29,3,176,85,27,44,65,34,26,17,13,0,311,0,0,3,5,13,19,27,15,3,85,0,0,0,0,0,0,0,3,0,3,0,4,3,13,31,32,39,20,0,142,0,0,0,10,17,29,40,20,6,122,0,0,3,6,3,6,10,6,3,37,3,0,0,4,4,12,9,14,4,50,29,35,57,88,48,38,14,10,3,322,0,0,0,0,0,0,5,9,0,14,49,21,24,49,55,36,25,14,0,273,679,252,395,455,235,102,89,18,3,2228,47,18,22,40,21,13,10,7,0,178,883,339,531,685,418,256,231,90,13,3446,0,3,21,44,59,76,87,54,8,352,63,39,101,88,69,42,44,17,4,467,0,0,3,9,21,17,25,11,0,86,0,0,0,0,0,0,0,0,6,6,0,0,10,21,9,33,51,26,0,150,0,0,0,4,9,16,23,20,3,75
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,3,5,8,8,16,26,31,9,106,8,10,27,20,13,15,11,11,5,120,0,0,3,0,0,14,9,19,0,45,0,0,0,0,0,0,0,3,0,3,0,0,0,5,10,7,13,21,5,61,0,0,4,0,3,8,20,20,15,70,0,0,0,0,0,0,0,6,4,10,0,0,0,0,5,0,7,11,4,27,4,31,22,23,18,21,10,3,3,135,0,0,0,0,0,0,8,5,9,22,11,14,13,13,17,34,22,14,8,146,198,115,190,148,98,69,44,20,3,885,19,26,26,15,12,21,3,5,0,127,240,197,277,227,178,164,120,107,28,1538,0,4,0,12,21,25,51,45,16,174,12,29,24,28,21,16,21,20,7,178,0,0,0,0,5,10,16,19,4,54,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,7,13,20,6,60,0,0,0,0,3,11,9,21,7,51
SAL80092,0,0,0,6,13,18,21,32,15,105,13,14,20,13,16,11,13,8,8,116,0,0,0,0,3,9,10,13,9,44,0,0,0,0,0,0,7,6,6,19,0,0,0,6,13,21,21,13,4,78,0,0,0,0,6,15,24,34,13,92,0,0,0,0,4,0,10,0,4,18,0,0,0,3,0,3,8,8,5,27,10,19,21,20,18,5,15,0,0,108,0,0,0,0,0,3,8,5,3,19,23,10,9,10,20,22,23,19,8,144,264,119,223,176,108,94,50,28,3,1065,24,8,22,11,14,17,4,8,0,108,327,169,287,240,191,179,138,110,30,1671,0,0,4,4,16,44,54,60,15,197,17,11,26,19,23,22,20,15,5,158,0,0,0,9,7,13,19,12,3,63,0,0,0,0,0,0,5,7,0,12,0,0,5,8,3,11,8,15,8,58,0,0,0,0,0,7,7,20,11,45
SAL80093,0,0,4,4,17,20,38,19,8,110,26,17,6,10,8,13,9,5,0,94,0,0,0,0,0,10,11,0,4,25,0,0,0,0,0,0,0,4,3,7,0,0,0,4,5,19,30,18,0,76,0,0,0,5,3,16,31,12,7,74,0,0,0,0,0,0,8,0,3,11,0,0,0,0,0,4,0,0,0,4,11,14,15,13,10,18,9,0,0,90,0,0,0,0,0,6,0,0,3,9,14,10,10,19,16,25,19,3,3,119,184,120,124,108,102,82,74,19,7,820,18,10,18,4,11,12,8,0,0,81,240,166,176,160,165,184,176,63,24,1354,0,0,0,13,19,49,74,34,6,195,10,17,18,16,16,27,26,9,0,139,0,0,0,0,3,14,17,7,0,41,0,0,0,0,0,0,4,0,6,10,0,0,0,0,6,21,25,10,0,62,0,0,0,0,0,11,10,13,5,39
SAL80094,0,0,0,4,12,27,30,34,12,119,41,28,12,22,16,18,8,11,6,162,0,0,0,7,6,5,23,15,0,56,0,0,0,0,0,0,0,4,0,4,0,3,0,4,14,20,25,20,6,92,0,0,0,0,0,14,24,30,3,71,0,0,0,0,0,9,5,6,0,20,0,0,0,3,0,7,8,10,6,34,15,28,25,36,24,18,14,4,0,164,0,0,0,0,3,0,3,4,0,10,29,17,17,15,23,22,27,8,0,158,290,148,122,151,136,77,58,29,5,1016,22,11,13,14,9,13,9,7,0,98,389,216,183,232,227,170,155,107,19,1698,0,0,9,13,25,45,60,48,7,207,31,20,23,51,35,22,25,16,0,223,0,0,0,0,6,10,16,7,0,39,0,0,0,0,0,0,0,3,0,3,0,0,4,9,9,15,16,11,0,64,3,0,0,0,4,10,15,21,0,53
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,4,15,23,58,66,48,31,245,53,30,42,35,26,31,22,16,3,258,0,0,3,0,3,14,28,28,14,90,0,0,0,0,0,0,0,16,17,33,0,0,3,8,24,38,69,29,12,183,0,0,4,0,10,35,60,39,32,180,3,0,0,0,4,7,16,8,4,42,0,0,0,5,3,10,14,20,10,62,14,37,40,40,33,33,21,21,3,242,0,0,0,0,4,4,15,13,9,45,32,21,23,37,39,49,57,29,23,310,420,193,215,224,167,144,96,22,10,1491,19,21,15,6,16,15,13,6,9,120,520,289,321,345,312,352,304,149,86,2678,0,5,4,23,37,111,107,117,100,504,30,15,37,50,37,54,32,33,23,311,0,0,0,3,7,29,33,43,27,142,0,0,0,0,0,8,5,31,48,92,0,0,4,11,23,36,36,31,22,163,0,0,0,4,3,21,18,46,55,147
SAL80098,0,0,6,9,12,11,9,4,0,51,62,29,41,44,13,0,4,4,0,197,0,3,4,0,6,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,20,26,12,16,3,0,81,0,0,0,5,3,5,13,5,0,31,0,0,0,0,3,3,0,0,0,6,0,0,0,0,7,0,0,3,0,10,24,20,30,36,20,3,6,6,0,145,0,0,0,0,3,6,0,0,0,9,34,12,27,39,19,20,7,0,0,158,657,209,418,475,143,41,15,4,0,1962,54,19,27,31,10,9,3,0,0,153,810,284,534,632,250,87,55,14,0,2666,0,5,4,25,19,18,13,4,0,88,37,13,60,42,25,9,11,5,0,202,0,0,4,13,6,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,10,6,4,0,45,0,0,3,0,0,5,0,0,0,8
SAL80099,0,0,5,13,14,43,50,46,15,186,39,26,26,29,32,31,16,9,5,213,0,0,0,6,8,16,31,14,3,78,0,0,0,0,0,6,11,14,29,60,3,0,0,7,9,34,41,13,3,110,0,0,0,4,5,30,38,33,5,115,0,0,0,0,4,7,6,6,4,27,0,0,0,3,6,5,11,17,6,48,16,32,35,40,40,31,22,11,10,237,0,0,0,0,4,6,13,15,4,42,21,18,17,29,42,62,57,38,23,307,479,266,300,304,274,165,104,37,9,1938,41,20,19,31,35,24,16,10,5,201,597,365,409,439,427,359,292,164,67,3119,0,3,8,25,55,82,100,67,49,389,29,34,45,50,50,45,29,18,15,315,0,0,0,9,16,23,33,17,17,115,0,0,0,0,0,0,3,23,46,72,0,0,0,7,20,23,22,16,16,104,0,0,5,8,8,9,15,23,21,89
SAL80100,0,4,15,22,40,66,51,54,12,264,101,63,88,88,52,34,24,17,7,474,0,4,3,9,15,22,24,17,8,102,0,0,0,0,0,0,0,10,5,15,0,7,9,35,47,63,57,43,4,265,0,0,4,0,23,32,60,42,15,176,4,0,5,5,3,6,9,14,3,49,0,0,0,5,6,11,19,20,8,69,30,59,110,96,71,52,20,9,0,447,0,0,0,4,5,3,10,8,0,30,65,42,56,68,63,65,33,26,7,425,992,480,685,606,369,197,96,47,10,3482,75,42,55,44,36,20,4,13,4,293,1243,677,983,910,627,440,279,181,44,5384,0,4,23,46,109,132,161,106,20,601,77,65,154,129,89,60,62,20,4,660,0,0,3,8,25,37,36,31,6,146,0,0,0,0,0,0,0,8,0,8,0,0,18,38,50,42,57,44,7,256,0,3,5,3,14,16,27,36,12,116
